Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9
,,,,,,,,737,4624.138891,415.5304762,4743.520517,2590.546394,28016.35628,18313.61122,17271.51697,4526.065044,14807.53625
,,,,,,,,738,4855.166838,470.4052995,5740.590812,3195.372064,29704.88099,21701.92145,17933.19156,4630.104687,16019.32143
,,,,,,,,739,4894.398631,490.6444009,6082.544034,3437.856355,29931.18886,23802.77816,19602.03418,5020.515317,16042.98996
,,,,,,,,740,4842.474538,490.1667196,6112.943019,3502.451705,29400.15778,24408.03084,20121.24209,5093.301871,15916.02352
,,,,,,,,741,4790.550444,472.7312509,5985.076317,3408.932511,28527.3976,24034.57257,20143.94234,4965.929173,15606.42255
,,,,,,,,742,4614.007897,443.0578415,5796.596448,3217.113441,26865.77831,23880.51209,21548.11288,4919.170226,14998.00272
,,,,,,,,743,4442.082828,415.3705586,5635.406991,2993.313809,25043.57802,24223.98158,22490.97288,4938.639002,14545.38034
,,,,,,,,744,4269.002866,384.5846657,5653.404769,2877.389588,23653.1111,25595.98305,24068.06355,5323.877532,14097.78711
,,,,,,,,745,4121.307504,641.0199461,5775.23913,2732.191717,22435.93529,25850.91702,24778.61806,5630.741967,13544.68343
,,,,,,,,746,4061.306492,573.7931477,5919.092449,2633.731648,22143.31448,23576.92991,23198.79754,5129.899967,13447.95203
,,,,,,,,747,4038.228535,561.9767515,6092.575882,2643.64936,22068.02007,21443.80915,21832.01695,4606.337625,13485.99071
,,,,,,,,748,4057.844956,562.8785664,6384.049312,2732.808509,22385.14574,19959.33509,21287.04331,4351.184913,13782.55466
,,,,,,,,749,4169.770061,589.6665201,6767.174861,2948.653049,23398.48957,19941.47318,21445.1171,4297.98666,14507.3458
,,,,,,,,750,4356.696169,626.0740749,7487.479551,3327.058265,25539.34294,21872.09635,23370.53176,4551.17358,15581.67854
,,,,,,,,751,4517.083831,672.7614087,8282.520023,3852.695895,27946.88233,26431.04808,26471.49228,5325.019409,16475.98544
,,,,,,,,752,4165.919717,676.969188,8569.892419,4080.728072,29136.54936,30510.94162,29303.99923,6079.251407,15311.77828
,,,,,,,,753,3460.90128,516.7082718,7162.68907,3729.264464,29021.62318,31203.82675,26947.95124,4985.826153,13474.1603
,,,,,,,,754,2878.962835,347.7155871,5027.461506,2997.025459,28485.26129,27754.47171,21104.75891,4585.516932,11779.23046
,,,,,,,,755,2511.261318,262.9169136,4345.393967,2656.654301,27979.48471,25061.05213,18315.33655,3365.68447,10734.55842
,,,,,,,,756,2368.18029,285.8944997,4140.969688,2373.475899,27792.39696,24088.2756,14686.3073,3527.177714,10259.32641
,,,,,,,,757,2697.804907,257.894114,3869.5109,2230.036866,27348.41929,22849.66968,14235.25605,3183.958877,10231.77614
,,,,,,,,758,3107.816187,312.1409708,3843.43996,2261.553199,26839.37337,22891.29275,14437.45491,2979.386454,10477.54345
,,,,,,,,759,3625.13719,342.7759571,4502.530301,2473.457243,26278.15456,22456.67237,15391.79369,2878.536873,11176.85609
,,,,,,,,760,3990.916679,340.5108035,4402.495874,2642.277379,26267.36293,22130.38456,16657.62589,3947.980383,12985.36861
,,,,,,,,761,4453.620235,404.5974588,4934.004703,2842.400259,27122.84481,20789.0873,16039.52816,4062.846972,14340.76533
,,,,,,,,762,4742.087887,454.1668304,5466.572158,3127.742882,28314.10858,20791.03416,17227.74992,4312.619864,15721.73737
,,,,,,,,763,4858.628374,479.9967287,5816.277988,3325.280901,28590.89185,22946.98955,18791.12424,4785.505599,16064.14064
,,,,,,,,764,4817.08889,482.8566017,5856.096233,3409.005524,27785.6698,24113.73733,19535.43263,4953.028513,15862.08827
,,,,,,,,765,4743.241732,468.3091779,5773.607842,3350.879953,26698.84931,23877.48624,19703.62028,4887.571325,15362.25903
,,,,,,,,766,4578.238688,445.100312,5577.5191,3206.663936,25167.53225,24290.77318,21191.67768,4934.195661,14740.46475
,,,,,,,,767,4390.158735,421.4417297,5359.866563,2940.209753,23582.93952,23909.07004,21671.64964,4784.022551,14211.20251
,,,,,,,,768,4197.462352,405.3884501,5254.716965,2759.778452,22252.31079,24789.72225,22914.30051,5057.57643,13860.83594
,,,,,,,,769,4069.38341,401.3623388,5195.584504,2590.895111,21235.3943,25118.27358,22955.39366,5433.368942,13572.47729
,,,,,,,,770,4026.69008,416.336382,5261.026511,2538.961435,20860.4551,22996.08343,21440.23918,4929.303227,13505.87964
,,,,,,,,771,4012.843935,435.7888422,5484.919009,2536.166255,20693.86192,20699.47279,20043.79947,4366.418067,13590.57628
,,,,,,,,772,4026.69008,470.1844807,5854.162644,2649.332347,20928.45146,19348.08935,19696.20271,4001.697355,13891.67654
,,,,,,,,773,4127.076731,526.1988203,6425.749811,2907.991629,21867.04685,19637.8089,20541.29168,4025.63036,14640.11987
,,,,,,,,774,4318.618221,569.9727335,6988.247399,3284.083331,23719.21172,21407.96804,22168.05661,4359.173412,15687.92924
,,,,,,,,775,4468.621274,634.3088976,7666.650815,3720.059442,26046.38046,25273.91736,25044.03973,5027.041656,16484.85316
,,,,,,,,776,4593.238679,682.4118747,8148.72707,3848.862194,27424.98006,29869.20278,28563.52828,6090.486829,16377.67179
,,,,,,,,777,4639.007882,610.6731015,7324.047359,3677.850594,27670.51505,32793.86555,29000.50515,6112.141882,16000.69667
,,,,,,,,778,4667.854019,390.4896012,5888.266819,2892.608878,27573.66013,29905.06735,26441.95624,5932.353071,14296.71261
,,,,,,,,779,4537.081723,398.3320873,5309.929772,2513.931227,27163.19262,25868.33327,24163.69769,5735.256232,13335.70053
,,,,,,,,780,4725.163772,299.6690576,5184.584151,2599.129176,26846.4851,24283.26719,22841.47849,5018.659767,11456.56968
,,,,,,,,781,4571.698135,406.0490422,5159.364218,2292.107292,26361.64722,20743.3242,21770.64015,5169.7299,12537.46478
,,,,,,,,782,4413.618163,393.0703435,5103.537682,1889.099045,25610.86754,20741.85819,21165.71057,5091.743394,10959.70002
,,,,,,,,783,4506.313559,419.4659606,4892.489006,1897.764647,25080.83091,19665.00639,20216.04833,4878.109062,11072.6669
,,,,,,,,784,4571.315616,409.0530896,4960.818278,2013.942777,25303.62462,19966.27814,19340.31571,4496.479514,13682.16603
,,,,,,,,785,4597.854061,432.4919924,5112.759589,2675.619024,25994.43505,20289.45799,16233.78361,4286.62707,14043.89216
,,,,,,,,786,4813.627353,459.4625462,5549.716486,3040.416673,27337.46409,20850.28459,17410.12383,4423.569953,15409.75681
,,,,,,,,787,4938.245806,470.3490591,5733.366375,3177.245351,27744.97425,22609.38412,18448.10332,4796.757268,15769.17022
,,,,,,,,788,4859.782219,470.0820465,5709.607757,3197.125454,27099.02458,23302.04642,18594.78784,4820.988507,15762.21805
,,,,,,,,789,4787.088908,446.8731806,5598.202229,3094.947197,26102.23217,22526.30217,18411.53009,4685.28962,15441.08242
,,,,,,,,790,4654.393536,424.7767982,5315.034676,2918.547928,24800.51291,22854.06772,20138.44908,4721.379441,14944.29784
,,,,,,,,791,4481.313574,399.3428616,5141.918568,2753.623608,23340.39113,23161.42635,20608.07223,4660.929572,14606.40809
,,,,,,,,792,4295.541312,376.1338921,4940.799072,2560.662491,22060.97442,24062.88423,21657.75427,4876.513451,14274.28695
,,,,,,,,793,4158.231606,354.276454,4677.000492,2355.243481,21162.66727,23359.8191,20430.48675,4933.323006,13902.3982
,,,,,,,,794,4084.383401,337.9816408,4464.066139,2281.362468,20793.3882,21779.85475,18698.42133,4454.827684,13692.99568
,,,,,,,,795,4034.766999,332.3908438,4330.256075,2280.467793,20656.73361,19971.37987,16999.43851,3953.707176,13677.72941
,,,,,,,,796,4054.383419,330.1657731,4302.180819,2300.259627,20676.81219,18326.44178,15541.27518,3527.559501,13788.32775
,,,,,,,,797,4094.76801,339.9678709,4324.697149,2466.551569,20984.51333,17776.14703,14901.90926,3330.051864,14164.38488
,,,,,,,,798,4184.770052,356.0799803,4519.359941,2628.288404,22081.43215,17962.56537,14905.71314,3276.611078,14758.18037
,,,,,,,,799,4247.078755,382.2050633,4811.731149,2943.945378,24078.15197,20041.46706,15805.813,3561.136959,15506.89597
,,,,,,,,800,3906.300298,413.322288,5198.872176,3178.62605,25629.50102,22131.53392,16882.86063,4045.745503,15380.9075
,,,,,,,,801,3249.74337,320.9526982,5408.975161,3161.462666,26499.07311,22628.05527,17129.25168,3350.684565,15767.08016
,,,,,,,,802,2628.573132,285.4645659,5179.549975,2832.55338,26551.96639,21482.336,15478.89147,2499.37327,15812.41743
,,,,,,,,803,2316.641859,246.6674656,5116.429416,2530.321986,26085.83674,20591.06985,15239.85087,2478.781184,15762.15369
,,,,,,,,804,2067.404953,219.4483352,4486.542543,2434.389022,25628.95288,20174.71015,14133.14412,3209.278613,15349.2387
,,,,,,,,805,2537.032629,212.3706362,4596.842674,2147.533841,25295.89868,18242.89071,13404.68898,2593.5619,15014.71827
,,,,,,,,806,4055.149506,226.4623363,4448.509589,1812.415224,24954.76754,16323.17468,12591.217,1572.97426,13991.92103
,,,,,,,,807,2950.890061,256.1955077,4439.748548,1545.636299,24842.61564,15295.60441,14488.57241,1428.059124,13854.00073
,,,,,,,,808,3265.898254,317.1980533,4869.551735,2023.940039,25088.16255,15947.13622,15547.32783,2050.740824,12662.53158
,,,,,,,,809,4179.382296,382.608068,5159.673364,2542.794046,25833.01778,16951.36755,14813.70388,2959.375751,14517.5973
,,,,,,,,810,4802.088899,457.0292927,5628.038819,3016.860882,27066.40921,18616.71255,16196.02446,3879.297161,15477.77646
,,,,,,,,811,4884.014022,470.1690483,5866.74181,3185.190636,27424.98114,20173.983,17141.45768,4168.243174,15550.05095
,,,,,,,,812,4830.936083,459.4087916,5734.55847,3149.725091,26979.85411,20563.45015,17390.53382,4251.3484,15217.33888
,,,,,,,,813,4747.857114,435.5088829,5519.574171,3064.363681,26174.42624,20432.06011,17265.10631,4238.618325,14922.14041
,,,,,,,,814,4597.854061,413.6232727,5255.134483,2948.578946,25084.45448,20309.64207,18191.36347,4219.951416,14545.77866
,,,,,,,,815,4454.775129,390.4144068,5099.576961,2755.202639,23746.58402,20342.68017,18489.00627,4140.277625,14252.68223
,,,,,,,,816,4318.618221,368.3460929,4841.648734,2525.544572,22562.98553,20215.80545,18277.35364,4117.278777,13917.51618
,,,,,,,,817,4160.539297,352.9250262,4664.215989,2359.550128,22115.11238,21927.64069,19110.23662,4595.529246,13591.18873
,,,,,,,,818,4072.844947,337.7428002,4449.727921,2241.457328,21855.76125,21403.18297,18305.60308,4425.374444,13491.9625
,,,,,,,,819,4020.920853,327.9407025,4335.030158,2211.608296,21831.92802,19494.85494,16662.89539,3912.871138,13450.16839
,,,,,,,,820,4004.767017,331.9692995,4237.434676,2231.401219,22017.71475,17577.40244,15063.32823,3442.466434,13523.87674
,,,,,,,,821,4046.306501,340.6589136,4259.309899,2309.427598,22505.23049,16687.97761,14382.76847,3207.785121,13912.36695
,,,,,,,,822,4105.153667,347.1516291,4372.838383,2431.325766,23490.10358,16545.08229,14184.82102,3136.075459,14503.43195
,,,,,,,,823,4176.693134,370.8407656,4740.143866,2761.506777,25323.00449,18690.72867,15094.35227,3475.969624,15227.18871
,,,,,,,,824,4266.309512,360.2191939,5034.977976,2981.468349,27148.5846,20673.34256,16284.22984,3665.151072,14706.29812
,,,,,,,,825,4316.694097,311.624346,5090.15542,2663.08049,28164.52072,19456.59784,16234.63389,3550.319297,15590.29528
,,,,,,,,826,3080.508511,264.5303824,5223.351755,2451.230933,28261.69195,19875.93649,14312.90006,2474.315794,15319.99521
,,,,,,,,827,3778.60178,230.4936263,4936.522361,2298.349315,27966.88184,18582.95904,14769.91445,1976.062745,14455.42556
,,,,,,,,828,2858.193617,256.0771231,4627.01693,2441.69463,27289.42499,15263.84468,13803.3473,3706.82147,14582.42366
,,,,,,,,829,4054.379227,194.7243953,4377.615887,1934.482302,27250.56885,15872.14667,14813.24518,2131.141054,12458.64588
,,,,,,,,830,4278.616149,213.9854516,4320.961159,2309.803558,26653.05151,16452.10181,15408.16158,4114.860411,10739.63432
,,,,,,,,831,4248.615119,340.5002389,4188.121882,2341.344954,26812.05957,17625.38215,15793.09236,2947.172518,11912.7245
,,,,,,,,832,4417.851026,344.2068258,4241.709106,2022.890621,27175.62434,14128.09431,13016.44658,3849.494628,13810.47297
,,,,,,,,833,4645.162773,386.3767989,4736.863039,2696.697839,28146.56862,16505.67583,13373.89988,3794.29809,14699.74151
,,,,,,,,834,4909.398622,442.0859073,5425.694146,3197.052441,29545.66494,18792.98608,15446.09974,3797.055306,15558.97093
,,,,,,,,835,4997.092973,464.7889199,5771.797455,3429.480624,29935.03341,20920.12549,17117.5827,4174.690603,15749.73143
,,,,,,,,836,4938.245806,464.5500793,5810.590156,3546.699454,29377.68191,21926.74935,17579.83303,4270.826459,15505.02878
,,,,,,,,837,4848.243765,450.2414962,5702.549872,3511.094422,28366.43747,22129.23521,17655.58628,4263.773278,15210.53302
,,,,,,,,838,4685.548412,417.6519733,5377.185588,3374.11972,26904.11772,21973.21613,18443.80717,4211.051968,14554.01182
,,,,,,,,839,4503.237686,389.1192195,5083.043919,3222.000919,25310.00947,22141.47936,18571.29325,4102.059549,14132.45567
,,,,,,,,840,4345.157714,362.7833644,4796.016033,3058.567361,24150.41428,22344.18805,18479.75388,4094.722059,13780.51629
,,,,,,,,841,4211.309545,341.0803544,4550.047539,2895.192649,23595.08092,24615.88818,19714.10334,4740.837773,13530.13852
,,,,,,,,842,4146.692104,330.1376011,4341.045388,2810.500338,23567.94261,24028.57951,18473.42153,4485.614274,13465.35522
,,,,,,,,843,4132.845958,321.447987,4355.696175,2837.233808,23800.09477,22103.8673,16477.70214,3873.537875,13548.97223
,,,,,,,,844,4167.46237,325.6874598,4361.183233,2878.470609,24438.77022,20609.5299,15286.62746,3432.393776,13970.67653
,,,,,,,,845,4282.849012,345.1091586,4627.104769,3077.819774,25830.28467,20790.92861,15187.49151,3343.535067,14803.61803
,,,,,,,,846,4503.237686,381.727382,5163.977454,3455.721531,28264.55614,22464.24873,16577.05066,3543.502846,15871.24771
,,,,,,,,847,4654.393536,434.6684871,5892.219554,4075.810081,30907.61994,27412.89044,19898.98334,4323.96669,16698.50211
,,,,,,,,848,4689.393515,410.0734963,6127.561865,4307.447113,32435.90815,31782.45662,22404.14361,5170.237014,16174.15357
,,,,,,,,849,4206.304308,352.9074187,5874.941596,3758.484717,32550.71733,30997.64654,23657.781,5560.618633,14482.83594
,,,,,,,,850,3688.214075,302.095061,5666.913655,2908.180154,31834.5365,25578.60198,21826.72507,4677.877862,12317.01826
,,,,,,,,851,2551.645909,289.7766437,5019.075775,2417.220189,30835.57971,20253.11257,19608.79167,3332.922803,10803.52577
,,,,,,,,852,3345.89611,265.6628557,4835.654038,2282.251695,29803.23949,17982.12786,16818.40716,4620.221182,12456.65056
,,,,,,,,853,3589.364837,214.7325276,3270.845502,1722.272041,29637.41002,14441.42255,18356.56395,3161.188637,13170.96468
,,,,,,,,854,3276.280767,229.4938307,2800.192822,2075.659037,29218.67493,15738.46965,12160.2816,3575.113352,12887.61918
,,,,,,,,855,4053.608949,308.635731,3113.161602,1771.311371,29058.0257,14943.42093,13550.29945,2756.098385,11238.63952
,,,,,,,,856,4071.685861,311.8003174,4226.854122,2208.455682,29442.51725,15415.17251,14665.91176,4207.782996,12202.89727
,,,,,,,,857,4467.079669,391.3231612,4995.17228,2664.188755,30603.69728,17342.80502,15102.3628,4228.397131,14337.73678
,,,,,,,,858,5110.170875,474.4059317,5787.561625,3409.551483,31884.19944,22179.77164,18082.02415,4569.690791,15867.32834
,,,,,,,,859,5217.480599,492.658803,6161.940964,3746.391887,32340.24484,25236.05901,19720.87202,4977.360711,16053.24618
,,,,,,,,860,5160.942171,495.518676,6178.786574,3796.395636,31571.40472,26019.59073,20154.99598,5082.554996,15810.90643
,,,,,,,,861,5072.093975,473.8437344,6061.324748,3793.361803,30342.51432,25586.24871,20003.29929,4897.591763,15446.96015
,,,,,,,,862,4878.243747,444.1703251,5744.210445,3716.286766,28501.24291,25899.82325,21371.93707,4803.182648,14778.31313
,,,,,,,,863,4695.933021,410.2293745,5361.140792,3497.435638,26710.91379,26029.66518,21345.51126,4700.35451,14372.15564
,,,,,,,,864,4525.160749,387.9223235,5071.918082,3347.609647,25347.895,27099.12826,22256.94445,4953.186333,14048.47188
,,,,,,,,865,4372.850005,373.220368,5296.048999,3282.149045,24671.62218,27292.85322,25704.71859,5581.850124,13833.60031
,,,,,,,,866,4307.079766,354.9112563,4964.81208,3180.137518,24533.39791,24879.93489,22075.37608,4921.444697,13655.59881
,,,,,,,,867,4265.540282,346.2216422,4846.366919,3140.232377,24780.10934,22687.18841,19944.1265,4361.512868,13733.12615
,,,,,,,,868,4272.464403,350.4610114,4848.561742,3178.994382,25452.73801,21080.14385,18495.03655,3983.530598,14109.95391
,,,,,,,,869,4362.465396,369.8827102,5146.690369,3330.675108,26961.34412,20992.32375,18511.20306,4070.626591,14822.51378
,,,,,,,,870,4559.776113,412.7548085,5724.095415,3697.123712,29384.8153,22694.00245,20161.78703,4443.491302,16055.59964
,,,,,,,,871,4699.394557,467.9210878,6632.022122,4265.416982,32053.94497,27268.91614,23807.64288,5319.018751,17059.72423
,,,,,,,,872,4388.232515,460.3123673,6547.259055,4429.690729,33797.59775,31438.72911,25406.54996,6177.406436,15324.20123
,,,,,,,,873,3335.127934,366.4281178,5296.30567,3815.861638,33568.29895,30397.71843,21554.92631,5078.854338,13549.51734
,,,,,,,,874,2736.651037,288.4960603,4134.608807,2848.738179,32311.08838,24530.74208,17618.02851,3726.16956,11743.64229
,,,,,,,,875,2322.408991,229.3257309,3294.650891,2173.638531,30745.19739,19630.30291,14277.97144,2742.779964,10380.16173
,,,,,,,,876,2107.788496,203.0365874,2817.082922,1779.538898,30030.26883,15672.9916,11173.45205,1956.845786,9559.962771
,,,,,,,,877,2077.019284,199.9097018,2693.223711,1584.652213,29151.89401,14005.18369,10071.574,1756.410348,9265.871785
,,,,,,,,878,2278.178248,213.8188017,2770.15888,1535.571472,28665.00115,14319.13353,10208.88305,1872.352669,9328.889448
,,,,,,,,879,3845.141249,250.0380598,3055.012477,1659.944437,28405.5666,13770.07023,11362.02517,2092.073532,10178.89704
,,,,,,,,880,4543.236613,294.3714774,3648.76462,1987.119949,28897.88777,16394.84517,13107.95239,2707.406138,11786.48621
,,,,,,,,881,4401.30943,376.0696765,4566.57944,2551.968556,30162.77013,17321.15492,14056.5294,3505.145517,14249.10512
,,,,,,,,882,5055.940139,470.6160717,5633.118625,3281.62815,32253.42759,21762.76689,17450.98203,4504.643241,16146.18817
,,,,,,,,883,5186.326771,495.3334865,6075.463334,3573.936383,32924.13019,24741.00368,19693.81969,5061.351356,16429.23297
,,,,,,,,884,5164.40266,502.4328323,6185.442911,3815.359268,32410.91148,25695.73064,20311.27971,5157.50926,16335.68531
,,,,,,,,885,5068.632439,485.8990749,6127.168303,3750.727957,31258.17669,25433.24376,20598.12619,5019.054318,16076.23537
,,,,,,,,886,4885.167867,459.5352549,5945.987018,3683.87031,29420.92966,25887.18034,22360.55557,5022.831564,15368.03626
,,,,,,,,887,4710.933012,429.6510733,5699.417343,3532.574262,27637.58986,26197.71729,22943.803,5012.815769,14931.28718
,,,,,,,,888,4542.468431,399.075849,5425.942832,3375.988622,26294.20767,27369.91864,23927.68901,5355.399843,14642.8012
,,,,,,,,889,4397.081808,390.7821965,5012.401186,2822.744642,25865.15326,24555.16001,22241.10239,5275.245628,14425.03578
,,,,,,,,890,4337.080796,390.1499836,4914.092729,2747.948249,25904.22931,22159.78694,20288.75847,4764.09656,14474.85525
,,,,,,,,891,4310.541303,399.2916963,5028.388944,2761.670238,26277.27493,19979.89448,18796.95313,4269.746086,14668.51064
,,,,,,,,892,4345.157714,430.7713249,5385.561052,2824.693095,26963.3861,18647.00626,18232.25523,3933.601317,15211.19659
,,,,,,,,893,4447.852056,485.7013529,5953.857125,2990.896768,28443.84211,18835.21901,18770.01268,3929.398187,16160.98658
,,,,,,,,894,4646.316618,553.799205,6716.888998,3362.795155,30749.46009,20546.71413,20888.69825,4260.790936,17634.3958
,,,,,,,,895,4811.319662,629.7410967,7691.684804,3926.875496,33210.64239,24945.28393,24413.10948,5062.775221,18692.6373
,,,,,,,,896,4523.619145,634.9500179,7860.518496,4119.689498,34705.25794,28898.97125,26985.75514,5865.259657,16513.04603
,,,,,,,,897,3397.052021,463.0919708,6159.934366,3583.657941,34378.29718,28618.63419,22821.55285,4898.582782,14184.88867
,,,,,,,,898,2766.266404,309.9536009,4241.083969,2794.173874,32743.79561,24354.0698,17490.94519,3693.756027,12178.88555
,,,,,,,,899,2356.640787,236.0506583,3321.198669,2095.064013,31210.7139,20313.82901,13842.68395,2752.640261,10637.7225
,,,,,,,,900,2157.404899,204.2269583,2839.760099,1883.486891,30180.24776,17976.95576,11206.34558,2031.738547,9821.064382
,,,,,,,,901,2083.942357,205.5999293,2677.034039,1853.625871,29473.63228,16819.63739,10176.67198,1757.315495,9539.856725
,,,,,,,,902,2292.024394,216.4103156,2715.63281,1672.801174,28733.94213,14852.36387,10429.75116,1884.973662,9472.274885
,,,,,,,,903,2697.420292,248.129717,3048.232937,2150.716968,28352.24326,15056.56203,11405.93766,2102.797199,10239.80714
,,,,,,,,904,3338.205903,291.2727637,3584.8923,2210.813876,28911.46018,16411.95649,13050.51373,2703.044027,11647.49031
,,,,,,,,905,4291.306353,374.9852614,4510.327399,2515.326093,30098.37893,17847.00828,14066.44188,3446.932984,14142.68863
,,,,,,,,906,5053.632448,474.8555445,5624.907431,3299.857298,31775.54328,21371.66954,17399.71908,4440.968496,16118.70284
,,,,,,,,907,5187.480617,505.1355842,6065.699565,3567.170195,32291.51894,24331.86848,19575.77619,4983.977565,16498.76799
,,,,,,,,908,5144.787287,505.7703865,6163.038375,3568.173845,31770.5602,25040.49275,20237.73047,5093.470136,16524.06483
,,,,,,,,909,5052.478602,488.3068493,6003.949059,3450.737066,30711.34924,24569.1751,20520.49338,5050.357305,16242.61967
,,,,,,,,910,4878.243747,454.6047393,5731.25825,3268.218915,28944.58469,24129.12461,21770.53945,4946.716856,15599.37954
,,,,,,,,911,4719.00993,426.91756,5498.956066,3059.744278,27087.05543,23901.72825,22049.62154,4864.94266,15202.27408
,,,,,,,,912,4540.16074,407.7372912,5292.917611,2852.920596,25633.76589,24779.77681,23092.28876,5073.983953,14870.94498
,,,,,,,,913,4380.926923,394.1479228,5205.894698,2742.498466,24747.29681,24783.44771,22933.57726,5406.819135,14657.25251
,,,,,,,,914,4322.079757,392.5858264,5143.727814,2655.171167,24565.57997,22461.52781,20956.39621,4881.699477,14772.48973
,,,,,,,,915,4299.002848,412.0381831,5313.919012,2590.365498,24683.29451,20365.62035,19689.35572,4380.63119,14904.43675
,,,,,,,,916,4320.925912,454.9127671,5713.817163,2687.542944,25235.33687,18985.96043,19256.84282,4035.0845,15424.42869
,,,,,,,,917,4417.851026,503.5889203,6131.346908,2885.910255,26510.74436,18957.78951,19509.4879,4022.283638,16407.43127
,,,,,,,,918,4629.008936,571.6867723,6854.486387,3293.681749,28705.21464,20549.55234,21357.14667,4273.957338,17860.05464
,,,,,,,,919,4802.088899,645.5861935,7708.712936,3802.576634,30974.91,24294.38544,24690.78189,5000.52086,18989.5952
,,,,,,,,920,4509.774047,664.3445037,8051.211441,4030.267722,32363.90583,28690.5627,27541.53629,5836.789314,16834.02728
,,,,,,,,921,3454.360727,477.5642001,6180.201117,3621.510014,32474.31582,29971.13181,23069.06269,4867.419048,14406.00476
,,,,,,,,922,2838.576148,299.4107451,4214.277238,2762.471196,32066.73741,25953.05715,17454.39433,3639.197733,12313.22518
,,,,,,,,923,2448.951568,230.9094741,3177.646511,2224.729839,31092.71987,22953.42829,13498.83513,2777.83815,10596.53266
,,,,,,,,924,2242.791558,201.2826728,2673.173705,1782.169527,29993.56949,18917.63245,10784.55628,2046.147785,9730.040685
,,,,,,,,925,2145.866444,199.3461581,2545.907043,1727.775221,29805.62921,19159.97043,9776.37351,1650.654408,9378.398318
,,,,,,,,926,2323.948499,214.1073576,2637.130237,2141.789828,29224.58963,21022.69956,10188.53898,1982.645946,9440.977823
,,,,,,,,927,2700.112598,244.7423439,2992.707562,2462.697163,29207.74681,21004.25124,11221.24786,2575.926627,10175.21068
,,,,,,,,928,3335.128982,297.7869189,3593.043034,2672.472948,29421.05532,21002.22228,12802.93676,3498.667916,11628.88881
,,,,,,,,929,4237.074569,383.2107625,4474.198374,2903.613059,30205.19784,20563.40324,14479.32002,3855.213298,13921.24652
,,,,,,,,930,5002.8622,466.1939988,5512.662304,3328.629668,31483.24313,21513.46241,17218.9898,4364.743545,15833.36997
,,,,,,,,931,5121.710378,493.3190844,5962.687752,3534.25028,31815.11331,23997.94568,19307.41211,4916.077642,16150.97557
,,,,,,,,932,5089.401657,497.2915445,6046.40246,3535.255019,31150.5074,24867.78457,20149.41322,5092.636937,16256.55004
,,,,,,,,933,4993.630388,487.2224342,5970.570407,3450.737066,29964.1433,24519.79975,20380.91318,5031.119458,16034.97761
,,,,,,,,934,4826.319653,461.9991662,5750.410478,3305.030288,28258.66852,24844.3518,21699.55225,4999.84084,15365.22805
,,,,,,,,935,4648.624309,428.9600306,5495.134519,3023.069123,26549.84424,24596.04421,21838.60662,4874.445539,14966.99323
,,,,,,,,936,4482.467419,406.652876,5221.203703,2828.455962,25132.19893,25206.82083,22588.76628,5053.836318,14631.68076
,,,,,,,,937,4331.310521,389.936622,5038.210892,2676.890749,24408.02025,25311.38868,22112.48633,5307.119554,14403.4839
,,,,,,,,938,4249.386445,388.3744221,4930.024589,2618.931907,24275.96851,22897.29754,20019.77906,4789.523057,14379.18346
,,,,,,,,939,4221.694154,403.5874095,5081.560931,2611.945593,24462.90784,20718.57789,18617.19719,4244.468125,14538.44255
,,,,,,,,940,4235.5403,443.3351079,5385.031739,2645.599992,24962.31475,18912.97639,18070.91457,3854.394024,14932.40733
,,,,,,,,941,4323.233603,491.9831927,5975.204176,2875.553378,26209.30349,18819.82,18686.36077,3826.548,15814.76249
,,,,,,,,942,4525.160749,551.6303747,6640.712436,3260.718244,28432.89016,20186.34443,20593.34896,4032.8901,17142.34865
,,,,,,,,943,4686.702257,622.1921381,7446.725883,3714.012482,30916.2136,23638.30312,23916.53468,4687.226402,18018.34279
,,,,,,,,944,4412.847885,630.5776603,7705.999066,3976.249376,32518.67718,27700.75695,26433.21849,5578.271313,16851.63181
,,,,,,,,945,3657.0592,536.5784442,6302.80435,3784.266844,32768.98402,29368.16611,26253.47374,5971.346324,16055.6473
,,,,,,,,946,4374.000707,449.1440308,4362.501952,3247.732918,32273.6145,29092.16844,19249.33574,5722.824391,14256.19947
,,,,,,,,947,3806.294071,394.2201136,4030.407182,2818.072932,31650.912,26103.78684,15430.13461,3777.382292,14391.95972
,,,,,,,,948,2060.865447,267.1849726,4236.717138,2415.066865,30684.1611,21511.64455,11456.02587,3032.674061,14171.91705
,,,,,,,,949,2019.710578,206.7340598,3776.136232,2293.938052,30494.70856,19427.39484,10104.54809,3308.870272,12918.87895
,,,,,,,,950,2254.716724,219.4808573,3077.223084,2237.560422,30202.20366,21001.23712,13559.74204,3185.347929,12942.84692
,,,,,,,,951,2683.958761,248.0734766,3456.073063,2289.544226,28988.67199,20115.71774,13964.68796,2072.661619,12438.64885
,,,,,,,,952,3358.591554,296.3858794,4148.75766,2595.112399,29920.19141,18051.68729,12966.76113,2802.01833,13128.70604
