Time_Index,Central_Solar,IID_Solar,LADWP_Solar,NCNC_Solar,North_Solar,PGE_Solar,SCE_Solar,SDGE_Solar,South_Solar,Central_Wind,LADWP_Wind,NCNC_Wind,North_Wind,PGE_Wind,SCE_Wind,SDGE_Wind,South_Wind,LADWP_Hydro,NCNC_Hydro,North_Hydro,PGE_Hydro,SCE_Hydro,South_Hydro,Central_Solar_Invest,IID_Solar_Invest,LADWP_Solar_Invest,NCNC_Solar_Invest,North_Solar_Invest,PGE_Solar_Invest,SCE_Solar_Invest,SDGE_Solar_Invest,South_Solar_Invest,Central_Wind_Invest,LADWP_Wind_Invest,NCNC_Wind_Invest,North_Wind_Invest,PGE_Wind_Invest,SCE_Wind_Invest,SDGE_Wind_Invest,South_Wind_Invest,Central_Solar_LowerQuality_Invest,IID_Solar_LowerQuality_Invest,LADWP_Solar_LowerQuality_Invest,NCNC_Solar_LowerQuality_Invest,North_Solar_LowerQuality_Invest,PGE_Solar_LowerQuality_Invest,SCE_Solar_LowerQuality_Invest,SDGE_Solar_LowerQuality_Invest,South_Solar_LowerQuality_Invest,Central_Wind_LowerQuality_Invest,LADWP_Wind_LowerQuality_Invest,NCNC_Wind_LowerQuality_Invest,North_Wind_LowerQuality_Invest,PGE_Wind_LowerQuality_Invest,SCE_Wind_LowerQuality_Invest,SDGE_Wind_LowerQuality_Invest,South_Wind_LowerQuality_Invest
917,0,0,0,0,0,0,0,0,0,0.660001074,0.465774762,0.070468929,0.14000102,0.024506545,0.037834767,0.033301014,0.080000974,0.17095858,0.089960211,0.899373163,0.23701,0.241704012,0.498863919,0,0,0,0,0,0,0,0,0,0.660001074,0.465774762,0.070468929,0.14000102,0.024506545,0.037834767,0.033301014,0.080000974,0,0,0,0,0,0,0,0,0,0.495000806,0.349331072,0.052851697,0.105000765,0.018379909,0.028376075,0.024975761,0.060000731
918,0,0,0,0,0,0,0,0,0,0.630001007,0.444739048,0.041863412,0.13000102,0.015058158,0.026575145,0.023315289,0.050000994,0.214600538,0.271959164,0.903973817,0.28505,0.285265558,0.631160832,0,0,0,0,0,0,0,0,0,0.630001007,0.444739048,0.041863412,0.13000102,0.015058158,0.026575145,0.023315289,0.050000994,0,0,0,0,0,0,0,0,0,0.472500755,0.333554286,0.031397559,0.097500765,0.011293619,0.019931359,0.017486467,0.037500746
919,0,0,0,0.130818907,0,0,0,0.0576057,0.057418549,0.630001007,0.441750952,0.027909275,0.120001019,0.013899915,0.014027428,0.009986724,0.030000994,0.27182238,0.477225333,0.9250717,0.39585,0.385579638,0.748550812,0,0,0,0.130818907,0,0,0,0.0576057,0.057418549,0.630001007,0.441750952,0.027909275,0.120001019,0.013899915,0.014027428,0.009986724,0.030000994,0,0,0,0.09811418,0,0,0,0.043204275,0.043063912,0.472500755,0.331313214,0.020931956,0.090000764,0.010424936,0.010520571,0.007490043,0.022500746
920,0.323480494,0.507001304,0.486391463,0.545316431,0,0.175754276,0.494423271,0.675209036,0.627767559,0.620001007,0.434739048,0.019303758,0.110001014,0.021031815,0.00727859,0.00665815,0.020000994,0.165949675,0.424971309,0.972388828,0.0969,0.113287468,0.205482766,0.323480494,0.507001304,0.486391463,0.545316431,0,0.175754276,0.494423271,0.675209036,0.627767559,0.620001007,0.434739048,0.019303758,0.110001014,0.021031815,0.00727859,0.00665815,0.020000994,0.242610371,0.380250978,0.364793597,0.408987323,0,0.131815707,0.370817453,0.506406777,0.470825669,0.465000755,0.326054286,0.014477819,0.082500761,0.015773861,0.005458943,0.004993613,0.015000746
921,0.762986044,0.845001449,0.767952439,0.759786164,0.086832564,0.610731454,0.872778003,0.889296208,0.882364586,0.610001007,0.427727143,0.028606517,0.090001026,0.018715329,0.011763369,0.009986724,0.030000994,0.056841738,0.074955315,0.943930724,0.00316,0.021918037,0.116593369,0.762986044,0.845001449,0.767952439,0.759786164,0.086832564,0.610731454,0.872778003,0.889296208,0.882364586,0.610001007,0.427727143,0.028606517,0.090001026,0.018715329,0.011763369,0.009986724,0.030000994,0.572239533,0.633751087,0.575964329,0.569839623,0.065124423,0.458048591,0.654583502,0.666972156,0.66177344,0.457500755,0.320795357,0.021454888,0.06750077,0.014036497,0.008822527,0.007490043,0.022500746
922,0.7864452,0.871001449,0.916342683,0.835874607,0.199414687,0.722584236,0.929711081,0.91999376,0.903509693,0.600001007,0.420715238,0.047212033,0.090001026,0.018715329,0.0207416,0.016643874,0.050000994,0.031681175,0.026336499,0.931163151,1.00E-04,0.018255901,0.107383073,0.7864452,0.871001449,0.916342683,0.835874607,0.199414687,0.722584236,0.929711081,0.91999376,0.903509693,0.600001007,0.420715238,0.047212033,0.090001026,0.018715329,0.0207416,0.016643874,0.050000994,0.5898339,0.653251087,0.687257012,0.626905955,0.149561015,0.541938177,0.697283311,0.68999532,0.67763227,0.450000755,0.315536429,0.035409025,0.06750077,0.014036497,0.0155562,0.012482906,0.037500746
923,0.636733567,0.897001449,0.958196341,0.902356525,0.228772636,0.761851035,0.910634959,0.934189248,0.892180534,0.590001007,0.413703333,0.070468929,0.090001026,0.018715329,0.03196655,0.023301024,0.070000994,0.028589828,0.023351931,0.903817856,0.00E+00,0.018103785,0.10640967,0.636733567,0.897001449,0.958196341,0.902356525,0.228772636,0.761851035,0.910634959,0.934189248,0.892180534,0.590001007,0.413703333,0.070468929,0.090001026,0.018715329,0.03196655,0.023301024,0.070000994,0.477550175,0.672751087,0.718647256,0.676767394,0.171579477,0.571388276,0.682976219,0.700641936,0.669135401,0.442500755,0.3102775,0.052851697,0.06750077,0.014036497,0.023974913,0.017475768,0.052500746
924,0.647815119,0.923001449,0.92109878,0.870439072,0.333336047,0.81815951,0.902392074,0.934983687,0.901491629,0.610001007,0.427727143,0.11698272,0.080000996,0.017557085,0.054451121,0.046601049,0.140000988,0.028577562,0.023276504,0.902312179,0.00E+00,0.018101175,0.106374255,0.647815119,0.923001449,0.92109878,0.870439072,0.333336047,0.81815951,0.902392074,0.934983687,0.901491629,0.610001007,0.427727143,0.11698272,0.080000996,0.017557085,0.054451121,0.046601049,0.140000988,0.485861339,0.692251087,0.690824085,0.652829304,0.250002035,0.613619633,0.676794056,0.701237765,0.676118722,0.457500755,0.320795357,0.08773704,0.060000747,0.013167814,0.040838341,0.034950787,0.105000741
925,0.774767373,0.923001449,0.937903659,0.827882469,0.398191536,0.830926314,0.912835706,0.939725161,0.923436471,0.630001007,0.441750952,0.195358924,0.060001007,0.006950461,0.09490948,0.08654395,0.260000974,0.028599964,0.023276327,0.900848495,0.00E+00,0.018101175,0.106374234,0.774767373,0.923001449,0.937903659,0.827882469,0.398191536,0.830926314,0.912835706,0.939725161,0.923436471,0.630001007,0.441750952,0.195358924,0.060001007,0.006950461,0.09490948,0.08654395,0.260000974,0.58107553,0.692251087,0.703427744,0.620911852,0.298643652,0.623194736,0.68462678,0.704793871,0.692577353,0.472500755,0.331313214,0.146519193,0.045000755,0.005212846,0.07118211,0.064907963,0.195000731
926,0.613196436,0.923001449,0.947099024,0.838143475,0.340942676,0.748044613,0.892911245,0.929558479,0.888906724,0.660001074,0.462786667,0.288386437,0.030001004,0.00347573,0.139869955,0.146458349,0.440000974,0.030686664,0.023276327,0.899898198,0.00E+00,0.018101208,0.10639119,0.613196436,0.923001449,0.947099024,0.838143475,0.340942676,0.748044613,0.892911245,0.929558479,0.888906724,0.660001074,0.462786667,0.288386437,0.030001004,0.00347573,0.139869955,0.146458349,0.440000974,0.459897327,0.692251087,0.710324268,0.628607606,0.255707007,0.56103346,0.669683434,0.697168859,0.666680043,0.495000806,0.34709,0.216289828,0.022500753,0.002606798,0.104902466,0.109843762,0.330000731
927,0.520499715,0.871001449,0.898903659,0.791284198,0.388555779,0.602154986,0.834597679,0.898743302,0.842931083,0.640001007,0.448762857,0.302340574,0.010001002,0.001159243,0.146592789,0.156444074,0.470001106,0.045027702,0.023276515,0.900069887,1.00E-05,0.01811481,0.106997049,0.520499715,0.871001449,0.898903659,0.791284198,0.388555779,0.602154986,0.834597679,0.898743302,0.842931083,0.640001007,0.448762857,0.302340574,0.010001002,0.001159243,0.146592789,0.156444074,0.470001106,0.390374786,0.653251087,0.674177744,0.593463149,0.291416834,0.45161624,0.625948259,0.674057477,0.632198312,0.480000755,0.336572143,0.226755431,0.007500752,0.000869432,0.109944592,0.117333056,0.35250083
928,0.439195646,0.767001449,0.696928049,0.610868318,0.300242178,0.543033168,0.713008069,0.7644397,0.718257996,0.630001007,0.441750952,0.265129541,0.020001003,0.002317487,0.128610333,0.126486898,0.380000974,0.111660708,0.023380073,0.900862666,3.00E-04,0.018519417,0.114165646,0.439195646,0.767001449,0.696928049,0.610868318,0.300242178,0.543033168,0.713008069,0.7644397,0.718257996,0.630001007,0.441750952,0.265129541,0.020001003,0.002317487,0.128610333,0.126486898,0.380000974,0.329396735,0.575251087,0.522696037,0.458151239,0.225181634,0.407274876,0.534756052,0.573329775,0.538693497,0.472500755,0.331313214,0.198847156,0.015000752,0.001738115,0.09645775,0.094865174,0.285000731
929,0.30033204,0.520001304,0.57009878,0.270967531,0.158036743,0.309533708,0.496503007,0.427645787,0.399173468,0.600001007,0.420715238,0.176753407,0.070000996,0.008108705,0.085896582,0.076558225,0.230000961,0.20109707,0.041216334,0.902695654,0.02,0.039593893,0.211858358,0.30033204,0.520001304,0.57009878,0.270967531,0.158036743,0.309533708,0.496503007,0.427645787,0.399173468,0.600001007,0.420715238,0.176753407,0.070000996,0.008108705,0.085896582,0.076558225,0.230000961,0.22524903,0.390000978,0.427574085,0.203225648,0.118527557,0.232150281,0.372377255,0.32073434,0.299380101,0.450000755,0.315536429,0.132565055,0.052500747,0.006081529,0.064422437,0.057418669,0.172500721
930,0,0,0,0,0,0,0,0,0,0.550001007,0.385655714,0.130239616,0.090001026,0.010425191,0.063386007,0.056586775,0.170000961,0.504200698,0.463123537,0.947784453,0.52552,0.503285457,0.652716093,0,0,0,0,0,0,0,0,0,0.550001007,0.385655714,0.130239616,0.090001026,0.010425191,0.063386007,0.056586775,0.170000961,0,0,0,0,0,0,0,0,0,0.412500755,0.289241786,0.097679712,0.06750077,0.007818893,0.047539505,0.042440081,0.127500721
931,0,0,0,0,0,0,0,0,0,0.540001007,0.381631905,0.149542374,0.120001019,0.022190058,0.075925067,0.073243915,0.200000974,0.450526501,0.599578122,0.960041054,0.69304,0.656567744,0.676931459,0,0,0,0,0,0,0,0,0,0.540001007,0.381631905,0.149542374,0.120001019,0.022190058,0.075925067,0.073243915,0.200000974,0,0,0,0,0,0,0,0,0,0.405000755,0.286223929,0.112156781,0.090000764,0.016642544,0.0569438,0.054932936,0.150000731
932,0,0,0,0,0,0,0,0,0,0.510001007,0.36059619,0.206753407,0.110001014,0.037612108,0.098366281,0.093215365,0.260000974,0.451923944,0.657146908,0.941148009,0.80454,0.759633395,0.651404215,0,0,0,0,0,0,0,0,0,0.510001007,0.36059619,0.206753407,0.110001014,0.037612108,0.098366281,0.093215365,0.260000974,0,0,0,0,0,0,0,0,0,0.382500755,0.270447143,0.155065055,0.082500761,0.028209081,0.073774711,0.069911524,0.195000731
933,0,0,0,0,0,0,0,0,0,0.490001007,0.346572381,0.249312991,0.070000996,0.041269272,0.116322733,0.113186863,0.320000961,0.387829401,0.569254721,0.91802413,0.75369,0.712518683,0.595150042,0,0,0,0,0,0,0,0,0,0.490001007,0.346572381,0.249312991,0.070000996,0.041269272,0.116322733,0.113186863,0.320000961,0,0,0,0,0,0,0,0,0,0.367500755,0.259929286,0.186984743,0.052500747,0.030951954,0.08724205,0.084890147,0.240000721
934,0,0,0,0,0,0,0,0,0,0.480001007,0.339560476,0.240707475,0.060001007,0.048401184,0.109573894,0.103201138,0.290000974,0.31909276,0.46470666,0.903492476,0.68166,0.646098654,0.526675443,0,0,0,0,0,0,0,0,0,0.480001007,0.339560476,0.240707475,0.060001007,0.048401184,0.109573894,0.103201138,0.290000974,0,0,0,0,0,0,0,0,0,0.360000755,0.254670357,0.180530606,0.045000755,0.036300888,0.082180421,0.077400854,0.217500731
935,0,0,0,0,0,0,0,0,0,0.490001007,0.346572381,0.230707545,0.050001005,0.03895278,0.107335839,0.103201138,0.290000974,0.255566013,0.309011751,0.900793569,0.59514,0.566785959,0.47008469,0,0,0,0,0,0,0,0,0,0.490001007,0.346572381,0.230707545,0.050001005,0.03895278,0.107335839,0.103201138,0.290000974,0,0,0,0,0,0,0,0,0,0.367500755,0.259929286,0.173030659,0.037500754,0.029214585,0.080501879,0.077400854,0.217500731
936,0,0,0,0,0,0,0,0,0,0.500001007,0.353584286,0.212102028,0.050001005,0.03895278,0.098357613,0.093215365,0.260000974,0.213644358,0.186999684,0.897451725,0.52036,0.498589446,0.424795439,0,0,0,0,0,0,0,0,0,0.500001007,0.353584286,0.212102028,0.050001005,0.03895278,0.098357613,0.093215365,0.260000974,0,0,0,0,0,0,0,0,0,0.375000755,0.265188215,0.159076521,0.037500754,0.029214585,0.07376821,0.069911524,0.195000731
937,0,0,0,0,0,0,0,0,0,0.520001007,0.367608095,0.174891018,0.060001007,0.040111023,0.080401161,0.07657249,0.210000961,0.18685694,0.070771096,0.893282111,0.42955,0.416027249,0.386790314,0,0,0,0,0,0,0,0,0,0.520001007,0.367608095,0.174891018,0.060001007,0.040111023,0.080401161,0.07657249,0.210000961,0,0,0,0,0,0,0,0,0,0.390000755,0.275706071,0.131168264,0.045000755,0.030083267,0.060300871,0.057429368,0.157500721
938,0,0,0,0,0,0,0,0,0,0.530001007,0.37462,0.113725824,0.060001007,0.031820886,0.053449147,0.04994389,0.130000988,0.172641569,0.06343289,0.889885825,0.33349,0.32906509,0.378972129,0,0,0,0,0,0,0,0,0,0.530001007,0.37462,0.113725824,0.060001007,0.031820886,0.053449147,0.04994389,0.130000988,0,0,0,0,0,0,0,0,0,0.397500755,0.280965,0.085294368,0.045000755,0.023865665,0.04008686,0.037457918,0.097500741
939,0,0,0,0,0,0,0,0,0,0.540001007,0.381631905,0.071863412,0.060001007,0.031820886,0.033237303,0.026643864,0.060000994,0.162476803,0.060961842,0.741512064,0.26251,0.264811362,0.37625327,0,0,0,0,0,0,0,0,0,0.540001007,0.381631905,0.071863412,0.060001007,0.031820886,0.033237303,0.026643864,0.060000994,0,0,0,0,0,0,0,0,0,0.405000755,0.286223929,0.053897559,0.045000755,0.023865665,0.024927977,0.019982898,0.045000746
940,0,0,0,0,0,0,0,0,0,0.530001007,0.371631905,0.053955137,0.060001007,0.040111023,0.016187472,0.013315299,0.040000994,0.16349346,0.05381509,0.889350331,0.22839,0.233860083,0.406729114,0,0,0,0,0,0,0,0,0,0.530001007,0.371631905,0.053955137,0.060001007,0.040111023,0.016187472,0.013315299,0.040000994,0,0,0,0,0,0,0,0,0,0.397500755,0.278723929,0.040466353,0.045000755,0.030083267,0.012140604,0.009986474,0.030000746
941,0,0,0,0,0,0,0,0,0,0.510001007,0.357608095,0.063257896,0.050001005,0.03895278,0.020663588,0.016643874,0.050000994,0.180965839,0.087178446,0.894011387,0.23489,0.239760859,0.483392214,0,0,0,0,0,0,0,0,0,0.510001007,0.357608095,0.063257896,0.050001005,0.03895278,0.020663588,0.016643874,0.050000994,0,0,0,0,0,0,0,0,0,0.382500755,0.268206071,0.047443422,0.037500754,0.029214585,0.015497691,0.012482906,0.037500746
942,0,0,0,0,0,0,0,0,0,0.490001007,0.346572381,0.091863412,0.050001005,0.047242941,0.03768741,0.03662959,0.090001014,0.217584744,0.212097217,0.897640908,0.29092,0.290536849,0.61544436,0,0,0,0,0,0,0,0,0,0.490001007,0.346572381,0.091863412,0.050001005,0.047242941,0.03768741,0.03662959,0.090001014,0,0,0,0,0,0,0,0,0,0.367500755,0.259929286,0.068897559,0.037500754,0.035432206,0.028265558,0.027472193,0.067500761
943,0,0,0,0.130818907,0,0,0,0.059656605,0.058166108,0.460001007,0.328524762,0.101166171,0.040001006,0.046084698,0.047962393,0.04662958,0.100001014,0.262318231,0.458494762,0.900356424,0.41979,0.407180339,0.732378818,0,0,0,0.130818907,0,0,0,0.059656605,0.058166108,0.460001007,0.328524762,0.101166171,0.040001006,0.046084698,0.047962393,0.04662958,0.100001014,0,0,0,0.09811418,0,0,0,0.044742454,0.043624581,0.345000755,0.246393572,0.075874628,0.030000755,0.034563524,0.035971795,0.034972185,0.075000761
944,0.138683248,0.273001304,0.164879317,0.513306997,0.002167368,0.033945139,0.195473364,0.509366959,0.428158252,0.440001007,0.314500952,0.105120308,0.040001006,0.03834615,0.05437557,0.049958165,0.110000988,0.16139116,0.455418186,0.901675781,0.10437,0.120286934,0.202785043,0.138683248,0.273001304,0.164879317,0.513306997,0.002167368,0.033945139,0.195473364,0.509366959,0.428158252,0.440001007,0.314500952,0.105120308,0.040001006,0.03834615,0.05437557,0.049958165,0.110000988,0.104012436,0.204750978,0.123659488,0.384980248,0.001625526,0.025458854,0.146605023,0.382025219,0.321118689,0.330000755,0.235875714,0.078840231,0.030000755,0.028759613,0.040781678,0.037468624,0.082500741
945,0.208413269,0.325001304,0.449928049,0.76789033,0.311710848,0.149497149,0.471903673,0.745422226,0.550640608,0.420001007,0.300477143,0.10581755,0.040001006,0.046084698,0.050174444,0.04662958,0.100001014,0.050181421,0.177075323,0.900228005,0.00183,0.020404133,0.11343647,0.208413269,0.325001304,0.449928049,0.76789033,0.311710848,0.149497149,0.471903673,0.745422226,0.550640608,0.420001007,0.300477143,0.10581755,0.040001006,0.046084698,0.050174444,0.04662958,0.100001014,0.156309952,0.243750978,0.337446037,0.575917748,0.233783136,0.112122862,0.353927755,0.55906667,0.412980456,0.315000755,0.225357857,0.079363163,0.030000755,0.034563524,0.037630833,0.034972185,0.075000761
946,0.347613701,0.663001377,0.538708537,0.826645833,0.537052896,0.283312503,0.511704998,0.639512115,0.685131321,0.430001007,0.304500952,0.082560654,0.050001005,0.047242941,0.033141954,0.026643864,0.060000994,0.029442824,0.035184507,0.898542844,4.00E-05,0.018159435,0.107004684,0.347613701,0.663001377,0.538708537,0.826645833,0.537052896,0.283312503,0.511704998,0.639512115,0.685131321,0.430001007,0.304500952,0.082560654,0.050001005,0.047242941,0.033141954,0.026643864,0.060000994,0.260710276,0.497251033,0.404031403,0.619984375,0.402789672,0.212484377,0.383778749,0.479634086,0.513848491,0.322500755,0.228375714,0.061920491,0.037500754,0.035432206,0.024856466,0.019982898,0.045000746
947,0.290209714,0.585001304,0.584367073,0.915131682,0.561749275,0.620542822,0.563494898,0.803644607,0.679227829,0.470001007,0.332548571,0.115120308,0.050001005,0.047242941,0.048903691,0.046615315,0.120000974,0.028577558,0.023476769,0.897820039,0.00E+00,0.018101378,0.106399935,0.290209714,0.585001304,0.584367073,0.915131682,0.561749275,0.620542822,0.563494898,0.803644607,0.679227829,0.470001007,0.332548571,0.115120308,0.050001005,0.047242941,0.048903691,0.046615315,0.120000974,0.217657286,0.438750978,0.438275305,0.686348762,0.421311956,0.465407117,0.422621174,0.602733455,0.509420872,0.352500755,0.249411428,0.086340231,0.037500754,0.035432206,0.036677768,0.034961486,0.090000731
948,0.290002313,0.663001377,0.472440244,0.901784198,0.626929614,0.686579156,0.521462227,0.691885966,0.681755843,0.510001007,0.36059619,0.16698272,0.060001007,0.056691322,0.071405599,0.066586765,0.180000974,0.028584806,0.023966659,0.89764056,0.00E+00,0.018101187,0.106378074,0.290002313,0.663001377,0.472440244,0.901784198,0.626929614,0.686579156,0.521462227,0.691885966,0.681755843,0.510001007,0.36059619,0.16698272,0.060001007,0.056691322,0.071405599,0.066586765,0.180000974,0.217501735,0.497251033,0.354330183,0.676338149,0.470197211,0.514934367,0.39109667,0.518914475,0.511316882,0.382500755,0.270447143,0.12523704,0.045000755,0.042518492,0.053554199,0.049940074,0.135000731
949,0.197590867,0.130001304,0.76161122,0.73533923,0.635765341,0.698134185,0.544605393,0.644635398,0.502858021,0.560001074,0.395655714,0.236056096,0.050001005,0.047242941,0.107396515,0.103201138,0.290000974,0.029353086,0.02328515,0.896968602,0.00E+00,0.018101185,0.106374249,0.197590867,0.130001304,0.76161122,0.73533923,0.635765341,0.698134185,0.544605393,0.644635398,0.502858021,0.560001074,0.395655714,0.236056096,0.050001005,0.047242941,0.107396515,0.103201138,0.290000974,0.14819315,0.097500978,0.571208415,0.551504423,0.476824006,0.523600639,0.408454045,0.483476549,0.377143516,0.420000806,0.296741786,0.177042072,0.037500754,0.035432206,0.080547386,0.077400854,0.217500731
950,0.185964909,0.234001304,0.844367073,0.59319772,0.502470664,0.589695494,0.535920142,0.63172309,0.46710753,0.600001007,0.423703333,0.325129541,0.040001006,0.054374835,0.147872211,0.156458339,0.450001093,0.034169409,0.023276327,0.896590978,0.00E+00,0.018101186,0.106380375,0.185964909,0.234001304,0.844367073,0.59319772,0.502470664,0.589695494,0.535920142,0.63172309,0.46710753,0.600001007,0.423703333,0.325129541,0.040001006,0.054374835,0.147872211,0.156458339,0.450001093,0.139473682,0.175500978,0.633275305,0.44489829,0.376852998,0.442271621,0.401940107,0.473792318,0.350330648,0.450000755,0.3177775,0.243847156,0.030000755,0.040781126,0.110904158,0.117343754,0.33750082
951,0.23200205,0.247001304,0.848489268,0.613934355,0.485097305,0.61103337,0.56687365,0.398683609,0.298576303,0.600001007,0.423703333,0.34978092,0.020001003,0.068638653,0.154612399,0.173101214,0.500000974,0.066326175,0.023278954,0.897317925,9.00E-05,0.01824287,0.106822011,0.23200205,0.247001304,0.848489268,0.613934355,0.485097305,0.61103337,0.56687365,0.398683609,0.298576303,0.600001007,0.423703333,0.34978092,0.020001003,0.068638653,0.154612399,0.173101214,0.500000974,0.174001538,0.185250978,0.636366951,0.460450766,0.363822979,0.458275028,0.425155238,0.299012707,0.223932227,0.450000755,0.3177775,0.26233569,0.015000752,0.05147899,0.115959299,0.129825911,0.375000731
952,0.150931386,0.039001297,0.672513415,0.397645833,0.430833811,0.542258208,0.579012576,0.213576227,0.178640788,0.580001007,0.412667619,0.365826783,0.010001002,0.092902401,0.162339669,0.18642978,0.520000961,0.143692558,0.023679639,0.897723783,0.00393,0.022804289,0.113762586,0.150931386,0.039001297,0.672513415,0.397645833,0.430833811,0.542258208,0.579012576,0.213576227,0.178640788,0.580001007,0.412667619,0.365826783,0.010001002,0.092902401,0.162339669,0.18642978,0.520000961,0.11319854,0.029250973,0.504385061,0.298234375,0.323125358,0.406693656,0.434259432,0.16018217,0.133980591,0.435000755,0.309500714,0.274370087,0.007500752,0.069676801,0.121754752,0.139822335,0.390000721
953,0.104323835,0.234001304,0.180098854,0.154233215,0.449159403,0.274389667,0.293668215,0.27159915,0.15839613,0.560001074,0.40462,0.361175404,0.020001003,0.094612258,0.173627774,0.189786886,0.490000974,0.298404192,0.049027981,0.899472833,0.07029,0.08838037,0.235152129,0.104323835,0.234001304,0.180098854,0.154233215,0.449159403,0.274389667,0.293668215,0.27159915,0.15839613,0.560001074,0.40462,0.361175404,0.020001003,0.094612258,0.173627774,0.189786886,0.490000974,0.078242876,0.175500978,0.135074141,0.115674911,0.336869552,0.20579225,0.220251161,0.203699363,0.118797098,0.420000806,0.303465,0.270881553,0.015000752,0.070959194,0.130220831,0.142340165,0.367500731
954,0,0,0,0,0.023042429,0,0,0,0,0.520001007,0.382548571,0.347918508,0.050001005,0.106928785,0.17815839,0.176501116,0.410000974,0.642627528,0.415094942,0.962137025,0.72019,0.681522894,0.64898152,0,0,0,0,0.023042429,0,0,0,0,0.520001007,0.382548571,0.347918508,0.050001005,0.106928785,0.17815839,0.176501116,0.410000974,0,0,0,0,0.017281822,0,0,0,0,0.390000755,0.286911428,0.260938881,0.037500754,0.080196589,0.133618793,0.132375837,0.307500731
955,0,0,0,0,0,0,0,0,0,0.500001007,0.374500952,0.317918508,0.060001007,0.084319819,0.186890062,0.183186797,0.390000974,0.582538076,0.523969851,0.960587554,0.81262,0.767141316,0.670602299,0,0,0,0,0,0,0,0,0,0.500001007,0.374500952,0.317918508,0.060001007,0.084319819,0.186890062,0.183186797,0.390000974,0,0,0,0,0,0,0,0,0,0.375000755,0.280875714,0.238438881,0.045000755,0.063239864,0.140167547,0.137390098,0.292500731
956,0,0,0,0,0,0,0,0,0,0.490001007,0.370477143,0.285358854,0.060001007,0.084319819,0.176961852,0.173215337,0.340000974,0.507459283,0.548421632,0.940148416,0.76041,0.718694043,0.643989652,0,0,0,0,0,0,0,0,0,0.490001007,0.370477143,0.285358854,0.060001007,0.084319819,0.176961852,0.173215337,0.340000974,0,0,0,0,0,0,0,0,0,0.367500755,0.277857857,0.214019141,0.045000755,0.063239864,0.132721389,0.129911503,0.255000731
957,0,0,0,0,0,0,0,0,0,0.480001007,0.363465238,0.258147821,0.040001006,0.090845072,0.163163169,0.156572462,0.290000974,0.422013142,0.489890869,0.900986948,0.63919,0.607023324,0.57749846,0,0,0,0,0,0,0,0,0,0.480001007,0.363465238,0.258147821,0.040001006,0.090845072,0.163163169,0.156572462,0.290000974,0,0,0,0,0,0,0,0,0,0.360000755,0.272598929,0.193610866,0.030000755,0.068133804,0.122372377,0.117429347,0.217500731
958,0,0,0,0,0,0,0,0,0,0.490001007,0.370477143,0.217679985,0.020001003,0.104557282,0.136520829,0.129943861,0.210000961,0.331787189,0.415457388,0.899686221,0.56543,0.539559659,0.523967757,0,0,0,0,0,0,0,0,0,0.490001007,0.370477143,0.217679985,0.020001003,0.104557282,0.136520829,0.129943861,0.210000961,0,0,0,0,0,0,0,0,0,0.367500755,0.277857857,0.163259989,0.015000752,0.078417962,0.102390622,0.097457896,0.157500721
959,0,0,0,0,0,0,0,0,0,0.490001007,0.367489048,0.153257896,0.010001002,0.111689165,0.097012436,0.089986705,0.110000988,0.272007032,0.277457032,0.897341149,0.50598,0.485412009,0.470425827,0,0,0,0,0,0,0,0,0,0.490001007,0.367489048,0.153257896,0.010001002,0.111689165,0.097012436,0.089986705,0.110000988,0,0,0,0,0,0,0,0,0,0.367500755,0.275616786,0.114943422,0.007500752,0.083766874,0.072759327,0.067490029,0.082500741
960,0,0,0,0,0,0,0,0,0,0.500001007,0.374500952,0.116744104,0.010001002,0.119979349,0.076800592,0.070015235,0.050000994,0.223795599,0.109640234,0.895216632,0.46225,0.445680686,0.408945591,0,0,0,0,0,0,0,0,0,0.500001007,0.374500952,0.116744104,0.010001002,0.119979349,0.076800592,0.070015235,0.050000994,0,0,0,0,0,0,0,0,0,0.375000755,0.280875714,0.087558078,0.007500752,0.089984512,0.057600444,0.052511426,0.037500746
961,0,0,0,0,0,0,0,0,0,0.500001007,0.374500952,0.093487209,0.010001002,0.119979349,0.065566974,0.06002952,0.020000994,0.234314611,0.134267719,0.829497851,0.44273,0.426426902,0.352364768,0,0,0,0,0,0,0,0,0,0.500001007,0.374500952,0.093487209,0.010001002,0.119979349,0.065566974,0.06002952,0.020000994,0,0,0,0,0,0,0,0,0,0.375000755,0.280875714,0.070115407,0.007500752,0.089984512,0.049175231,0.04502214,0.015000746
962,0,0,0,0,0,0,0,0,0,0.510001007,0.384500952,0.087441346,0,0.102792409,0.075566955,0.070029529,0.030000994,0.210765194,0.110090521,0.828984189,0.35936,0.350677759,0.34291777,0,0,0,0,0,0,0,0,0,0.510001007,0.384500952,0.087441346,0,0.102792409,0.075566955,0.070029529,0.030000994,0,0,0,0,0,0,0,0,0,0.382500755,0.288375714,0.06558101,0,0.077094307,0.056675216,0.052522147,0.022500746
963,0,0,0,0,0,0,0,0,0,0.510001007,0.390477143,0.100001,0,0.086763712,0.100352755,0.09002951,0.050000994,0.196608959,0.098048047,0.828765808,0.28667,0.284761001,0.348791591,0,0,0,0,0,0,0,0,0,0.510001007,0.390477143,0.100001,0,0.086763712,0.100352755,0.09002951,0.050000994,0,0,0,0,0,0,0,0,0,0.382500755,0.292857857,0.07500075,0,0.065072784,0.075264566,0.067522133,0.037500746
