Time_Index,Central_Solar,IID_Solar,LADWP_Solar,NCNC_Solar,North_Solar,PGE_Solar,SCE_Solar,SDGE_Solar,South_Solar,Central_Wind,LADWP_Wind,NCNC_Wind,North_Wind,PGE_Wind,SCE_Wind,SDGE_Wind,South_Wind,LADWP_Hydro,NCNC_Hydro,North_Hydro,PGE_Hydro,SCE_Hydro,South_Hydro,Central_Solar_Invest,IID_Solar_Invest,LADWP_Solar_Invest,NCNC_Solar_Invest,North_Solar_Invest,PGE_Solar_Invest,SCE_Solar_Invest,SDGE_Solar_Invest,South_Solar_Invest,Central_Wind_Invest,LADWP_Wind_Invest,NCNC_Wind_Invest,North_Wind_Invest,PGE_Wind_Invest,SCE_Wind_Invest,SDGE_Wind_Invest,South_Wind_Invest,Central_Solar_LowerQuality_Invest,IID_Solar_LowerQuality_Invest,LADWP_Solar_LowerQuality_Invest,NCNC_Solar_LowerQuality_Invest,North_Solar_LowerQuality_Invest,PGE_Solar_LowerQuality_Invest,SCE_Solar_LowerQuality_Invest,SDGE_Solar_LowerQuality_Invest,South_Solar_LowerQuality_Invest,Central_Wind_LowerQuality_Invest,LADWP_Wind_LowerQuality_Invest,NCNC_Wind_LowerQuality_Invest,North_Wind_LowerQuality_Invest,PGE_Wind_LowerQuality_Invest,SCE_Wind_LowerQuality_Invest,SDGE_Wind_LowerQuality_Invest,South_Wind_LowerQuality_Invest
5099,0.798797278,0.858001449,1,0.917482311,0.898680675,0.937879065,0.956486229,0.886496486,0.881670392,0.030001,0.104703405,0.213248593,0.050001005,0.357791763,0.265612412,0.190129729,0.010001001,0.07251062,0.330562194,0.535364909,0.1711,0.127308309,0.196850422,0.798797278,0.858001449,1,0.917482311,0.898680675,0.937879065,0.956486229,0.886496486,0.881670392,0.030001,0.104703405,0.213248593,0.050001005,0.357791763,0.265612412,0.190129729,0.010001001,0.599097959,0.643501087,0.75,0.688111733,0.674010506,0.703409299,0.717364672,0.664872365,0.661252794,0.02250075,0.078527554,0.159936445,0.037500754,0.268343822,0.199209309,0.142597297,0.007500751
5100,0.798797278,0.858001449,1,0.933834513,0.912881587,0.942726678,0.956984126,0.892685311,0.890014146,0.060000993,0.119762905,0.249991628,0.050001005,0.405877679,0.250458756,0.180115378,0.020000994,0.059759223,0.399095571,0.558833897,0.1692,0.126114543,0.211598331,0.798797278,0.858001449,1,0.933834513,0.912881587,0.942726678,0.956984126,0.892685311,0.890014146,0.060000993,0.119762905,0.249991628,0.050001005,0.405877679,0.250458756,0.180115378,0.020000994,0.599097959,0.643501087,0.75,0.700375885,0.68466119,0.707045009,0.717738095,0.669513983,0.66751061,0.045000745,0.089822179,0.187493721,0.037500754,0.304408259,0.187844067,0.135086534,0.015000746
5101,0.787248876,0.858001449,1,0.933834513,0.911677084,0.941836605,0.952879683,0.886067502,0.881668935,0.090001007,0.143786714,0.326734732,0.080000996,0.493357128,0.271400068,0.196772614,0.050000994,0.085375204,0.490473886,0.551725182,0.17799,0.131986644,0.268578808,0.787248876,0.858001449,1,0.933834513,0.911677084,0.941836605,0.952879683,0.886067502,0.881668935,0.090001007,0.143786714,0.326734732,0.080000996,0.493357128,0.271400068,0.196772614,0.050000994,0.590436657,0.643501087,0.75,0.700375885,0.683757813,0.706377454,0.714659762,0.664550627,0.661251701,0.067500755,0.107840036,0.245051049,0.060000747,0.370017846,0.203550051,0.147579461,0.037500746
5102,0.648670644,0.858001449,1,0.917482311,0.90517888,0.936424216,0.924581629,0.866507821,0.848637833,0.110001007,0.172751,0.42603749,0.190001104,0.584570578,0.338728616,0.260086866,0.140000988,0.186388975,0.516121849,0.55834131,0.23203,0.173253272,0.632862177,0.648670644,0.858001449,1,0.917482311,0.90517888,0.936424216,0.924581629,0.866507821,0.848637833,0.110001007,0.172751,0.42603749,0.190001104,0.584570578,0.338728616,0.260086866,0.140000988,0.486502983,0.643501087,0.75,0.688111733,0.67888416,0.702318162,0.693436222,0.649880866,0.636478375,0.082500755,0.12956325,0.319528118,0.142500828,0.438427934,0.254046462,0.19506515,0.105000741
5103,0.47542168,0.832001449,0.98800122,0.840351022,0.887771773,0.92544347,0.882045898,0.818580439,0.781502708,0.120001007,0.206655786,0.499991628,0.300001026,0.651464917,0.426722138,0.340101151,0.200000974,0.287148662,0.518951253,0.53318202,0.3206,0.247696916,0.535109054,0.47542168,0.832001449,0.98800122,0.840351022,0.887771773,0.92544347,0.882045898,0.818580439,0.781502708,0.120001007,0.206655786,0.499991628,0.300001026,0.651464917,0.426722138,0.340101151,0.200000974,0.35656626,0.624001087,0.741000915,0.630263267,0.66582883,0.694082603,0.661534424,0.613935329,0.586127031,0.090000755,0.15499184,0.374993721,0.22500077,0.488598688,0.320041604,0.255075863,0.150000731
5104,0.348313677,0.793001449,0.950903902,0.737219733,0.842277177,0.889982353,0.82280995,0.782227461,0.712596406,0.120001007,0.233548619,0.493477836,0.340001056,0.693671301,0.481006312,0.383501109,0.150001027,0.30469218,0.496113186,0.516779107,0.33455,0.259898008,0.516083077,0.348313677,0.793001449,0.950903902,0.737219733,0.842277177,0.889982353,0.82280995,0.782227461,0.712596406,0.120001007,0.233548619,0.493477836,0.340001056,0.693671301,0.481006312,0.383501109,0.150001027,0.261235258,0.594751087,0.713177927,0.5529148,0.631707883,0.667486765,0.617107463,0.586670596,0.534447305,0.090000755,0.175161464,0.370108377,0.255000792,0.520253476,0.360754734,0.287625832,0.11250077
5105,0.625314989,0.676001304,0.846903659,0.467817217,0.763079892,0.804458437,0.786956799,0.642323788,0.606505526,0.110001007,0.238489048,0.468358528,0.360001137,0.731354745,0.489508627,0.383558171,0.070000994,0.419207457,0.868170753,0.531326148,0.48121,0.393521986,0.654552549,0.625314989,0.676001304,0.846903659,0.467817217,0.763079892,0.804458437,0.786956799,0.642323788,0.606505526,0.110001007,0.238489048,0.468358528,0.360001137,0.731354745,0.489508627,0.383558171,0.070000994,0.468986242,0.507000978,0.635177744,0.350862913,0.572309919,0.603343828,0.590217599,0.481742841,0.454879145,0.082500755,0.178866786,0.351268896,0.270000853,0.548516059,0.36713147,0.287668628,0.052500746
5106,0.266750557,0.286001304,0.451196341,0.303467492,0.554118396,0.468827631,0.37933869,0.229116474,0.22324015,0.120001007,0.242512857,0.427193358,0.360001137,0.739093547,0.459305506,0.356915305,0.010001001,0.570507218,0.957438128,0.505015074,0.79778,0.705124217,0.78349357,0.266750557,0.286001304,0.451196341,0.303467492,0.554118396,0.468827631,0.37933869,0.229116474,0.22324015,0.120001007,0.242512857,0.427193358,0.360001137,0.739093547,0.459305506,0.356915305,0.010001001,0.200062918,0.214500978,0.338397256,0.227600619,0.415588797,0.351620723,0.284504018,0.171837356,0.167430113,0.090000755,0.181884643,0.320395019,0.270000853,0.55432016,0.34447913,0.267686479,0.007500751
5107,0.069549603,0.065001297,0.295196341,0.043416392,0.162981663,0.264298738,0.199636739,0.035054538,0.030261485,0.140001007,0.250560476,0.43323922,0.400001037,0.759203546,0.441586974,0.343572474,0.010001001,0.583220709,0.919420903,0.49862741,0.97657,0.891112604,0.879857158,0.069549603,0.065001297,0.295196341,0.043416392,0.162981663,0.264298738,0.199636739,0.035054538,0.030261485,0.140001007,0.250560476,0.43323922,0.400001037,0.759203546,0.441586974,0.343572474,0.010001001,0.052162202,0.048750973,0.221397256,0.032562294,0.122236247,0.198224054,0.149727554,0.026290904,0.022696114,0.105000755,0.187920357,0.324929415,0.300000778,0.56940266,0.331190231,0.257679356,0.007500751
5108,0,0,0,0,0.024706598,0,0,0,0,0.150001007,0.257572381,0.437193358,0.360001137,0.746279867,0.446088985,0.343572474,0.010001001,0.587670978,0.897056786,0.481385599,1.02475,0.942244089,0.827049211,0,0,0,0,0.024706598,0,0,0,0,0.150001007,0.257572381,0.437193358,0.360001137,0.746279867,0.446088985,0.343572474,0.010001001,0,0,0,0,0.018529949,0,0,0,0,0.112500755,0.193179286,0.327895019,0.270000853,0.5597099,0.334566739,0.257679356,0.007500751
5109,0,0,0,0,0,0,0,0,0,0.130001007,0.246536667,0.473009907,0.280001062,0.720985572,0.476283612,0.373543915,0.080000974,0.463290058,0.75226063,0.434140382,0.96608,0.880034307,0.699025346,0,0,0,0,0,0,0,0,0,0.130001007,0.246536667,0.473009907,0.280001062,0.720985572,0.476283612,0.373543915,0.080000974,0,0,0,0,0,0,0,0,0,0.097500755,0.1849025,0.35475743,0.210000797,0.540739179,0.357212709,0.280157936,0.060000731
5110,0,0,0,0,0,0,0,0,0,0.090001007,0.218489095,0.502780594,0.180001064,0.675690733,0.499025798,0.40350109,0.170000961,0.333783488,0.562815159,0.402232932,0.8746,0.784281123,0.595835041,0,0,0,0,0,0,0,0,0,0.090001007,0.218489095,0.502780594,0.180001064,0.675690733,0.499025798,0.40350109,0.170000961,0,0,0,0,0,0,0,0,0,0.067500755,0.163866821,0.377085446,0.135000798,0.50676805,0.374269349,0.302625818,0.127500721
5111,0,0,0,0,0,0,0,0,0,0.050001,0.184465286,0.513248523,0.110001014,0.625581076,0.503412871,0.406801135,0.220000961,0.25061449,0.409201487,0.374104593,0.75624,0.662836774,0.505432046,0,0,0,0,0,0,0,0,0,0.050001,0.184465286,0.513248523,0.110001014,0.625581076,0.503412871,0.406801135,0.220000961,0,0,0,0,0,0,0,0,0,0.03750075,0.138348965,0.384936392,0.082500761,0.469185807,0.377559653,0.305100851,0.165000721
5112,0,0,0,0,0,0,0,0,0,0.020001,0.157453381,0.469294386,0.080000996,0.596132742,0.474417381,0.383472579,0.190000974,0.189923852,0.332220023,0.357501735,0.65401,0.560421676,0.440509059,0,0,0,0,0,0,0,0,0,0.020001,0.157453381,0.469294386,0.080000996,0.596132742,0.474417381,0.383472579,0.190000974,0,0,0,0,0,0,0,0,0,0.01500075,0.118090036,0.35197079,0.060000747,0.447099557,0.355813036,0.287604434,0.142500731
5113,0,0,0,0,0,0,0,0,0,0.040001,0.17147719,0.396734732,0.080000996,0.562972006,0.449720724,0.350186828,0.090001014,0.193282921,0.327084822,0.336703086,0.59617,0.506057801,0.412305098,0,0,0,0,0,0,0,0,0,0.040001,0.17147719,0.396734732,0.080000996,0.562972006,0.449720724,0.350186828,0.090001014,0,0,0,0,0,0,0,0,0,0.03000075,0.128607893,0.297551049,0.060000747,0.422229005,0.337290543,0.262640121,0.067500761
5114,0,0,0,0,0,0,0,0,0,0.060000993,0.197453381,0.339523699,0.070000996,0.547439964,0.458249217,0.35690104,0.030000994,0.170040561,0.311564943,0.332700218,0.52489,0.436652665,0.377950657,0,0,0,0,0,0,0,0,0,0.060000993,0.197453381,0.339523699,0.070000996,0.547439964,0.458249217,0.35690104,0.030000994,0,0,0,0,0,0,0,0,0,0.045000745,0.148090036,0.254642774,0.052500747,0.410579973,0.343686913,0.26767578,0.022500746
5115,0,0,0,0,0,0,0,0,0,0.080001007,0.223429571,0.277431974,0.070000996,0.473931883,0.478630573,0.376929551,0.010001001,0.157962444,0.307119386,0.339105612,0.48498,0.398510879,0.347181651,0,0,0,0,0,0,0,0,0,0.080001007,0.223429571,0.277431974,0.070000996,0.473931883,0.478630573,0.376929551,0.010001001,0,0,0,0,0,0,0,0,0,0.060000755,0.167572178,0.208073981,0.052500747,0.355448912,0.35897293,0.282697163,0.007500751
5116,0,0,0,0,0,0,0,0,0,0.090001007,0.245381905,0.239294386,0.070000996,0.409817154,0.517671811,0.410286723,0.010001001,0.153492101,0.303478969,0.362409183,0.4678,0.382270689,0.343533765,0,0,0,0,0,0,0,0,0,0.090001007,0.245381905,0.239294386,0.070000996,0.409817154,0.517671811,0.410286723,0.010001001,0,0,0,0,0,0,0,0,0,0.067500755,0.184036429,0.17947079,0.052500747,0.307362866,0.388253858,0.307715042,0.007500751
5117,0,0,0,0,0,0,0,0,0,0.080001007,0.24434619,0.200459626,0.070000996,0.33630913,0.537645942,0.430286704,0.030000994,0.171768461,0.308892045,0.398133944,0.47967,0.393481332,0.355852739,0,0,0,0,0,0,0,0,0,0.080001007,0.24434619,0.200459626,0.070000996,0.33630913,0.537645942,0.430286704,0.030000994,0,0,0,0,0,0,0,0,0,0.060000755,0.183259643,0.15034472,0.052500747,0.252231848,0.403234457,0.322715028,0.022500746
5118,0.092723763,0.273001304,0.293293902,0.144442335,0.148857587,0.203736717,0.21736335,0.209696371,0.16799425,0.060000993,0.233310524,0.172322038,0.090001026,0.280594619,0.547929541,0.440286695,0.040000994,0.168152312,0.333583683,0.439706643,0.41003,0.328481995,0.319972257,0.092723763,0.273001304,0.293293902,0.144442335,0.148857587,0.203736717,0.21736335,0.209696371,0.16799425,0.060000993,0.233310524,0.172322038,0.090001026,0.280594619,0.547929541,0.440286695,0.040000994,0.069542822,0.204750978,0.219970427,0.108331751,0.11164319,0.152802538,0.163022513,0.157272278,0.125995688,0.045000745,0.174982893,0.129241529,0.06750077,0.210445964,0.410947156,0.330215021,0.030000746
5119,0.462655002,0.416001304,0.464196341,0.519827437,0.240097745,0.400990079,0.466983001,0.401096489,0.486637403,0.050001,0.220322429,0.18301928,0.13000102,0.301256231,0.534368899,0.430272439,0.050000994,0.13193808,0.34035255,0.473341049,0.30871,0.237781504,0.221219881,0.462655002,0.416001304,0.464196341,0.519827437,0.240097745,0.400990079,0.466983001,0.401096489,0.486637403,0.050001,0.220322429,0.18301928,0.13000102,0.301256231,0.534368899,0.430272439,0.050000994,0.346991252,0.312000978,0.348147256,0.389870578,0.180073309,0.300742559,0.350237251,0.300822367,0.364978052,0.03750075,0.165241822,0.13726446,0.097500765,0.225942173,0.400776674,0.322704329,0.037500746
5120,0.69447438,0.715001377,0.852294146,0.810825079,0.499490728,0.821685117,0.791327442,0.744329636,0.760344605,0.040001,0.204346238,0.16301928,0.150001021,0.285889238,0.508570013,0.403600948,0.030000994,0.080942684,0.345543725,0.481483039,0.19027,0.140901241,0.186798313,0.69447438,0.715001377,0.852294146,0.810825079,0.499490728,0.821685117,0.791327442,0.744329636,0.760344605,0.040001,0.204346238,0.16301928,0.150001021,0.285889238,0.508570013,0.403600948,0.030000994,0.520855785,0.536251033,0.63922061,0.608118809,0.374618046,0.616263838,0.593495582,0.558247227,0.570258454,0.03000075,0.153259679,0.12226446,0.112500766,0.214416929,0.38142751,0.302700711,0.022500746
5121,0.752422993,0.715001377,0.945196341,0.88084316,0.6046665,0.92556475,0.890320264,0.812702345,0.811660194,0.030001,0.191358143,0.148367901,0.230001004,0.285761832,0.488578546,0.386929542,0.020000994,0.058631144,0.364797681,0.471076044,0.17473,0.129751212,0.187021871,0.752422993,0.715001377,0.945196341,0.88084316,0.6046665,0.92556475,0.890320264,0.812702345,0.811660194,0.030001,0.191358143,0.148367901,0.230001004,0.285761832,0.488578546,0.386929542,0.020000994,0.564317245,0.536251033,0.708897256,0.66063237,0.453499875,0.694173563,0.667740198,0.609526759,0.608745146,0.02250075,0.143518607,0.111275926,0.172500753,0.214321374,0.36643391,0.290197157,0.015000746
5122,0.787119251,0.780001449,0.97309878,0.910389544,0.641719473,0.963268524,0.913074077,0.862296602,0.84577426,0.030001,0.185381976,0.142322038,0.330001016,0.280212341,0.477273157,0.373586711,0.020000994,0.056041728,0.431745275,0.454929783,0.1692,0.126114543,0.192075548,0.787119251,0.780001449,0.97309878,0.910389544,0.641719473,0.963268524,0.913074077,0.862296602,0.84577426,0.030001,0.185381976,0.142322038,0.330001016,0.280212341,0.477273157,0.373586711,0.020000994,0.590339438,0.585001087,0.729824085,0.682792158,0.481289605,0.722451393,0.684805558,0.646722452,0.634330695,0.02250075,0.139036482,0.106741529,0.247500762,0.210159256,0.357954868,0.280190033,0.015000746
5123,0.764023045,0.780001449,0.98800122,0.922112028,0.675822225,0.968216348,0.935247137,0.88416349,0.854733888,0.050001,0.193429571,0.150230313,0.400001037,0.270636507,0.47078807,0.370229605,0.050000994,0.056413622,0.491115758,0.450116722,0.16933,0.126193407,0.215799953,0.764023045,0.780001449,0.98800122,0.922112028,0.675822225,0.968216348,0.935247137,0.88416349,0.854733888,0.050001,0.193429571,0.150230313,0.400001037,0.270636507,0.47078807,0.370229605,0.050000994,0.573017284,0.585001087,0.741000915,0.691584021,0.506866669,0.726162261,0.701435353,0.663122618,0.641050416,0.03750075,0.145072178,0.112672735,0.300000778,0.20297738,0.353091053,0.277672204,0.037500746
5124,0.625444614,0.728001449,0.989757073,0.799470519,0.738307808,0.968216348,0.899571158,0.847512362,0.801210624,0.100001007,0.23147719,0.168138588,0.450000978,0.269240824,0.491746718,0.386886746,0.080000974,0.062361537,0.559703557,0.450927508,0.17279,0.128435368,0.253098868,0.625444614,0.728001449,0.989757073,0.799470519,0.738307808,0.968216348,0.899571158,0.847512362,0.801210624,0.100001007,0.23147719,0.168138588,0.450000978,0.269240824,0.491746718,0.386886746,0.080000974,0.469083461,0.546001087,0.742317805,0.599602889,0.553730856,0.726162261,0.674678369,0.635634272,0.600907968,0.075000755,0.173607893,0.126103941,0.337500734,0.201930618,0.368810039,0.29016506,0.060000731
5125,0.648515094,0.754001449,0.989757073,0.526112814,0.744955884,0.961570857,0.903354625,0.861048018,0.77962415,0.150001007,0.272512857,0.242560584,0.440000925,0.26808258,0.539352854,0.443501147,0.210000961,0.074722029,0.683781233,0.445928416,0.1741,0.129319238,0.309649312,0.648515094,0.754001449,0.989757073,0.526112814,0.744955884,0.961570857,0.903354625,0.861048018,0.77962415,0.150001007,0.272512857,0.242560584,0.440000925,0.26808258,0.539352854,0.443501147,0.210000961,0.486386321,0.565501087,0.742317805,0.394584611,0.558716913,0.721178143,0.677515969,0.645786014,0.584718113,0.112500755,0.204384643,0.181920438,0.330000694,0.201061935,0.404514641,0.33262586,0.157500721
5126,0.717804111,0.767001449,0.978659756,0.448981525,0.73782832,0.953660146,0.911153634,0.816500304,0.759007663,0.200001007,0.307572381,0.248606447,0.460001149,0.286979377,0.537149436,0.440172572,0.200000974,0.118361162,0.733106097,0.448546519,0.18952,0.140348197,0.394972745,0.717804111,0.767001449,0.978659756,0.448981525,0.73782832,0.953660146,0.911153634,0.816500304,0.759007663,0.200001007,0.307572381,0.248606447,0.460001149,0.286979377,0.537149436,0.440172572,0.200000974,0.538353083,0.575251087,0.733994817,0.336736144,0.55337124,0.71524511,0.683365226,0.612375228,0.569255747,0.150000755,0.230679286,0.186454835,0.345000862,0.215234533,0.402862077,0.330129429,0.150000731
5127,0.544581072,0.806001449,0.965806098,0.643930425,0.777669988,0.932575623,0.875719553,0.796042398,0.737830507,0.200001007,0.304584286,0.307909205,0.490001009,0.331904795,0.547068977,0.453472607,0.260000974,0.167427158,0.787266342,0.460434693,0.23173,0.173152083,0.444068403,0.544581072,0.806001449,0.965806098,0.643930425,0.777669988,0.932575623,0.875719553,0.796042398,0.737830507,0.200001007,0.304584286,0.307909205,0.490001009,0.331904795,0.547068977,0.453472607,0.260000974,0.408435804,0.604501087,0.724354574,0.482947819,0.583252491,0.699431717,0.656789665,0.597031799,0.55337288,0.150000755,0.228438215,0.230931904,0.367500757,0.248928596,0.410301733,0.340104455,0.195000731
5128,0.683107653,0.767001449,0.924903902,0.614384041,0.735545963,0.89545641,0.875825201,0.713889348,0.674842725,0.180001007,0.284584286,0.357441276,0.56000103,0.430100831,0.527068842,0.430143956,0.230000961,0.256312504,0.723384351,0.48313601,0.30951,0.23848186,0.527528924,0.683107653,0.767001449,0.924903902,0.614384041,0.735545963,0.89545641,0.875825201,0.713889348,0.674842725,0.180001007,0.284584286,0.357441276,0.56000103,0.430100831,0.527068842,0.430143956,0.230000961,0.51233074,0.575251087,0.693677927,0.460788031,0.551659472,0.671592308,0.656868901,0.535417011,0.506132044,0.135000755,0.213438215,0.268080957,0.420000773,0.322575623,0.395301632,0.322607967,0.172500721
5129,0.544425521,0.676001304,0.83009878,0.418566431,0.636529025,0.808768769,0.743533818,0.591754377,0.56401282,0.140001007,0.247572381,0.39185404,0.590001008,0.565114698,0.481023648,0.386829684,0.160001014,0.411857678,1.172827615,0.466010545,0.4385,0.354819856,0.70357574,0.544425521,0.676001304,0.83009878,0.418566431,0.636529025,0.808768769,0.743533818,0.591754377,0.56401282,0.140001007,0.247572381,0.39185404,0.590001008,0.565114698,0.481023648,0.386829684,0.160001014,0.408319141,0.507000978,0.622574085,0.313924823,0.477396769,0.606576577,0.557650364,0.443815783,0.423009615,0.105000755,0.185679286,0.29389053,0.442500756,0.423836024,0.360767736,0.290122263,0.120000761
5130,0.25517623,0.182001304,0.42709878,0.237864505,0.423071008,0.464758318,0.343204102,0.115881422,0.167817703,0.150001007,0.248608095,0.459991628,0.610001101,0.657519634,0.47003655,0.380144004,0.180000974,0.504373871,1.257848279,0.449327298,0.70624,0.616113957,0.884200916,0.25517623,0.182001304,0.42709878,0.237864505,0.423071008,0.464758318,0.343204102,0.115881422,0.167817703,0.150001007,0.248608095,0.459991628,0.610001101,0.657519634,0.47003655,0.380144004,0.180000974,0.191382173,0.136500978,0.320324085,0.178398379,0.317303256,0.348568739,0.257403077,0.086911067,0.125863277,0.112500755,0.186456071,0.344993721,0.457500826,0.493139726,0.352527413,0.285108003,0.135000731
5131,0.023330867,0.013001297,0.256196341,0.043416392,0.158570965,0.24554683,0.135347018,0.001479978,0.007649326,0.160001007,0.26159619,0.450220941,0.660001042,0.714154833,0.46531385,0.363529659,0.090001014,0.529833623,1.221475138,0.441590429,0.84701,0.76133698,0.965119329,0.023330867,0.013001297,0.256196341,0.043416392,0.158570965,0.24554683,0.135347018,0.001479978,0.007649326,0.160001007,0.26159619,0.450220941,0.660001042,0.714154833,0.46531385,0.363529659,0.090001014,0.01749815,0.009750973,0.192147256,0.032562294,0.118928224,0.184160123,0.101510264,0.001109984,0.005736995,0.120000755,0.196197143,0.337665706,0.495000782,0.535616125,0.348985388,0.272647244,0.067500761
5132,0,0,0,0,0.015720895,0,0,0,0,0.190001007,0.27964381,0.450918182,0.630001038,0.718418326,0.455348541,0.353529669,0.080000974,0.514407713,1.08582015,0.433289307,0.95459,0.875299918,0.943169133,0,0,0,0,0.015720895,0,0,0,0,0.190001007,0.27964381,0.450918182,0.630001038,0.718418326,0.455348541,0.353529669,0.080000974,0,0,0,0,0.011790671,0,0,0,0,0.142500755,0.209732858,0.338188637,0.472500779,0.538813745,0.341511406,0.265147252,0.060000731
5133,0,0,0,0,0,0,0,0,0,0.210001007,0.287691429,0.431615424,0.610001101,0.706708487,0.433136494,0.336858263,0.070000994,0.418992976,0.850523751,0.405867178,0.91175,0.829623802,0.83529804,0,0,0,0,0,0,0,0,0,0.210001007,0.287691429,0.431615424,0.610001101,0.706708487,0.433136494,0.336858263,0.070000994,0,0,0,0,0,0,0,0,0,0.157500755,0.215768572,0.323711568,0.457500826,0.530031365,0.324852371,0.252643697,0.052500746
5134,0,0,0,0,0,0,0,0,0,0.180001007,0.251715238,0.391615424,0.590001008,0.669025043,0.387337472,0.293515365,0.040000994,0.328981373,0.635669176,0.379911188,0.8509,0.765408749,0.706099662,0,0,0,0,0,0,0,0,0,0.180001007,0.251715238,0.391615424,0.590001008,0.669025043,0.387337472,0.293515365,0.040000994,0,0,0,0,0,0,0,0,0,0.135000755,0.188786429,0.293711568,0.442500756,0.501768782,0.290503104,0.220136524,0.030000746
5135,0,0,0,0,0,0,0,0,0,0.170001007,0.241715238,0.360918182,0.56000103,0.631286582,0.373153771,0.283515375,0.030000994,0.26175594,0.463848761,0.362828779,0.7485,0.659213973,0.59226389,0,0,0,0,0,0,0,0,0,0.170001007,0.241715238,0.360918182,0.56000103,0.631286582,0.373153771,0.283515375,0.030000994,0,0,0,0,0,0,0,0,0,0.127500755,0.181286429,0.270688637,0.420000773,0.473464937,0.279865328,0.212636531,0.022500746
5136,0,0,0,0,0,0,0,0,0,0.160001007,0.231715286,0.330220941,0.500001049,0.590625295,0.360907032,0.273515384,0.020000994,0.203871139,0.383839601,0.342348691,0.64528,0.554754929,0.507056472,0,0,0,0,0,0,0,0,0,0.160001007,0.231715286,0.330220941,0.500001049,0.590625295,0.360907032,0.273515384,0.020000994,0,0,0,0,0,0,0,0,0,0.120000755,0.173786465,0.247665706,0.375000787,0.442968971,0.270680274,0.205136538,0.015000746
5137,0,0,0,0,0,0,0,0,0,0.150001007,0.227691476,0.292780594,0.410001078,0.523273161,0.370580054,0.276858225,0.010001001,0.17940233,0.324884876,0.338159892,0.58478,0.491527724,0.427120574,0,0,0,0,0,0,0,0,0,0.150001007,0.227691476,0.292780594,0.410001078,0.523273161,0.370580054,0.276858225,0.010001001,0,0,0,0,0,0,0,0,0,0.112500755,0.170768607,0.219585446,0.307500809,0.392454871,0.277935041,0.207643669,0.007500751
5138,0,0,0,0,0,0,0,0,0,0.140001007,0.232631929,0.254643007,0.260000995,0.442336281,0.405733498,0.306872461,0.020000994,0.156188188,0.311690746,0.354640707,0.51813,0.427237002,0.376020565,0,0,0,0,0,0,0,0,0,0.140001007,0.232631929,0.254643007,0.260000995,0.442336281,0.405733498,0.306872461,0.020000994,0,0,0,0,0,0,0,0,0,0.105000755,0.174473947,0.190982255,0.195000746,0.331752211,0.304300124,0.230154346,0.015000746
5139,0,0,0,0,0,0,0,0,0,0.150001007,0.24562,0.254413694,0.170001023,0.373881094,0.43533107,0.336858263,0.070000994,0.142815726,0.303478969,0.377251412,0.47895,0.390144688,0.337498303,0,0,0,0,0,0,0,0,0,0.150001007,0.24562,0.254413694,0.170001023,0.373881094,0.43533107,0.336858263,0.070000994,0,0,0,0,0,0,0,0,0,0.112500755,0.184215,0.190810271,0.127500767,0.280410821,0.326498303,0.252643697,0.052500746
5140,0,0,0,0,0,0,0,0,0,0.150001007,0.23964381,0.21883583,0.160001022,0.280979735,0.43301254,0.336829732,0.110000988,0.14367815,0.303701867,0.397130128,0.45856,0.371063607,0.329764274,0,0,0,0,0,0,0,0,0,0.150001007,0.23964381,0.21883583,0.160001022,0.280979735,0.43301254,0.336829732,0.110000988,0,0,0,0,0,0,0,0,0,0.112500755,0.179732858,0.164126873,0.120000767,0.210734801,0.324759405,0.252622299,0.082500741
5141,0,0,0,0,0,0,0,0,0,0.140001007,0.20872719,0.196744104,0.170001023,0.236274325,0.373293846,0.286786888,0.120000974,0.15713343,0.316164456,0.423667779,0.46334,0.375524402,0.349916745,0,0,0,0,0,0,0,0,0,0.140001007,0.20872719,0.196744104,0.170001023,0.236274325,0.373293846,0.286786888,0.120000974,0,0,0,0,0,0,0,0,0,0.105000755,0.156545393,0.147558078,0.127500767,0.177205744,0.279970385,0.215090166,0.090000731
5142,0.069653303,0.117001304,0.265391463,0.168970637,0.189381622,0.20961642,0.168412498,0.089191289,0.076781487,0.130001007,0.168846238,0.172092725,0.190001104,0.2153912,0.279417147,0.206744073,0.100001014,0.161325064,0.338858431,0.446191385,0.405,0.321720278,0.32785625,0.069653303,0.117001304,0.265391463,0.168970637,0.189381622,0.20961642,0.168412498,0.089191289,0.076781487,0.130001007,0.168846238,0.172092725,0.190001104,0.2153912,0.279417147,0.206744073,0.100001014,0.052239977,0.087750978,0.199043597,0.126727978,0.142036217,0.157212315,0.126309374,0.066893467,0.057586115,0.097500755,0.126634679,0.129069544,0.142500828,0.1615434,0.20956286,0.155058055,0.075000761
5143,0.25476143,0.286001304,0.438196585,0.474123035,0.320268251,0.366364048,0.349297113,0.318977344,0.234725378,0.110001007,0.130917667,0.143487209,0.240001032,0.204618032,0.19264998,0.14005826,0.060000994,0.136109841,0.348680155,0.462505658,0.33727,0.261188907,0.323376254,0.25476143,0.286001304,0.438196585,0.474123035,0.320268251,0.366364048,0.349297113,0.318977344,0.234725378,0.110001007,0.130917667,0.143487209,0.240001032,0.204618032,0.19264998,0.14005826,0.060000994,0.191071073,0.214500978,0.328647439,0.355592276,0.240201188,0.274773036,0.261972835,0.239233008,0.176044034,0.082500755,0.09818825,0.107615407,0.180000774,0.153463524,0.144487485,0.105043695,0.045000746
