Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9
,,,,,,,,5271,6550.624,948.7459,3979.176,2759.028,22435.146,13923.44,15758.55,2624.105,20018.867
,,,,,,,,5272,7383.838,1010.448,4430.461,3013.161,22923.288,15033.5,16959.64,2779.995,21293.261
,,,,,,,,5273,7090.32,1069.255,4861.897,4056.601,23272.349,17724.14,18816.27,3419.84,21848.076
,,,,,,,,5274,7447.418,1098.369,5197.475,4210.516,23085.794,20036.86,20338.26,3956.027,22151.172
,,,,,,,,5275,7249.621,1072.189,5151.546,4310.572,22434.301,21201.09,20490.4,4085.44,21719.588
,,,,,,,,5276,6983.856,1002.949,4958.499,4029.085,22031.989,20943.5,19708.73,4072.45,20989.79
,,,,,,,,5277,6689.389,935.4969,4632.144,3695.969,21025.357,20928.84,19587.43,4225.272,20008.052
,,,,,,,,5278,6229.083,871.3199,4288.411,3273.166,19024.238,20629.44,19392.62,4070.637,18834.66
,,,,,,,,5279,5808.111,800.0936,4024.188,2855.015,17485.224,20210.18,19349.23,4081.015,17526.494
,,,,,,,,5280,5454.112,736.2885,3790.276,2538.131,16473.014,19629.23,18331.98,4158.844,16814.829
,,,,,,,,5281,5092.672,682.8165,3572.375,2437.746,15853.315,17517.01,16556.31,3790.262,16149.37
,,,,,,,,5282,4850.294,631.7848,3445.566,2364.287,15283.04,15608.85,14781.38,3258.72,15461.9
,,,,,,,,5283,4722.727,598.5074,3378.429,2308.996,15168.852,14395.34,13717.16,2979.612,15020.52
,,,,,,,,5284,4667.448,580.7346,3386.141,2326.442,15509.59,13877.15,13123.96,2853.86,14892.709
,,,,,,,,5285,4668.511,572.2608,3535.94,2440.625,16306.649,14092.89,13415.53,2798.961,15221.257
,,,,,,,,5286,4608.482,586.3871,3748.931,2661.198,17339.348,15529.37,14306.73,3033.188,15771.972
,,,,,,,,5287,4528.458,562.8595,3686.151,2728.622,18409.788,17294.65,14638.72,3418.187,16297.186
,,,,,,,,5288,4409.485,561.1033,3339.546,2639.436,18927.355,17937.33,13920.86,3583.552,17048.925
,,,,,,,,5289,4511.312,579.6488,2949.611,2430.864,18897.578,17649.56,13172.52,2554.752,16492.388
,,,,,,,,5290,4614.383,626.4387,2731.986,2297.74,19252.347,16259.06,12149.84,2353.707,16235.395
,,,,,,,,5291,4801.369,684.9014,2693.857,2434.133,19855.212,14828.34,11715.46,2108.057,17167.911
,,,,,,,,5292,5066.138,747.2399,2751.793,2164.207,20512.37,13325.19,11465.09,2048.313,19550.833
,,,,,,,,5293,5455.467,823.1358,2989.303,2476.065,21030.905,13602.16,11790.87,2054.784,20519.246
,,,,,,,,5294,5851.604,880.5832,3387.202,2450.242,21720.06,13611.88,13240.27,2348.18,19729.851
,,,,,,,,5295,6376.304,923.1659,3807.356,2631.07,21825.61,14406.03,14491.92,2580.517,19895.594
,,,,,,,,5296,6766.176,996.4355,4335.228,2937.896,21951.624,15728.03,16120.92,2835.97,20162.165
,,,,,,,,5297,7183.621,1048.926,4791.481,4057.432,22190.48,17916.01,18067.9,3366.733,20505.999
,,,,,,,,5298,7238.312,1084.008,5080.339,4334.521,22531.239,20289.57,19709.29,3972.494,20785.075
,,,,,,,,5299,7061.459,1051.994,5092.296,4475.485,22026.346,21607.09,20029.7,4132.381,20588.863
,,,,,,,,5300,6847.785,997.6971,4898.847,4176.327,21572.445,20903.84,19228.42,4056.528,20059.452
,,,,,,,,5301,6434.254,932.8846,4589.051,3786.257,20544.108,20556.46,19118.06,4141.77,18795.1
,,,,,,,,5302,6002.651,858.5464,4346.304,3385.552,18887.393,20500.85,18885.37,4051.053,17630.059
,,,,,,,,5303,5482.815,778.0026,4087.308,2974.117,17378.691,20179.13,19140.47,4052.778,16456.375
,,,,,,,,5304,5234.059,704.8891,3814.402,2675.341,16346.968,19838.71,18218.51,4171.37,15551.803
,,,,,,,,5305,4842.853,659.3911,3571.428,2508.546,15749.869,17650.12,16474.43,3853.902,14879.957
,,,,,,,,5306,4618.547,611.4622,3427.254,2431.522,15279.608,15728.1,14732.73,3354.644,14390.484
,,,,,,,,5307,4472.908,575.9258,3365.905,2381.485,15105.468,14451.23,13573.53,3066.596,14103.922
,,,,,,,,5308,4428.259,557.128,3361.075,2411.951,15386.636,13874.38,13070.05,2912.149,14030.934
,,,,,,,,5309,4411.25,534.1746,3506.599,2490.001,16081.048,13988.93,13313.32,2882.358,14398.901
,,,,,,,,5310,4386.302,547.276,3677.695,2674.406,17038.741,15361.28,14203.01,3049.998,14878.961
,,,,,,,,5311,4326.477,534.0909,3615.247,2733.605,18103.653,16711.46,14678.51,3171.917,15560.39
,,,,,,,,5312,4241.521,533.234,3301.224,2558.952,18898.623,16992.69,14746.8,3093.066,16095.981
,,,,,,,,5313,4284.066,561.0137,2944.172,2280.232,19384.621,16447.46,13077.52,2786.653,15506.752
,,,,,,,,5314,4384.762,601.6445,2651.084,2125.34,19539.768,15000.13,12326.25,2512.243,15603.051
,,,,,,,,5315,4562.429,639.5477,2621.176,2131.748,19381.512,13669.22,11777.77,2338.399,15900.187
,,,,,,,,5316,4807,696.715,2770.721,2240.202,19805.442,12921.48,11308.35,2156.521,16531.254
,,,,,,,,5317,5683.438,764.9548,2963.031,2346.453,19989.253,12665.25,11929.55,2228.725,17696.229
,,,,,,,,5318,5894.489,803.1324,3285.034,2582.452,20331.132,13027.43,12979.77,2428.086,18693.967
,,,,,,,,5319,6130.986,843.8277,3553.1,2536.817,21030.608,14052.75,14081.24,2603.826,19541.968
,,,,,,,,5320,6402.61,930.5335,4041.824,2767.982,21202.649,15317.31,15571.21,3076.758,20806.859
,,,,,,,,5321,6669.099,967.3194,4599.567,3808.477,21193.649,16998.54,17454.48,3514.339,21139.209
,,,,,,,,5322,6806.709,1012.507,4955.719,4120.948,20989.794,19086,19269.17,3749.844,20555.615
,,,,,,,,5323,6762.74,986.5178,5002.626,4155.005,20750.859,20454.51,19776.7,3972.417,20087.582
,,,,,,,,5324,6520.362,946.9817,4857.813,3959.026,20493.82,20033.61,19041.77,3909.147,19152.95
,,,,,,,,5325,6172.741,864.1241,4532.165,3633.228,19752.82,19702.02,18819.44,4003.671,18027.572
,,,,,,,,5326,5810.238,811.705,4230.725,3186.936,18415.939,19585.63,18629.97,3919.471,17117.486
,,,,,,,,5327,5429.662,741.132,4030.013,2840.472,17150.553,19391.88,18952.43,3971.109,16075.039
,,,,,,,,5328,5132.005,686.6349,3776.396,2487.066,16214.043,18728.49,17578.07,3989.618,15398.954
,,,,,,,,5329,4825.844,638.3436,3655.75,2384.167,15501.904,17113.34,16305.65,3756.971,14835.898
,,,,,,,,5330,4601.538,593.5081,3484.567,2271.424,15083.136,15493.66,14780.01,3331.179,14347.347
,,,,,,,,5331,4458.025,555.0687,3387.112,2203.691,14859.09,14205.9,13619.27,3074.543,13934.159
,,,,,,,,5332,4352.782,537.2959,3353.344,2187.933,14928.978,13421.14,12897.34,2854.877,13722.114
,,,,,,,,5333,4319.827,510.2241,3423.212,2210.632,15162.751,13054.3,12525.78,2732.229,13736.421
,,,,,,,,5334,4194.951,503.0306,3438.727,2257.406,15551.957,12999.27,12393.01,2703.894,13789.497
,,,,,,,,5335,4034.135,473.7323,3297.708,2214.231,16005.55,12765.87,11418.66,2669.947,13748.782
,,,,,,,,5336,3896.027,452.0092,2954.798,2075.601,16769.634,11743.98,9705.371,2331.433,13756.992
,,,,,,,,5337,3907.494,470.5251,2709.101,1828.653,17583.934,10794.15,9101.584,2005.346,13977.875
,,,,,,,,5338,3936.151,521.3173,2554.537,1749.459,18096.684,10045.85,8657.355,1637.648,14436.583
,,,,,,,,5339,4060.416,541.7823,2493.699,1776.013,18169.346,9534.723,8555.601,1611.591,14988.317
,,,,,,,,5340,4264.84,612.5946,2505.839,1875.418,18267.715,8952.401,8109.434,1529.876,15863.63
,,,,,,,,5341,4565.935,665.9832,2625.093,1939.139,18728.881,9012.119,8384.072,1433.306,16784.213
,,,,,,,,5342,4925.927,727.0052,3014.188,2167.838,19123.598,9955.719,9741.947,1563.987,17660.212
,,,,,,,,5343,5492.086,793.1853,3371.503,2421.089,19154.834,11456.38,11474.57,1937.941,18642.873
,,,,,,,,5344,6036.103,851.8405,3857.338,2649.012,19525.178,12747.05,13331.56,2229.849,19680.909
,,,,,,,,5345,6538.343,934.3798,4435.728,3697.779,19947.205,15003.27,15285.21,2679.348,20375.443
,,,,,,,,5346,6846.042,973.0529,4914.112,4084.126,20145.847,17033.44,16970.63,3243.169,20592.535
,,,,,,,,5347,6788.253,945.6033,4980.9,4280.134,19942.357,18945.2,17632.35,3584.289,20021.08
,,,,,,,,5348,6442.758,885.5627,4734.96,4108.923,19609.484,18694.22,16979.09,3519.183,19173.25
,,,,,,,,5349,6026.039,832.39,4521.889,3654.604,18805.098,18324.81,16988.97,3607.194,18325.231
,,,,,,,,5350,5742.202,767.5413,4180.501,3262.492,17656.825,17990.49,16859.52,3488.664,17269.466
,,,,,,,,5351,5372.257,709.751,3970.154,2954.734,16566.892,17350.4,16576.56,3451.156,16308.638
,,,,,,,,5352,4999.123,644.9023,3749.755,2588.309,15678.014,17660.44,16406.38,3693.69,15432.492
,,,,,,,,5353,4703.592,604.0226,3548.665,2444.189,15129.906,16813.96,15624.12,3631.427,14855.201
,,,,,,,,5354,4441.016,564.7395,3405.455,2310.046,14754.316,15257.14,14332.84,3253.111,14302.737
,,,,,,,,5355,4276.242,540.5892,3313.794,2204.493,14458.454,14032.17,13161.05,2956.15,13785.47
,,,,,,,,5356,4161.431,519.7228,3308.964,2176.93,14422.136,13141.59,12427.22,2753.522,13522.01
,,,,,,,,5357,4097.647,496.7788,3332.113,2191.638,14580.263,12698.53,12128.13,2612.99,13284.388
,,,,,,,,5358,3979.15,482.1643,3309.036,2204.157,14963.425,12545.95,11865.18,2576.533,13229.199
,,,,,,,,5359,3810.892,436.5177,3069.762,2159.847,15502.925,12052.78,10685.27,2548.572,13311.603
,,,,,,,,5360,3713.429,420.5727,2707.06,2042.426,16144.888,11083.28,9140.242,2699.67,13609.693
,,,,,,,,5361,3766.604,437.7383,2470.775,1910.216,16823.864,10563.82,8370.823,2465.564,13666.925
,,,,,,,,5362,4024.882,490.8247,2376.724,1937.578,17175.807,9992.119,8205.442,1548.368,14420.141
,,,,,,,,5363,4359.882,522.7685,2300.681,2025.123,17406.314,9701.851,7993.01,1317.841,15283.33
,,,,,,,,5364,4577.877,582.4502,2360.957,2270.228,17813.941,8997.742,7432.514,1270.218,16230.274
,,,,,,,,5365,4937.689,658.7736,2464.787,2505.27,18227.244,9557.997,7965.664,1321.175,16978.763
,,,,,,,,5366,5405.617,730.7004,2805.922,2787.467,18672.079,10773.89,9199.214,1459.696,18097.084
,,,,,,,,5367,5935.632,789.5851,3245.318,3041.544,19143.138,12151.7,10892.61,1712.128,18757.647
,,,,,,,,5368,6464.765,873.3785,3687.964,3285.164,19780.696,14109.26,12766.18,2080.214,19783.48
,,,,,,,,5369,7038.23,921.7782,4350.296,4395.221,20474.954,16280.75,15099.21,2660.078,20919.196
,,,,,,,,5370,7305.285,970.7939,4806.49,4747.947,20866.873,18483.24,16960.21,3245.998,21442.292
,,,,,,,,5371,7356.99,951.7996,4900.695,4924.078,20975.739,20068.74,17688.28,3477.692,20978.414
,,,,,,,,5372,7027.441,884.9912,4779.207,4656.853,20470.875,19897.69,17294.23,3443.967,19961.472
,,,,,,,,5373,6630.92,832.009,4502.453,4156.333,19544.573,19338,16995.56,3541.783,18519.181
,,,,,,,,5374,6221.642,782.4836,4218.789,3634.426,18014.523,18821.84,16762.43,3471.883,17152.047
,,,,,,,,5375,5723.067,719.522,3999.916,3166.097,16787.331,17962.32,16300.36,3392.83,15868.62
,,,,,,,,5376,5303.158,649.8831,3707.714,2815.206,15827.98,18450.88,16779.78,3757.968,15008.917
,,,,,,,,5377,4952.348,601.9542,3545.197,2663.259,15171.558,17145.78,15709.15,3619.931,14384.271
,,,,,,,,5378,4647.25,558.1623,3387.118,2510.844,14772.8,15224.13,14253.41,3210.347,13813.399
,,,,,,,,5379,4499.484,528.1781,3327.295,2407.251,14680.305,14053.5,13146.12,2919.559,13604.274
,,,,,,,,5380,4424.007,510.4053,3353.338,2421.959,15006.239,13445.59,12623.75,2768.669,13537.801
,,,,,,,,5381,4431.448,506.0685,3508.523,2507.612,15904.065,13642.34,12943.97,2729.912,13757.617
,,,,,,,,5382,4415.005,499.7003,3721.514,2726.91,16935.76,15079.34,14011.5,2977.567,14306.426
,,,,,,,,5383,4366.873,490.4154,3688.968,2792.275,18098.368,16624.88,14568.17,3363.259,14392.221
,,,,,,,,5384,4338.509,492.5501,3327.962,2764.525,18680.021,16878.51,14128.41,3490.089,14246.105
,,,,,,,,5385,4496.927,517.8987,3045.286,2828.018,18821.807,16487.47,13613.49,3024.353,14583.885
,,,,,,,,5386,4707.367,550.2648,2848.513,2855.098,19122.52,15499.08,12842.62,2371.388,15406.259
,,,,,,,,5387,5066.817,599.8001,2838.473,2954.616,19526.536,14442.14,12147.25,2052.317,16303.979
,,,,,,,,5388,5362.415,668.5347,2946.433,2989.361,20039.019,13699.98,11681.73,1989.432,17388.25
,,,,,,,,5389,5855.11,781.9099,3216.012,3414.421,20567.507,14353.1,12508.9,2016.581,18246.1
,,,,,,,,5390,6317.971,835.4015,3581.56,3713.756,21126.442,15276.86,13997.26,2296.183,19164.18
,,,,,,,,5391,6945.788,906.6971,4072.021,3933.382,21799.242,16531.55,15560.27,2559.191,19770.443
,,,,,,,,5392,7415.14,973.9982,4588.718,4175.952,22436.949,17999.71,16859.04,2834.64,20825.944
,,,,,,,,5393,7897.182,1057.326,5031.622,5223.856,22971.593,20277.88,18582.67,3422.009,22056.192
,,,,,,,,5394,8213.387,1099.829,5296.776,5445.427,23208.63,22589.28,20370.92,3947.354,22696.639
,,,,,,,,5395,8034.16,1076.516,5240.47,5445.454,22946.62,24194.78,20191.43,3987.493,21982.109
,,,,,,,,5396,7552.593,975.215,5051.844,5019.509,22183.764,23333.05,19299.4,3899.947,20747.451
,,,,,,,,5397,7034.883,919.6113,4758.127,4559.111,21038.426,22745.49,19539.33,4017.991,19454.907
,,,,,,,,5398,6600.091,853.3566,4358.279,4029.601,19333.728,22239.26,18848.49,3933.266,18091.495
,,,,,,,,5399,5983.517,775.7435,4117.614,3511.646,17804.216,21539.23,18721.91,3951.526,16528.851
,,,,,,,,5400,5559.355,692.2875,3815.764,3136.179,16688.906,20609.48,18250.2,4065.685,15706.012
,,,,,,,,5401,5101.176,647.8331,3601.716,2939.416,15868.053,18303.43,16339.97,3684.503,15006.531
,,,,,,,,5402,4803.52,598.017,3429.165,2817.88,15360.436,16194.12,14715.79,3272.2,14377.597
,,,,,,,,5403,4594.097,555.25,3368.377,2704.171,15150.493,14858.95,13662.73,2968.88,13978.783
,,,,,,,,5404,4514.367,531.4622,3354.865,2663.199,15479.936,14238.16,13078.59,2818.865,13833.86
,,,,,,,,5405,4501.61,519.6951,3529.748,2773.652,16191.149,14463.64,13408.85,2778.365,14045.834
,,,,,,,,5406,4471.347,522.8256,3741.774,2949.629,17274.606,15782.81,14296.9,3022.433,14643.452
,,,,,,,,5407,4433.846,517.4872,3697.651,3020.495,18295.241,17275.87,14881.07,3492.983,14546.843
,,,,,,,,5408,4484.148,518.8338,3364.624,3069.165,18902.318,17509.28,14283.93,3420.992,14718.913
,,,,,,,,5409,4617.301,551.4222,3123.434,3030.115,19248.367,17150.13,13533.79,2902.208,15129.627
,,,,,,,,5410,4842.625,603.9457,2949.412,3119.451,19624.874,16139.92,12962.18,2487.841,15945.442
,,,,,,,,5411,5305.44,660.9814,2950.81,3278.542,19806.071,14691.68,12021.49,2146.912,16850.862
,,,,,,,,5412,5770.314,756.7878,3140.215,3543.195,20560.492,14490.41,11894.83,2026.16,18066.997
,,,,,,,,5413,6273.39,856.4717,3505.337,3917.138,21012.807,14971.09,13159.71,2125.091,18999.596
,,,,,,,,5414,6754.323,919.9896,3936.197,4123.41,21645.954,15993.67,14760.58,2372.09,19909.8
,,,,,,,,5415,7369.134,984.9449,4410.99,4288.053,22376.59,17999.06,16500.61,2742.738,20281.17
,,,,,,,,5416,7788.523,1055.167,4798.002,4296.404,22866.862,19007.4,17927.52,2982.558,21218.71
,,,,,,,,5417,8177.83,1116.831,5246.134,5427.364,23365.21,21372.68,19777.19,3557.897,22463.288
,,,,,,,,5418,8526.989,1144.846,5599.151,5625.325,23473.438,23932.26,21642.09,3994.042,23221.692
,,,,,,,,5419,8458.32,1123.42,5555.387,5618.796,23092.358,25606.14,21499,4149.278,22614.648
,,,,,,,,5420,7931.043,1050.044,5275.106,5339.93,22298.875,25199.34,20189.29,4037.39,21360.068
,,,,,,,,5421,7157.135,970.8428,4822.762,5046.984,21263.682,24294.22,19920.06,4115.713,19873.132
,,,,,,,,5422,6568.2,894.2548,4381.995,4276.895,19329.319,23714.81,19186.82,4017.355,18392.129
,,,,,,,,5423,5983.517,816.6325,4099.844,3697.62,17919.044,22643.11,19157.5,4046.404,17228.013
,,,,,,,,5424,5549.788,752.8272,3806.678,3405.784,16801.42,21828.13,18585.79,4141.018,16156.841
,,,,,,,,5425,5126.69,690.2282,3581.064,3289.252,16011.556,19393.72,16756.01,3782.249,15346.633
,,,,,,,,5426,4897.069,640.2308,3428.207,3029.042,15496.872,17077.84,15030.92,3302.719,14680.992
,,,,,,,,5427,4589.844,597.4639,3363.554,2892.858,15320.245,15751.92,13860.36,2974.289,14345.784
,,,,,,,,5428,4518.619,565.2115,3373.605,2804.611,15615.308,15001.71,13254.57,2802.723,14146.376
,,,,,,,,5429,4542.007,556.7377,3525.889,2858.747,16468.18,15088.96,13462.85,2792.741,14410.055
,,,,,,,,5430,4546.824,554.3253,3735.021,3063.089,17422.975,16416.88,14432.87,2981.903,14789.097
,,,,,,,,5431,4481.683,546.2559,3696.686,3129.115,18344.538,17887.44,14921.8,3173.236,14802.153
,,,,,,,,5432,4500.343,539.3284,3321.77,3202.425,18938.203,18131.04,14234.28,3053.775,14924.221
,,,,,,,,5433,4608.797,580.0003,3003.042,3157.817,19010.642,18013.73,13587.39,2666.049,15461.311
,,,,,,,,5434,4939.612,641.2606,2875.062,3211.574,19336.411,17361.73,13080.45,2364.976,16413.509
,,,,,,,,5435,5356.467,707.4048,2886.071,3378.328,19569.866,16341.22,12237.62,2032.01,17469.003
,,,,,,,,5436,5784.948,797.8494,3194.232,3768.75,19922.308,16166.55,12538.37,2059.603,18370.828
,,,,,,,,5437,6329.483,879.9155,3526.155,4145.157,20493.996,16934.93,13356.67,1980.78,19243.679
,,,,,,,,5438,6880.578,946.2548,3928.803,4438.316,21116.151,17853.75,14758.26,2256.817,20015.821
,,,,,,,,5439,7453.115,1016.809,4352.449,4504.423,21760.015,19898.62,16663.89,2528.509,20353.352
,,,,,,,,5440,7917.153,1107.47,4821.2,4575.254,22410.8,20951.17,17892.9,2697.085,21364.111
,,,,,,,,5441,8290.515,1149.492,5230.959,5564.63,22953.711,22496.71,19921.64,3352.001,22586.446
,,,,,,,,5442,8543.999,1170.039,5434.759,5787.639,23080.677,25103.46,21364.35,3748.208,23402.98
,,,,,,,,5443,8504.032,1157.542,5450.244,5937.342,22648.003,26829.42,21263.1,3938.623,22675.23
,,,,,,,,5444,7950.178,1087.159,5186.61,5589.478,21960.745,26292.68,19952.98,3894.224,21382.661
,,,,,,,,5445,7410.144,983.4258,4716.66,5302.823,20752.454,24962.29,19614.51,3975.347,20006.254
,,,,,,,,5446,6624.542,909.0968,4303.462,4315.93,18775.91,24120.65,19289.65,3937.202,18442.038
,,,,,,,,5447,6223.768,834.7678,4022.27,3905.382,17403.173,22978.29,19139.33,3971.843,17151.061
,,,,,,,,5448,5715.625,764.5758,3746.47,3613.158,16284.482,22100.33,18492.32,4084.472,16273.954
,,,,,,,,5449,5241.5,703.0111,3550.197,3399.974,15518.415,19883.59,16762.45,3748.172,15301.589
,,,,,,,,5450,4869.429,646.8081,3411.811,3144.604,14994.831,17505.77,14914.62,3242.636,14717.023
,,,,,,,,5451,4722.727,610.2375,3352.385,3011.572,14876.348,16123.04,13816.29,2926.761,14196.019
,,,,,,,,5452,4616.421,575.7353,3341.773,2897.947,15021.644,15410.73,13249.32,2771.388,14140.567
,,,,,,,,5453,4536.691,565.0117,3514.715,2912.326,15735.267,15554.43,13431.58,2730.866,14342.731
,,,,,,,,5454,4520.248,566.7271,3737.354,3161.016,17042.363,16906.56,14618.69,2987.482,14736.575
,,,,,,,,5455,4507.197,552.3264,3695.16,3190.685,18009.663,18154.94,15039.8,3409.227,14881.993
,,,,,,,,5456,4520.292,549.7173,3297.095,3179.171,18681.506,18399.02,14495.04,3971.704,15052.261
,,,,,,,,5457,4672.332,603.4182,2934.848,3107.88,18915.292,18100.29,13852.39,3214.764,15561.069
,,,,,,,,5458,4887.024,655.7419,2771.512,3174.906,19118.557,17234.46,13152.35,2340.474,16513.025
,,,,,,,,5459,5320.64,715.9267,2701.667,3417.051,19578.751,16380.1,12361.02,2089.754,17145.298
,,,,,,,,5460,5802.273,788.3616,2995.137,3782.534,20223.835,15953.84,12482.47,1886.536,18142.53
,,,,,,,,5461,6351.31,858.6608,3248.198,4135.525,20792.575,16827.24,13401.64,1896.349,19043.924
,,,,,,,,5462,6776.964,926.1599,3598.816,4367.235,21009.794,17560.79,14913.44,2088.463,20165.438
,,,,,,,,5463,7404.78,984.4376,4012.155,4344.595,21475.795,19075.22,16674.93,2325.13,20528.907
,,,,,,,,5464,7892.455,1060.866,4444.813,4391.761,22009.978,20153.93,18100.97,2632.821,21509.147
,,,,,,,,5465,8234.172,1103.857,4832.791,5483.929,22389.079,22046.41,19853.93,3163.083,22533.099
,,,,,,,,5466,8431.314,1131.834,5096.962,5726.403,22436.45,24425.06,21217.8,3696.937,22993.566
,,,,,,,,5467,8123.457,1112.769,5173.736,5755.207,22007.472,25765.87,21223.71,3887.279,22282.797
,,,,,,,,5468,7739.692,1032.815,4882.72,5240.042,21310.67,24727.65,19790.66,3802.458,21465.94
,,,,,,,,5469,7245.369,959.166,4523.153,4889.151,20307.218,24088.76,19403.6,3921.908,20133.14
,,,,,,,,5470,6584.146,886.715,4217.848,4054.177,18592.017,23138.11,19202.46,3885.453,18780.05
,,,,,,,,5471,6044.111,816.995,3912.694,3550.542,17229.526,22232.74,18976.34,3951.24,17444.257
,,,,,,,,5472,5626.328,726.2991,3683.203,3148.009,16190.385,21500.9,18342.12,4055.776,16489.033
,,,,,,,,5473,5370.131,680.448,3483.626,3000.761,15458.228,19229.24,16594.23,3714.096,15739.133
,,,,,,,,5474,5059.717,629.2258,3366.466,2845.832,15005.482,17112.11,14927.73,3232.744,15095.36
,,,,,,,,5475,4776.943,594.7329,3322.483,2745.78,14833.702,15680.38,13949.21,2941.081,14668.363
,,,,,,,,5476,4652.565,568.686,3323.442,2711.111,15151.661,14916.67,13405.85,2776.718,14524.067
,,,,,,,,5477,4581.34,554.8597,3487.297,2806.219,15824.822,15061.29,13527.57,2746.082,14769.439
,,,,,,,,5478,4611.92,566.0739,3671.907,3000.056,16821.017,16345.23,14549.18,2964.064,15134.272
,,,,,,,,5479,4541.214,556.5984,3646.114,2974.332,17757.526,17521.53,15072.08,3374.334,15238.568
,,,,,,,,5480,4517.917,549.7728,3446.357,2782.775,18515.33,17637.54,15426.09,3682.501,15071.795
,,,,,,,,5481,4619.744,578.8329,2953.604,2559.813,18850.382,16972.63,14330.92,3044.168,15564.19
,,,,,,,,5482,4794.854,614.6642,2644.299,2480.559,19272.063,15806.2,12715.9,2279.226,16066.883
,,,,,,,,5483,5257.421,666.3289,2451.466,2563.076,19614.853,14446.07,11762.66,1915.098,16718.82
,,,,,,,,5484,5667.016,748.4995,2706.638,2675.535,19984.203,13802.95,11537.34,1773.88,17641.52
,,,,,,,,5485,6078.669,802.3853,2898.889,2920.592,20275.246,14275.95,12747.77,1918.63,18443.83
,,,,,,,,5486,6541.778,854.4357,3144.564,3301.538,20669.186,15320.28,14022.2,2085.766,19531.985
,,,,,,,,5487,7090.929,926.8912,3525.463,3620.641,21093.75,16879.91,15462.18,2363.883,19865.41
,,,,,,,,5488,7565.28,996.9232,3998.036,3844.059,21470.15,18381.7,16920.52,2920.482,20803.296
,,,,,,,,5489,7884.426,1032.675,4601.574,4879.249,21919.111,20672.59,19135.42,3481.234,21756.966
,,,,,,,,5490,8050.739,1078.179,4846.824,5051.118,21819.754,22845.97,20443.37,3690.859,22072.33
,,,,,,,,5491,7776.899,1031.625,4863.455,4844.869,21342.609,23818.02,20358.88,3841.397,21486.84
,,,,,,,,5492,7283.639,949.793,4639.752,4339.099,20711.88,22273.3,19133.83,3813.604,20430.011
,,,,,,,,5493,6897.748,891.2771,4306.393,3946.351,19723.242,21809.03,18956.85,3918.939,19272.313
,,,,,,,,5494,6392.794,818.6355,4075.785,3394.201,18230.147,21297.53,18590.39,3941.635,18046.645
,,,,,,,,5495,5845.318,757.38,3850.551,2982.602,17016.135,20746.48,18623.96,4001.605,16836.624
,,,,,,,,5496,5504.076,687.3693,3644.215,2608.823,16007.669,19737.25,17680.7,4006.793,15886.78
,,,,,,,,5497,5134.131,639.178,3543.822,2524.281,15296.133,18038.84,16368.06,3776.7,15153.311
,,,,,,,,5498,4897.069,602.8072,3414.132,2394.34,14833.014,16354.4,15010,3337.486,14643.535
,,,,,,,,5499,4641.935,557.1187,3348.514,2280.382,14604.543,14936.23,13852.2,3019.877,14055.591
,,,,,,,,5500,4533.502,533.1497,3334.043,2251.768,14585.513,14074.81,13166.68,2802.923,13902.255
,,,,,,,,5501,4441.016,509.3618,3400.051,2254.755,14774.858,13691.27,12742.86,2656.063,13650.034
,,,,,,,,5502,4273.618,507.1584,3437.129,2299.905,15189.81,13733.79,12685.6,2640.254,13593.843
,,,,,,,,5503,4145.756,473.7931,3306.675,2261.983,15829.748,13454.15,11946.54,2777.173,13544.88
,,,,,,,,5504,4029.973,470.0923,3093.545,2076.152,16508.056,12266.17,11487.59,3008.206,13742.067
,,,,,,,,5505,4195.832,485.5694,2968.052,1884.219,17370.618,11190.6,11922.87,2756.333,14792.816
,,,,,,,,5506,4566.161,538.3094,2634.555,1829.882,17793.575,10531.5,11067.59,1619.734,15530.038
,,,,,,,,5507,5212.751,578.4254,2342,1803.799,18118.357,9436.686,7909.082,1405.603,16528.348
,,,,,,,,5508,5589.707,644.9658,2473.269,1952.926,18229.405,9440.644,8944.992,1415.374,17245.821
,,,,,,,,5509,6162.063,713.687,2774.065,2141.594,18391.029,10002.43,10458.16,1401.577,17813.794
,,,,,,,,5510,6587.717,773.4581,2993.898,2371.476,18793.054,11236.93,12449.3,1618.106,19892.168
,,,,,,,,5511,7144.377,855.2867,3361.982,2542.912,19296.644,12584.83,13189.36,1857.365,19835.753
,,,,,,,,5512,7516.81,917.1705,3900.665,2892.397,20030.231,14305.59,14449.39,2213.993,20430.661
,,,,,,,,5513,7732.408,970.8762,4539.278,3963.417,20667.041,16509.23,16609.68,2826.089,21056.774
,,,,,,,,5514,7857.262,1013.677,4766.087,4378.711,20917.058,18845.29,18393.81,3388.409,21215.432
,,,,,,,,5515,7551.53,982.1371,4806.278,4416.666,20685.628,20214.74,18678.52,3622.508,20554.163
,,,,,,,,5516,7106.108,913.351,4695.315,4174.519,20063.792,20170.74,17932.2,3677.778,19623.813
,,,,,,,,5517,6620.29,842.9046,4415.435,3674.765,19182.763,19275.5,17190.22,3690.81,18375.679
