Time_Index,Central_Solar,IID_Solar,LADWP_Solar,NCNC_Solar,North_Solar,PGE_Solar,SCE_Solar,SDGE_Solar,South_Solar,Central_Wind,LADWP_Wind,NCNC_Wind,North_Wind,PGE_Wind,SCE_Wind,SDGE_Wind,South_Wind,LADWP_Hydro,NCNC_Hydro,North_Hydro,PGE_Hydro,SCE_Hydro,South_Hydro,Central_Solar_Invest,IID_Solar_Invest,LADWP_Solar_Invest,NCNC_Solar_Invest,North_Solar_Invest,PGE_Solar_Invest,SCE_Solar_Invest,SDGE_Solar_Invest,South_Solar_Invest,Central_Wind_Invest,LADWP_Wind_Invest,NCNC_Wind_Invest,North_Wind_Invest,PGE_Wind_Invest,SCE_Wind_Invest,SDGE_Wind_Invest,South_Wind_Invest,Central_Solar_LowerQuality_Invest,IID_Solar_LowerQuality_Invest,LADWP_Solar_LowerQuality_Invest,NCNC_Solar_LowerQuality_Invest,North_Solar_LowerQuality_Invest,PGE_Solar_LowerQuality_Invest,SCE_Solar_LowerQuality_Invest,SDGE_Solar_LowerQuality_Invest,South_Solar_LowerQuality_Invest,Central_Wind_LowerQuality_Invest,LADWP_Wind_LowerQuality_Invest,NCNC_Wind_LowerQuality_Invest,North_Wind_LowerQuality_Invest,PGE_Wind_LowerQuality_Invest,SCE_Wind_LowerQuality_Invest,SDGE_Wind_LowerQuality_Invest,South_Wind_LowerQuality_Invest
2098,0.637044667,1,0.867683902,0.942750393,0.125221631,0.976017341,0.915331238,0.990172984,0.956263969,0.260001007,0.245060476,0.354900228,0.010001002,0.0331847,0.342680032,0.376429789,0.710001106,0.095470519,0.057188727,0.869616941,4.10E-04,0.066469829,0.242275514,0.637044667,1,0.867683902,0.942750393,0.125221631,0.976017341,0.915331238,0.990172984,0.956263969,0.260001007,0.245060476,0.354900228,0.010001002,0.0331847,0.342680032,0.376429789,0.710001106,0.4777835,0.75,0.650762927,0.707062795,0.093916223,0.732013006,0.686498429,0.742629738,0.717197977,0.195000755,0.183795357,0.266175171,0.007500752,0.024888525,0.257010024,0.282322342,0.53250083
2099,0.729481938,1,0.996341707,0.975107311,0.155110177,0.994904944,0.968015061,0.993601086,0.972223854,0.250001007,0.250000952,0.354202986,0.010001002,0.027652629,0.37783365,0.406444121,0.720001106,0.094716071,0.032189209,0.893403314,4.10E-04,0.066469785,0.254299535,0.729481938,1,0.996341707,0.975107311,0.155110177,0.994904944,0.968015061,0.993601086,0.972223854,0.250001007,0.250000952,0.354202986,0.010001002,0.027652629,0.37783365,0.406444121,0.720001106,0.547111454,0.75,0.74725628,0.731330483,0.116332633,0.746178708,0.726011296,0.745200815,0.729167891,0.187500755,0.187500714,0.26565224,0.007500752,0.020739472,0.283375238,0.304833091,0.54000083
2100,0.729507863,1,0.984927073,0.97255228,0.183110125,0.998406655,0.967573199,0.983509886,0.968543564,0.280001007,0.280000952,0.363505744,0.020001003,0.032120552,0.411398241,0.443101243,0.770000922,0.094639988,0.031911057,0.887728859,4.10E-04,0.066469784,0.227137259,0.729507863,1,0.984927073,0.97255228,0.183110125,0.998406655,0.967573199,0.983509886,0.968543564,0.280001007,0.280000952,0.363505744,0.020001003,0.032120552,0.411398241,0.443101243,0.770000922,0.547130897,0.75,0.738695305,0.72941421,0.137332594,0.748804991,0.725679899,0.737632415,0.726407673,0.210000755,0.210000714,0.272629308,0.015000752,0.024090414,0.308548681,0.332325932,0.577500692
2101,0.890267347,1,0.988731951,0.976384827,0.320015557,0.998242978,0.993666099,0.999608127,1,0.350001007,0.344024762,0.384202986,0.090001026,0.067856723,0.452428623,0.48644414,0.800000922,0.094639988,0.031700141,0.88234011,4.10E-04,0.066469784,0.227119265,0.890267347,1,0.988731951,0.976384827,0.320015557,0.998242978,0.993666099,0.999608127,1,0.350001007,0.344024762,0.384202986,0.090001026,0.067856723,0.452428623,0.48644414,0.800000922,0.66770051,0.75,0.741548963,0.73228862,0.240011668,0.748682234,0.745249574,0.749706095,0.75,0.262500755,0.258018572,0.28815224,0.06750077,0.050892542,0.339321467,0.364833105,0.600000692
2102,0.889774771,0.975001449,0.988731951,0.942178066,0.309498947,0.997471872,0.991802447,0.987793441,0.992965662,0.400001007,0.394024762,0.436992186,0.250001085,0.164309603,0.495378803,0.519801217,0.800000922,0.094643143,0.032519412,0.885008193,4.10E-04,0.066469784,0.227117582,0.889774771,0.975001449,0.988731951,0.942178066,0.309498947,0.997471872,0.991802447,0.987793441,0.992965662,0.400001007,0.394024762,0.436992186,0.250001085,0.164309603,0.495378803,0.519801217,0.800000922,0.667331078,0.731251087,0.741548963,0.70663355,0.23212421,0.748103904,0.743851835,0.740845081,0.744724247,0.300000755,0.295518572,0.32774414,0.187500814,0.123232202,0.371534102,0.389850913,0.600000692
2103,0.85555314,0.949001449,1,0.906979953,0.264414684,0.985917871,0.982783123,0.959694956,0.969044581,0.430001007,0.435977143,0.46978092,0.380001087,0.240707501,0.545433143,0.563172646,0.790001053,0.095242158,0.035291966,0.877928386,4.10E-04,0.066469784,0.229304913,0.85555314,0.949001449,1,0.906979953,0.264414684,0.985917871,0.982783123,0.959694956,0.969044581,0.430001007,0.435977143,0.46978092,0.380001087,0.240707501,0.545433143,0.563172646,0.790001053,0.641664855,0.711751087,0.75,0.680234965,0.198311013,0.739438403,0.737087342,0.719771217,0.726783436,0.322500755,0.326982857,0.35233569,0.285000815,0.180530626,0.409074857,0.422379485,0.59250079
2104,0.774637748,0.858001449,0.96009878,0.875814858,0.225424598,0.888636707,0.918850519,0.87720287,0.87892639,0.460001007,0.483905714,0.455826783,0.520000999,0.26243904,0.610357521,0.603244124,0.730000974,0.103703471,0.041377717,0.865912453,4.10E-04,0.066469785,0.236172711,0.774637748,0.858001449,0.96009878,0.875814858,0.225424598,0.888636707,0.918850519,0.87720287,0.87892639,0.460001007,0.483905714,0.455826783,0.520000999,0.26243904,0.610357521,0.603244124,0.730000974,0.580978311,0.643501087,0.720074085,0.656861144,0.169068449,0.66647753,0.689137889,0.657902153,0.659194793,0.345000755,0.362929286,0.341870087,0.390000749,0.19682928,0.457768141,0.452433093,0.547500731
2105,0.543725546,0.637001377,0.800293902,0.548668632,0.362832738,0.685603261,0.711966186,0.605632277,0.592040376,0.460001007,0.504822381,0.426524024,0.510000959,0.24856178,0.655583064,0.629972487,0.670000974,0.17417801,0.144196513,0.88659935,4.30E-04,0.066540941,0.317635637,0.543725546,0.637001377,0.800293902,0.548668632,0.362832738,0.685603261,0.711966186,0.605632277,0.592040376,0.460001007,0.504822381,0.426524024,0.510000959,0.24856178,0.655583064,0.629972487,0.670000974,0.40779416,0.477751033,0.600220427,0.411501474,0.272124554,0.514202446,0.53397464,0.454224208,0.444030282,0.345000755,0.378616786,0.319893018,0.382500719,0.186421335,0.491687298,0.472479365,0.502500731
2106,0.115897923,0.143001304,0.256196341,0.097123153,0.167981315,0.266545249,0.200601683,0.101596929,0.089199786,0.470001007,0.517810476,0.366524024,0.500001049,0.198765892,0.657600466,0.610029662,0.570001093,0.369571358,0.3308138,0.891958183,0.03774,0.114619277,0.652359117,0.115897923,0.143001304,0.256196341,0.097123153,0.167981315,0.266545249,0.200601683,0.101596929,0.089199786,0.470001007,0.517810476,0.366524024,0.500001049,0.198765892,0.657600466,0.610029662,0.570001093,0.086923442,0.107250978,0.192147256,0.072842365,0.125985986,0.199908937,0.150451262,0.076197697,0.06689984,0.352500755,0.388357857,0.274893018,0.375000787,0.149074419,0.49320035,0.457522247,0.42750082
2107,0,0,0,0,0,0,0,0,0,0.490001007,0.52884619,0.22698272,0.500001049,0.198214278,0.582471715,0.510158145,0.290000974,0.56210534,0.545733771,0.925266056,0.35553,0.455596058,0.835007655,0,0,0,0,0,0,0,0,0,0.490001007,0.52884619,0.22698272,0.500001049,0.198214278,0.582471715,0.510158145,0.290000974,0,0,0,0,0,0,0,0,0,0.367500755,0.396634643,0.17023704,0.375000787,0.148660709,0.436853786,0.382618609,0.217500731
2108,0,0,0,0,0,0,0,0,0,0.490001007,0.519881905,0.169303758,0.450000978,0.224480398,0.52298047,0.443543848,0.150001027,0.561442303,0.571542119,0.910610637,0.49764,0.60932306,0.806292937,0,0,0,0,0,0,0,0,0,0.490001007,0.519881905,0.169303758,0.450000978,0.224480398,0.52298047,0.443543848,0.150001027,0,0,0,0,0,0,0,0,0,0.367500755,0.389911429,0.126977819,0.337500734,0.168360299,0.392235353,0.332657886,0.11250077
2109,0,0,0,0,0,0,0,0,0,0.490001007,0.513905714,0.144881692,0.430001028,0.261959817,0.480840232,0.400243842,0.060000994,0.520005071,0.507073787,0.866757415,0.5247,0.639131988,0.733174694,0,0,0,0,0,0,0,0,0,0.490001007,0.513905714,0.144881692,0.430001028,0.261959817,0.480840232,0.400243842,0.060000994,0,0,0,0,0,0,0,0,0,0.367500755,0.385429286,0.108661269,0.322500771,0.196469863,0.360630174,0.300182882,0.045000746
2110,0,0,0,0,0,0,0,0,0,0.490001007,0.513905714,0.181624797,0.460001149,0.315727032,0.485023952,0.400243842,0.060000994,0.470302239,0.388734612,0.816078077,0.51596,0.62948655,0.665480358,0,0,0,0,0,0,0,0,0,0.490001007,0.513905714,0.181624797,0.460001149,0.315727032,0.485023952,0.400243842,0.060000994,0,0,0,0,0,0,0,0,0,0.367500755,0.385429286,0.136218598,0.345000862,0.236795274,0.363767964,0.300182882,0.045000746
2111,0,0,0,0,0,0,0,0,0,0.480001007,0.50689381,0.245578864,0.57000107,0.369366783,0.501052041,0.423543867,0.130000988,0.39858884,0.262508199,0.746429935,0.47008,0.579167836,0.598769018,0,0,0,0,0,0,0,0,0,0.480001007,0.50689381,0.245578864,0.57000107,0.369366783,0.501052041,0.423543867,0.130000988,0,0,0,0,0,0,0,0,0,0.360000755,0.380170358,0.184184148,0.427500803,0.277025087,0.375789031,0.3176579,0.097500741
2112,0,0,0,0,0,0,0,0,0,0.480001007,0.497929524,0.270230243,0.670001082,0.396426298,0.48649544,0.410186771,0.150001027,0.336907829,0.188348713,0.698061584,0.32359,0.42156353,0.555486713,0,0,0,0,0,0,0,0,0,0.480001007,0.497929524,0.270230243,0.670001082,0.396426298,0.48649544,0.410186771,0.150001027,0,0,0,0,0,0,0,0,0,0.360000755,0.373447143,0.202672682,0.502500812,0.297319724,0.36487158,0.307640078,0.11250077
2113,0,0,0,0,0,0,0,0,0,0.460001007,0.471953333,0.305578864,0.770000964,0.438411168,0.460302851,0.390158069,0.170000961,0.313841974,0.184108986,0.767356465,0.32659,0.406392395,0.580532806,0,0,0,0,0,0,0,0,0,0.460001007,0.471953333,0.305578864,0.770000964,0.438411168,0.460302851,0.390158069,0.170000961,0,0,0,0,0,0,0,0,0,0.345000755,0.353965,0.229184148,0.577500723,0.328808376,0.345227138,0.292618552,0.127500721
2114,0,0,0,0,0,0,0,0,0,0.440001007,0.445977143,0.356973348,0.810001125,0.498868686,0.436047224,0.373458228,0.200000974,0.274982082,0.164858909,0.759060747,0.24731,0.324172834,0.565216953,0,0,0,0,0,0,0,0,0,0.440001007,0.445977143,0.356973348,0.810001125,0.498868686,0.436047224,0.373458228,0.200000974,0,0,0,0,0,0,0,0,0,0.330000755,0.334482857,0.267730011,0.607500844,0.374151515,0.327035418,0.280093671,0.150000731
2115,0,0,0,0,0,0,0,0,0,0.430001007,0.444941429,0.406973348,0.820001165,0.543132573,0.464698592,0.403443934,0.250000974,0.258620818,0.162256283,0.760259317,0.20174,0.277150112,0.560649187,0,0,0,0,0,0,0,0,0,0.430001007,0.444941429,0.406973348,0.820001165,0.543132573,0.464698592,0.403443934,0.250000974,0,0,0,0,0,0,0,0,0,0.322500755,0.333706072,0.305230011,0.615000874,0.40734943,0.348523944,0.302582951,0.187500731
2116,0,0,0,0,0,0,0,0,0,0.440001007,0.47884619,0.473716452,0.830001192,0.623314973,0.541458496,0.476801068,0.290000974,0.255373126,0.163978953,0.77015251,0.18062,0.255400467,0.572945921,0,0,0,0,0,0,0,0,0,0.440001007,0.47884619,0.473716452,0.830001192,0.623314973,0.541458496,0.476801068,0.290000974,0,0,0,0,0,0,0,0,0,0.330000755,0.359134643,0.355287339,0.622500894,0.46748623,0.406093872,0.357600801,0.217500731
2117,0,0,0,0,0,0,0,0,0,0.440001007,0.499762857,0.528367831,0.840000985,0.669233527,0.607213966,0.533486701,0.320000961,0.268712473,0.18476959,0.787080047,0.18193,0.256751525,0.611111326,0,0,0,0,0,0,0,0,0,0.440001007,0.499762857,0.528367831,0.840000985,0.669233527,0.607213966,0.533486701,0.320000961,0,0,0,0,0,0,0,0,0,0.330000755,0.374822143,0.396275873,0.630000739,0.501925145,0.455410475,0.400115026,0.240000721
2118,0,0,0,0.032705704,0,0,0,0.014357633,0.009221193,0.440001007,0.517691429,0.551624727,0.850001025,0.671494997,0.657167063,0.590158164,0.370000974,0.300839538,0.221045302,0.823854073,0.21859,0.294525036,0.672930093,0,0,0,0.032705704,0,0,0,0.014357633,0.009221193,0.440001007,0.517691429,0.551624727,0.850001025,0.671494997,0.657167063,0.590158164,0.370000974,0,0,0,0.024529278,0,0,0,0.010768225,0.006915895,0.330000755,0.388268572,0.413718545,0.637500769,0.503621248,0.492875297,0.442618623,0.277500731
2119,0.358410078,0.377001304,0.295196341,0.421601808,0.069521091,0.111624328,0.333201576,0.451743709,0.466172613,0.430001007,0.513667619,0.56301921,0.850001025,0.697468601,0.664593501,0.593501005,0.360001106,0.219257278,0.217341817,0.844369851,0.06731,0.138507884,0.437700243,0.358410078,0.377001304,0.295196341,0.421601808,0.069521091,0.111624328,0.333201576,0.451743709,0.466172613,0.430001007,0.513667619,0.56301921,0.850001025,0.697468601,0.664593501,0.593501005,0.360001106,0.268807559,0.282750978,0.221397256,0.316201356,0.052140818,0.083718246,0.249901182,0.338807782,0.34962946,0.322500755,0.385250714,0.422264408,0.637500769,0.523101451,0.498445126,0.445125754,0.27000083
2120,0.440388197,0.858001449,0.833586585,0.809097877,0.273246434,0.39657337,0.750210605,0.855983233,0.8162167,0.400001007,0.492631905,0.560459556,0.850001025,0.72233898,0.655580464,0.580186705,0.320000961,0.113154931,0.101066433,0.82025318,0.00367,0.070835131,0.249550665,0.440388197,0.858001449,0.833586585,0.809097877,0.273246434,0.39657337,0.750210605,0.855983233,0.8162167,0.400001007,0.492631905,0.560459556,0.850001025,0.72233898,0.655580464,0.580186705,0.320000961,0.330291148,0.643501087,0.625189939,0.606823408,0.204934826,0.297430028,0.562657954,0.641987425,0.612162525,0.300000755,0.369473929,0.420344667,0.637500769,0.541754235,0.491685348,0.435140029,0.240000721
2121,0.429278726,0.962001449,0.821220976,0.975825472,0.437763399,0.825223058,0.851957729,0.949964178,0.898888169,0.340001007,0.450560476,0.527202661,0.860000935,0.715759,0.643985215,0.566872404,0.280000974,0.092775374,0.064617533,0.794604419,2.20E-04,0.066767339,0.230659941,0.429278726,0.962001449,0.821220976,0.975825472,0.437763399,0.825223058,0.851957729,0.949964178,0.898888169,0.340001007,0.450560476,0.527202661,0.860000935,0.715759,0.643985215,0.566872404,0.280000974,0.321959045,0.721501087,0.615915732,0.731869104,0.328322549,0.618917294,0.638968297,0.712473134,0.674166127,0.255000755,0.337920357,0.395401996,0.645000701,0.53681925,0.482988911,0.425154303,0.210000731
2122,0.741079997,0.988001449,0.885586585,0.94644261,0.260769407,0.8090879,0.923276568,0.994247708,0.970842556,0.310001007,0.426536667,0.488597144,0.870001106,0.699233764,0.620796972,0.543558114,0.230000961,0.091008344,0.038909839,0.783968606,1.00E-05,0.066484701,0.227508421,0.741079997,0.988001449,0.885586585,0.94644261,0.260769407,0.8090879,0.923276568,0.994247708,0.970842556,0.310001007,0.426536667,0.488597144,0.870001106,0.699233764,0.620796972,0.543558114,0.230000961,0.555809998,0.741001087,0.664189939,0.709831958,0.195577055,0.606815925,0.692457426,0.745685781,0.728131917,0.232500755,0.3199025,0.366447858,0.65250083,0.524425323,0.465597729,0.407668586,0.172500721
2123,0.752628399,1,0.972781707,0.996265723,0.793154828,0.814134393,0.948339674,0.994881749,0.976213825,0.240001007,0.377453333,0.429991628,0.880001133,0.667230924,0.602762576,0.520257993,0.160001014,0.090928682,0.031804507,0.743981002,0.00E+00,0.066469822,0.227127715,0.752628399,1,0.972781707,0.996265723,0.793154828,0.814134393,0.948339674,0.994881749,0.976213825,0.240001007,0.377453333,0.429991628,0.880001133,0.667230924,0.602762576,0.520257993,0.160001014,0.564471299,0.75,0.72958628,0.747199292,0.594866121,0.610600795,0.711254756,0.746161312,0.732160369,0.180000755,0.28309,0.322493721,0.66000085,0.500423193,0.452071932,0.390193495,0.120000761
2124,0.775724604,1,0.989757073,0.984768082,0.888566372,0.910267505,0.975159903,0.995740347,0.980203796,0.200001007,0.35239381,0.411386111,0.890001056,0.669492394,0.603422735,0.516943683,0.130000988,0.090928618,0.033057439,0.729586201,0.00E+00,0.066469787,0.227246839,0.775724604,1,0.989757073,0.984768082,0.888566372,0.910267505,0.975159903,0.995740347,0.980203796,0.200001007,0.35239381,0.411386111,0.890001056,0.669492394,0.603422735,0.516943683,0.130000988,0.581793453,0.75,0.742317805,0.738576062,0.666424779,0.682700629,0.731369927,0.74680526,0.735152847,0.150000755,0.264295358,0.308539583,0.667500792,0.502119296,0.452567051,0.387707762,0.097500741
2125,0.775724604,1,1,1,0.879894071,0.861421878,0.970427232,0.995740347,0.980203796,0.160001007,0.327334286,0.41603749,0.900000953,0.67120254,0.613379376,0.526943769,0.140000988,0.090928616,0.03516051,0.721391092,0.00E+00,0.066469786,0.227117582,0.775724604,1,1,1,0.879894071,0.861421878,0.970427232,0.995740347,0.980203796,0.160001007,0.327334286,0.41603749,0.900000953,0.67120254,0.613379376,0.526943769,0.140000988,0.581793453,0.75,0.75,0.75,0.659920553,0.646066409,0.727820424,0.74680526,0.735152847,0.120000755,0.245500715,0.312028118,0.675000715,0.503401905,0.460034532,0.395207827,0.105000741
2126,0.382854585,1,0.767805854,0.970715409,0.77385239,0.999672132,0.842910577,0.981143552,0.912374286,0.080001007,0.280203333,0.44603749,0.890001056,0.696017902,0.641347008,0.55028659,0.150001027,0.090928622,0.031700141,0.729447729,0.00E+00,0.066469786,0.227218627,0.382854585,1,0.767805854,0.970715409,0.77385239,0.999672132,0.842910577,0.981143552,0.912374286,0.080001007,0.280203333,0.44603749,0.890001056,0.696017902,0.641347008,0.55028659,0.150001027,0.287140939,0.75,0.575854391,0.728036557,0.580389293,0.749754099,0.632182933,0.735857664,0.684280715,0.060000755,0.2101525,0.334528118,0.667500792,0.522013427,0.481010256,0.412714943,0.11250077
2127,0.025091775,1,1,1,0.593562314,0.997758114,0.8305771,0.959879255,0.839756073,0.100001007,0.312155714,0.472780594,0.890001056,0.738020435,0.678146515,0.590315083,0.150001027,0.09122284,0.033736442,0.725874677,0.00E+00,0.066469883,0.229406419,0.025091775,1,1,1,0.593562314,0.997758114,0.8305771,0.959879255,0.839756073,0.100001007,0.312155714,0.472780594,0.890001056,0.738020435,0.678146515,0.590315083,0.150001027,0.018818831,0.75,0.75,0.75,0.445171736,0.748318586,0.622932825,0.719909441,0.629817055,0.075000755,0.234116786,0.354585446,0.667500792,0.553515326,0.508609886,0.442736312,0.11250077
2128,0.510116144,0.923001449,1,0.943397013,0.688367895,0.995426552,0.908845978,0.905347273,0.834524188,0.120001007,0.34709619,0.503477836,0.880001133,0.772780473,0.732995499,0.643672236,0.170000961,0.095691036,0.052162038,0.712275016,4.00E-05,0.06652098,0.24829709,0.510116144,0.923001449,1,0.943397013,0.688367895,0.995426552,0.908845978,0.905347273,0.834524188,0.120001007,0.34709619,0.503477836,0.880001133,0.772780473,0.732995499,0.643672236,0.170000961,0.382587108,0.692251087,0.75,0.70754776,0.516275921,0.746569914,0.681634484,0.679010455,0.625893141,0.090000755,0.260322143,0.377608377,0.66000085,0.579585355,0.549746624,0.482754177,0.127500721
2129,0.18648341,0.455001304,0.913489024,0.629325865,0.66655009,0.860206505,0.730728635,0.592112849,0.442875273,0.170001007,0.370203333,0.487431974,0.880001133,0.746806868,0.705934371,0.613657904,0.160001014,0.169188445,0.161319023,0.730534838,0.01095,0.07894251,0.487061504,0.18648341,0.455001304,0.913489024,0.629325865,0.66655009,0.860206505,0.730728635,0.592112849,0.442875273,0.170001007,0.370203333,0.487431974,0.880001133,0.746806868,0.705934371,0.613657904,0.160001014,0.139862558,0.341250978,0.685116768,0.471994399,0.499912568,0.645154879,0.548046476,0.444084637,0.332156455,0.127500755,0.2776525,0.365573981,0.66000085,0.560105151,0.529450778,0.460243428,0.120000761
2130,0.03539757,0.104001304,0.295196341,0.144524096,0.314701568,0.30437904,0.205999224,0.096104229,0.053055408,0.200001007,0.391239048,0.449991628,0.870001106,0.687066419,0.70402324,0.616986479,0.170000961,0.324084656,0.328094239,0.759620351,0.15572,0.229763754,0.75929268,0.03539757,0.104001304,0.295196341,0.144524096,0.314701568,0.30437904,0.205999224,0.096104229,0.053055408,0.200001007,0.391239048,0.449991628,0.870001106,0.687066419,0.70402324,0.616986479,0.170000961,0.026548178,0.078000978,0.221397256,0.108393072,0.236026176,0.22828428,0.154499418,0.072078172,0.039791556,0.150000755,0.293429286,0.337493721,0.65250083,0.515299814,0.52801743,0.462739859,0.127500721
2131,0,0,0,0,0,0,0,0,0,0.200001007,0.391239048,0.451156798,0.860000935,0.643905643,0.715566654,0.63695793,0.230000961,0.500714331,0.44982832,0.78888395,0.40082,0.483995174,0.860475493,0,0,0,0,0,0,0,0,0,0.200001007,0.391239048,0.451156798,0.860000935,0.643905643,0.715566654,0.63695793,0.230000961,0,0,0,0,0,0,0,0,0,0.150000755,0.293429286,0.338367599,0.645000701,0.482929232,0.536674991,0.477718448,0.172500721
2132,0,0,0,0,0,0,0,0,0,0.200001007,0.379286667,0.417670589,0.860000935,0.577032905,0.694893011,0.616929513,0.250000974,0.498575193,0.478442131,0.7973057,0.48327,0.571036959,0.851788192,0,0,0,0,0,0,0,0,0,0.200001007,0.379286667,0.417670589,0.860000935,0.577032905,0.694893011,0.616929513,0.250000974,0,0,0,0,0,0,0,0,0,0.150000755,0.284465,0.313252942,0.645000701,0.432774679,0.521169758,0.462697135,0.187500731
2133,0,0,0,0,0,0,0,0,0,0.200001007,0.385262857,0.425578864,0.860000935,0.561004266,0.717432365,0.640257974,0.280000974,0.473214256,0.442019113,0.792871851,0.51771,0.607678427,0.800859916,0,0,0,0,0,0,0,0,0,0.200001007,0.385262857,0.425578864,0.860000935,0.561004266,0.717432365,0.640257974,0.280000974,0,0,0,0,0,0,0,0,0,0.150000755,0.288947143,0.319184148,0.645000701,0.4207532,0.538074274,0.480193481,0.210000731
2134,0,0,0,0,0,0,0,0,0,0.200001007,0.385262857,0.502321968,0.850001025,0.642747399,0.728665809,0.653572274,0.320000961,0.42169143,0.358591991,0.770548239,0.50553,0.594699312,0.746236421,0,0,0,0,0,0,0,0,0,0.200001007,0.385262857,0.502321968,0.850001025,0.642747399,0.728665809,0.653572274,0.320000961,0,0,0,0,0,0,0,0,0,0.150000755,0.288947143,0.376741476,0.637500769,0.482060549,0.546499357,0.490179206,0.240000721
2135,0,0,0,0,0,0,0,0,0,0.150001007,0.335262857,0.556973348,0.840000985,0.682488462,0.711127746,0.636858072,0.370000974,0.357034329,0.26422167,0.75773094,0.48411,0.571934202,0.687635689,0,0,0,0,0,0,0,0,0,0.150001007,0.335262857,0.556973348,0.840000985,0.682488462,0.711127746,0.636858072,0.370000974,0,0,0,0,0,0,0,0,0,0.112500755,0.251447143,0.417730011,0.630000739,0.511866347,0.53334581,0.477643554,0.277500731
2136,0,0,0,0,0,0,0,0,0,0.120001007,0.308250952,0.589762547,0.820001165,0.738202858,0.697240145,0.620186666,0.360001106,0.297643316,0.199521904,0.749656455,0.39136,0.474076834,0.636431933,0,0,0,0,0,0,0,0,0,0.120001007,0.308250952,0.589762547,0.820001165,0.738202858,0.697240145,0.620186666,0.360001106,0,0,0,0,0,0,0,0,0,0.090000755,0.231188214,0.44232191,0.615000874,0.553652144,0.522930109,0.46514,0.27000083
2137,0,0,0,0,0,0,0,0,0,0.130001007,0.306298571,0.540688869,0.800001084,0.759653523,0.644497843,0.563558095,0.250000974,0.247940773,0.172670444,0.726923142,0.32528,0.405506824,0.627930358,0,0,0,0,0,0,0,0,0,0.130001007,0.306298571,0.540688869,0.800001084,0.759653523,0.644497843,0.563558095,0.250000974,0,0,0,0,0,0,0,0,0,0.097500755,0.229723928,0.405516652,0.600000813,0.569740142,0.483373382,0.422668571,0.187500731
2138,0,0,0,0,0,0,0,0,0,0.170001007,0.33434619,0.489523699,0.770000964,0.75562689,0.61788156,0.530272344,0.150001027,0.216052775,0.159368356,0.737807883,0.25334,0.331041577,0.607073179,0,0,0,0,0,0,0,0,0,0.170001007,0.33434619,0.489523699,0.770000964,0.75562689,0.61788156,0.530272344,0.150001027,0,0,0,0,0,0,0,0,0,0.127500755,0.250759643,0.367142774,0.577500723,0.566720168,0.46341117,0.397704258,0.11250077
2139,0,0,0,0,0,0,0,0,0,0.210001007,0.36239381,0.473009907,0.770000964,0.780497269,0.602189098,0.510300894,0.090001014,0.20320137,0.154380571,0.757598727,0.20912,0.285418181,0.596632741,0,0,0,0,0,0,0,0,0,0.210001007,0.36239381,0.473009907,0.770000964,0.780497269,0.602189098,0.510300894,0.090001014,0,0,0,0,0,0,0,0,0,0.157500755,0.271795358,0.35475743,0.577500723,0.585372952,0.451641824,0.382725671,0.067500761
2140,0,0,0,0,0,0,0,0,0,0.240001007,0.380441429,0.488358528,0.770000964,0.795974873,0.59478017,0.506958053,0.100001014,0.20125958,0.154555809,0.791479241,0.1902,0.265914839,0.596748122,0,0,0,0,0,0,0,0,0,0.240001007,0.380441429,0.488358528,0.770000964,0.795974873,0.59478017,0.506958053,0.100001014,0,0,0,0,0,0,0,0,0,0.180000755,0.285331072,0.366268896,0.577500723,0.596981155,0.446085128,0.38021854,0.075000761
2141,0,0,0,0,0,0,0,0,0,0.280001007,0.405500952,0.540918182,0.750001144,0.809686736,0.607290592,0.523586663,0.170000961,0.215536709,0.164967864,0.804585501,0.19574,0.271623971,0.617040939,0,0,0,0,0,0,0,0,0,0.280001007,0.405500952,0.540918182,0.750001144,0.809686736,0.607290592,0.523586663,0.170000961,0,0,0,0,0,0,0,0,0,0.210000755,0.304125714,0.405688637,0.562500858,0.607265052,0.455467944,0.392689997,0.127500721
2142,0,0,0,0.008177402,0,0,0,0.01029164,0.008843377,0.330001007,0.434584286,0.564175078,0.750001144,0.808583509,0.60307844,0.526886708,0.220000961,0.233191743,0.168940468,0.842650537,0.21641,0.292932432,0.647199752,0,0,0,0.008177402,0,0,0,0.01029164,0.008843377,0.330001007,0.434584286,0.564175078,0.750001144,0.808583509,0.60307844,0.526886708,0.220000961,0,0,0,0.006133052,0,0,0,0.00771873,0.006632533,0.247500755,0.325938215,0.423131309,0.562500858,0.606437632,0.45230883,0.395165031,0.165000721
2143,0.03508647,0.416001304,0.32309878,0.388355896,0.089588084,0.270852754,0.311928359,0.436515702,0.422516981,0.360001007,0.452631905,0.55487232,0.700000942,0.802792293,0.592803509,0.510229567,0.190000974,0.195048191,0.148276854,0.872982113,0.07666,0.148644575,0.445587474,0.03508647,0.416001304,0.32309878,0.388355896,0.089588084,0.270852754,0.311928359,0.436515702,0.422516981,0.360001007,0.452631905,0.55487232,0.700000942,0.802792293,0.592803509,0.510229567,0.190000974,0.026314853,0.312000978,0.242324085,0.291266922,0.067191063,0.203139566,0.233946269,0.327386777,0.316887736,0.270000755,0.339473929,0.41615424,0.525000707,0.60209422,0.444602632,0.382672175,0.142500731
