Time_Index,Central_Solar,IID_Solar,LADWP_Solar,NCNC_Solar,North_Solar,PGE_Solar,SCE_Solar,SDGE_Solar,South_Solar,Central_Wind,LADWP_Wind,NCNC_Wind,North_Wind,PGE_Wind,SCE_Wind,SDGE_Wind,South_Wind,LADWP_Hydro,NCNC_Hydro,North_Hydro,PGE_Hydro,SCE_Hydro,South_Hydro,Central_Solar_Invest,IID_Solar_Invest,LADWP_Solar_Invest,NCNC_Solar_Invest,North_Solar_Invest,PGE_Solar_Invest,SCE_Solar_Invest,SDGE_Solar_Invest,South_Solar_Invest,Central_Wind_Invest,LADWP_Wind_Invest,NCNC_Wind_Invest,North_Wind_Invest,PGE_Wind_Invest,SCE_Wind_Invest,SDGE_Wind_Invest,South_Wind_Invest,Central_Solar_LowerQuality_Invest,IID_Solar_LowerQuality_Invest,LADWP_Solar_LowerQuality_Invest,NCNC_Solar_LowerQuality_Invest,North_Solar_LowerQuality_Invest,PGE_Solar_LowerQuality_Invest,SCE_Solar_LowerQuality_Invest,SDGE_Solar_LowerQuality_Invest,South_Solar_LowerQuality_Invest,Central_Wind_LowerQuality_Invest,LADWP_Wind_LowerQuality_Invest,NCNC_Wind_LowerQuality_Invest,North_Wind_LowerQuality_Invest,PGE_Wind_LowerQuality_Invest,SCE_Wind_LowerQuality_Invest,SDGE_Wind_LowerQuality_Invest,South_Wind_LowerQuality_Invest
3095,0,0,0,0,0,0,0,0,0,0.170001007,0.122191476,0.477679892,0.150001021,0.332400117,0.138512573,0.193072665,0.560000974,0.375910375,0.419682041,0.609622938,0.6325,0.634377222,0.557239432,0,0,0,0,0,0,0,0,0,0.170001007,0.122191476,0.477679892,0.150001021,0.332400117,0.138512573,0.193072665,0.560000974,0,0,0,0,0,0,0,0,0,0.127500755,0.091643607,0.358259919,0.112500766,0.249300088,0.10388443,0.144804499,0.420000731
3096,0,0,0,0,0,0,0,0,0,0.180001007,0.129203381,0.432560584,0.110001014,0.344347454,0.111560576,0.146472614,0.420000961,0.336556585,0.321162327,0.608860586,0.59288,0.590051768,0.489313056,0,0,0,0,0,0,0,0,0,0.180001007,0.129203381,0.432560584,0.110001014,0.344347454,0.111560576,0.146472614,0.420000961,0,0,0,0,0,0,0,0,0,0.135000755,0.096902536,0.324420438,0.082500761,0.258260591,0.083670432,0.109854461,0.315000721
3097,0,0,0,0,0,0,0,0,0,0.200001007,0.149203381,0.406744035,0.120001019,0.370927689,0.104909548,0.129858269,0.330001106,0.294603513,0.252702437,0.617158538,0.51691,0.5052932,0.420514444,0,0,0,0,0,0,0,0,0,0.200001007,0.149203381,0.406744035,0.120001019,0.370927689,0.104909548,0.129858269,0.330001106,0,0,0,0,0,0,0,0,0,0.150000755,0.111902536,0.305058026,0.090000764,0.278195767,0.078682161,0.097393702,0.24750083
3098,0,0,0,0,0,0,0,0,0,0.240001007,0.183227167,0.370230243,0.110001014,0.380266025,0.104087072,0.10991535,0.230000961,0.279632536,0.236212933,0.632127291,0.46403,0.449558881,0.395078894,0,0,0,0,0,0,0,0,0,0.240001007,0.183227167,0.370230243,0.110001014,0.380266025,0.104087072,0.10991535,0.230000961,0,0,0,0,0,0,0,0,0,0.180000755,0.137420375,0.277672682,0.082500761,0.285199519,0.078065304,0.082436513,0.172500721
3099,0,0,0,0,0,0,0,0,0,0.300001007,0.237251024,0.331624727,0.160001022,0.37113183,0.119700082,0.126615286,0.200000974,0.269415459,0.241560392,0.651292363,0.43865,0.423363159,0.381418661,0,0,0,0,0,0,0,0,0,0.300001007,0.237251024,0.331624727,0.160001022,0.37113183,0.119700082,0.126615286,0.200000974,0,0,0,0,0,0,0,0,0,0.225000755,0.177938268,0.248718545,0.120000767,0.278348873,0.089775062,0.094961465,0.150000731
3100,0,0,0,0,0,0,0,0,0,0.280001007,0.217251,0.290230243,0.200001014,0.324920762,0.099700086,0.106615305,0.180000974,0.26920914,0.250394534,0.680250225,0.43615,0.420801303,0.386246594,0,0,0,0,0,0,0,0,0,0.280001007,0.217251,0.290230243,0.200001014,0.324920762,0.099700086,0.106615305,0.180000974,0,0,0,0,0,0,0,0,0,0.210000755,0.16293825,0.217672682,0.150000761,0.243690572,0.074775065,0.079961479,0.135000731
3101,0,0,0,0,0,0,0,0,0,0.240001007,0.177251,0.254184381,0.250001085,0.287054779,0.064193539,0.073272465,0.160001014,0.282204661,0.281562533,0.723805615,0.4551,0.440301777,0.40689155,0,0,0,0,0,0,0,0,0,0.240001007,0.177251,0.254184381,0.250001085,0.287054779,0.064193539,0.073272465,0.160001014,0,0,0,0,0,0,0,0,0,0.180000755,0.13293825,0.190638286,0.187500814,0.215291084,0.048145154,0.054954349,0.120000761
3102,0.138838778,0.117001304,0.317391463,0.2017057,0.069337023,0.234452461,0.169173699,0.118042007,0.110422551,0.200001007,0.149203381,0.253487139,0.290000985,0.282846012,0.064468525,0.07660103,0.170000961,0.263023774,0.287121363,0.766835522,0.35269,0.337411795,0.350558368,0.138838778,0.117001304,0.317391463,0.2017057,0.069337023,0.234452461,0.169173699,0.118042007,0.110422551,0.200001007,0.149203381,0.253487139,0.290000985,0.282846012,0.064468525,0.07660103,0.170000961,0.104129084,0.087750978,0.238043597,0.151279275,0.052002767,0.175839346,0.126880274,0.088531505,0.082816913,0.150000755,0.111902536,0.190115354,0.217500739,0.212134509,0.048351394,0.057450773,0.127500721
3103,0.543544071,0.520001304,0.527294146,0.568189072,0.312966469,0.438990373,0.527449589,0.402670712,0.339384548,0.180001007,0.132191476,0.306744035,0.270001035,0.304848348,0.07468037,0.086572481,0.220000961,0.195067913,0.261316784,0.784895254,0.12953,0.137441736,0.210741997,0.543544071,0.520001304,0.527294146,0.568189072,0.312966469,0.438990373,0.527449589,0.402670712,0.339384548,0.180001007,0.132191476,0.306744035,0.270001035,0.304848348,0.07468037,0.086572481,0.220000961,0.407658053,0.390000978,0.39547061,0.426141804,0.234724852,0.32924278,0.395587192,0.302003034,0.254538411,0.135000755,0.099143607,0.230058026,0.202500776,0.228636261,0.056010278,0.064929361,0.165000721
3104,0.752345218,0.780001449,0.86307439,0.794789701,0.660673734,0.815174011,0.857019939,0.564669666,0.468888629,0.190001007,0.139203381,0.394652309,0.250001085,0.352824347,0.103586804,0.129844004,0.350000974,0.120476531,0.201150139,0.75862149,0.02839,0.062320624,0.196188703,0.752345218,0.780001449,0.86307439,0.794789701,0.660673734,0.815174011,0.857019939,0.564669666,0.468888629,0.190001007,0.139203381,0.394652309,0.250001085,0.352824347,0.103586804,0.129844004,0.350000974,0.564258914,0.585001087,0.647305793,0.596092276,0.495505301,0.611380508,0.642764954,0.42350225,0.351666472,0.142500755,0.104402536,0.295989232,0.187500814,0.26461826,0.077690103,0.097383003,0.262500731
3105,0.544710697,0.871001449,0.847537805,0.908856525,0.741726293,0.937210225,0.87033813,0.620400415,0.48635751,0.210001007,0.156215286,0.463257826,0.280001062,0.398301378,0.131569241,0.16314402,0.430001106,0.084922235,0.174980675,0.713748091,0.01235,0.052125993,0.192172861,0.544710697,0.871001449,0.847537805,0.908856525,0.741726293,0.937210225,0.87033813,0.620400415,0.48635751,0.210001007,0.156215286,0.463257826,0.280001062,0.398301378,0.131569241,0.16314402,0.430001106,0.408533023,0.653251087,0.635653354,0.681642394,0.55629472,0.702907669,0.652753598,0.465300311,0.364768133,0.157500755,0.117161465,0.34744337,0.210000797,0.298726034,0.098676931,0.122358015,0.32250083
3106,0.787272807,0.910001449,0.884097805,0.88447445,0.684454572,0.971954195,0.971225077,0.663847236,0.562006678,0.240001007,0.183227167,0.495120238,0.350001097,0.399773737,0.166995313,0.213101176,0.540001106,0.071104096,0.170134211,0.681794044,0.00828,0.049714832,0.192159918,0.787272807,0.910001449,0.884097805,0.88447445,0.684454572,0.971954195,0.971225077,0.663847236,0.562006678,0.240001007,0.183227167,0.495120238,0.350001097,0.399773737,0.166995313,0.213101176,0.540001106,0.590454605,0.682501087,0.663073354,0.663355838,0.513340929,0.728965646,0.728418808,0.497885427,0.421505009,0.180000755,0.137420375,0.371340179,0.262500823,0.299830303,0.125246485,0.159825882,0.40500083
3107,0.879658428,0.923001449,0.918341707,0.936341195,0.818252901,0.975529137,0.978261499,0.780152988,0.773851079,0.250001007,0.19621531,0.491634029,0.420000975,0.367533979,0.193726725,0.246415458,0.600001106,0.066214942,0.168587111,0.656574895,0.00734,0.049174498,0.192159918,0.879658428,0.923001449,0.918341707,0.936341195,0.818252901,0.975529137,0.978261499,0.780152988,0.773851079,0.250001007,0.19621531,0.491634029,0.420000975,0.367533979,0.193726725,0.246415458,0.600001106,0.659743821,0.692251087,0.68875628,0.702255896,0.613689676,0.731646853,0.733696124,0.585114741,0.580388309,0.187500755,0.147161483,0.368725522,0.315000731,0.275650484,0.145295044,0.184811594,0.45000083
3108,0.856562222,0.910001449,1,0.570460692,0.808133245,0.977366327,0.988407073,0.922361981,0.882837734,0.230001007,0.185179571,0.48698265,0.510000959,0.377958168,0.197270223,0.249758298,0.590000961,0.066933248,0.168588885,0.661170448,0.00732,0.049159945,0.193305414,0.856562222,0.910001449,1,0.570460692,0.808133245,0.977366327,0.988407073,0.922361981,0.882837734,0.230001007,0.185179571,0.48698265,0.510000959,0.377958168,0.197270223,0.249758298,0.590000961,0.642421667,0.682501087,0.75,0.427845519,0.606099934,0.733024745,0.741305305,0.691771486,0.662128301,0.172500755,0.138884678,0.365236988,0.382500719,0.283468626,0.147952667,0.187318724,0.442500721
3109,0.833465617,0.897001449,1,0.557174528,0.82756095,0.952723821,0.961769055,0.884437109,0.867087089,0.210001007,0.168167667,0.499074376,0.550001133,0.415751703,0.186951952,0.229772582,0.550000974,0.061979914,0.175813968,0.649096867,0.00732,0.049160658,0.194601711,0.833465617,0.897001449,1,0.557174528,0.82756095,0.952723821,0.961769055,0.884437109,0.867087089,0.210001007,0.168167667,0.499074376,0.550001133,0.415751703,0.186951952,0.229772582,0.550000974,0.625099213,0.672751087,0.75,0.417880896,0.620670713,0.714542866,0.721326791,0.663327832,0.650315317,0.157500755,0.12612575,0.374305782,0.41250085,0.311813777,0.140213964,0.172329437,0.412500731
3110,0.602477635,0.871001449,1,0.703833333,0.817217263,0.959087438,0.922097052,0.840537275,0.811785171,0.200001007,0.164143833,0.527211963,0.57000107,0.476099187,0.18825736,0.233115423,0.540001106,0.068207993,0.19829103,0.6339535,0.00732,0.049161968,0.198561685,0.602477635,0.871001449,1,0.703833333,0.817217263,0.959087438,0.922097052,0.840537275,0.811785171,0.200001007,0.164143833,0.527211963,0.57000107,0.476099187,0.18825736,0.233115423,0.540001106,0.451858226,0.653251087,0.75,0.527875,0.612912947,0.719315579,0.691572789,0.630402956,0.608838878,0.150000755,0.123107875,0.395408972,0.427500803,0.35707439,0.14119302,0.174836567,0.40500083
3111,0.175218309,0.832001449,1,0.430769261,0.876867446,0.958252865,0.829490389,0.764527133,0.669571066,0.210001007,0.174143857,0.574652309,0.550001133,0.541207052,0.200194476,0.243115508,0.550000974,0.078460855,0.175340571,0.648528848,0.0075,0.049266918,0.226907439,0.175218309,0.832001449,1,0.430769261,0.876867446,0.958252865,0.829490389,0.764527133,0.669571066,0.210001007,0.174143857,0.574652309,0.550001133,0.541207052,0.200194476,0.243115508,0.550000974,0.131413732,0.624001087,0.75,0.323076946,0.657650585,0.718689649,0.622117792,0.57339535,0.5021783,0.157500755,0.130607893,0.430989232,0.41250085,0.405905289,0.150145857,0.182336631,0.412500731
3112,0.40610654,0.780001449,0.96009878,0.455593947,0.780667518,0.907286632,0.817505969,0.782207333,0.687387224,0.230001007,0.200120048,0.608138518,0.540000963,0.609128231,0.228633824,0.26314402,0.530000961,0.105281936,0.172550294,0.650692704,0.00927,0.050288771,0.263812631,0.40610654,0.780001449,0.96009878,0.455593947,0.780667518,0.907286632,0.817505969,0.782207333,0.687387224,0.230001007,0.200120048,0.608138518,0.540000963,0.609128231,0.228633824,0.26314402,0.530000961,0.304579905,0.585001087,0.720074085,0.34169546,0.585500639,0.680464974,0.613129477,0.5866555,0.515540418,0.172500755,0.150090036,0.456103889,0.405000722,0.456846173,0.171475368,0.197358015,0.397500721
3113,0.405925065,0.624001304,0.828196341,0.62651533,0.694721925,0.788185041,0.715505237,0.540780261,0.518238636,0.250001007,0.220120071,0.659533234,0.520000999,0.665945853,0.250880544,0.286472576,0.560000974,0.175197657,0.252311616,0.670051762,0.0334,0.06565441,0.470737036,0.405925065,0.624001304,0.828196341,0.62651533,0.694721925,0.788185041,0.715505237,0.540780261,0.518238636,0.250001007,0.220120071,0.659533234,0.520000999,0.665945853,0.250880544,0.286472576,0.560000974,0.304443799,0.468000978,0.621147256,0.469886498,0.521041444,0.591138781,0.536628928,0.405585196,0.388678977,0.187500755,0.165090053,0.494649926,0.390000749,0.49945939,0.188160408,0.214854432,0.420000731
3114,0.139512829,0.208001304,0.34909878,0.240542178,0.377620796,0.389064528,0.277257998,0.155149418,0.141366239,0.250001007,0.229084357,0.684184381,0.490001009,0.685670736,0.298288182,0.326458463,0.620000961,0.319352772,0.552364199,0.680637807,0.24164,0.233262449,0.687855944,0.139512829,0.208001304,0.34909878,0.240542178,0.377620796,0.389064528,0.277257998,0.155149418,0.141366239,0.250001007,0.229084357,0.684184381,0.490001009,0.685670736,0.298288182,0.326458463,0.620000961,0.104634622,0.156000978,0.261824085,0.180406634,0.283215597,0.291798396,0.207943499,0.116362064,0.106024679,0.187500755,0.171813268,0.513138286,0.367500757,0.514253052,0.223716137,0.244843847,0.465000721
3115,3.38E-04,0,0.133489098,0.076478498,0.081211116,0.162745631,0.061688301,2.19E-04,0,0.210001007,0.212989071,0.703487139,0.490001009,0.701131546,0.353405702,0.35980137,0.640001093,0.406653547,0.632624189,0.67638431,0.48087,0.46713549,0.780381588,3.38E-04,0,0.133489098,0.076478498,0.081211116,0.162745631,0.061688301,2.19E-04,0,0.210001007,0.212989071,0.703487139,0.490001009,0.701131546,0.353405702,0.35980137,0.640001093,2.54E-04,0,0.100116824,0.057358874,0.060908337,0.122059223,0.046266226,1.64E-04,0,0.157500755,0.159741803,0.527615354,0.367500757,0.52584866,0.265054277,0.269851028,0.48000082
3116,0,0,0,0,0,0,0,0,0,0.180001007,0.206893857,0.716744035,0.420000975,0.689698527,0.408837873,0.416458567,0.710001106,0.439648091,0.646315435,0.674635047,0.62223,0.620710461,0.797825033,0,0,0,0,0,0,0,0,0,0.180001007,0.206893857,0.716744035,0.420000975,0.689698527,0.408837873,0.416458567,0.710001106,0,0,0,0,0,0,0,0,0,0.135000755,0.155170393,0.537558026,0.315000731,0.517273895,0.306628405,0.312343925,0.53250083
3117,0,0,0,0,0,0,0,0,0,0.140001007,0.181834333,0.710698405,0.360001137,0.668926592,0.426542882,0.426458558,0.720001106,0.422815545,0.62686097,0.660926881,0.66219,0.665996858,0.729944971,0,0,0,0,0,0,0,0,0,0.140001007,0.181834333,0.710698405,0.360001137,0.668926592,0.426542882,0.426458558,0.720001106,0,0,0,0,0,0,0,0,0,0.105000755,0.13637575,0.533023804,0.270000853,0.501694944,0.319907162,0.319843919,0.54000083
3118,0,0,0,0,0,0,0,0,0,0.120001007,0.167810524,0.666046793,0.310001066,0.629423548,0.413354793,0.406487107,0.660000974,0.395941488,0.52350643,0.644257987,0.64701,0.648691668,0.638486822,0,0,0,0,0,0,0,0,0,0.120001007,0.167810524,0.666046793,0.310001066,0.629423548,0.413354793,0.406487107,0.660000974,0,0,0,0,0,0,0,0,0,0.090000755,0.125857893,0.499535095,0.2325008,0.472067661,0.310016095,0.30486533,0.495000731
3119,0,0,0,0,0,0,0,0,0,0.110001007,0.160798619,0.617441276,0.260000995,0.598210051,0.395682029,0.369872782,0.550000974,0.358360832,0.396573303,0.638593195,0.62484,0.623642352,0.537445459,0,0,0,0,0,0,0,0,0,0.110001007,0.160798619,0.617441276,0.260000995,0.598210051,0.395682029,0.369872782,0.550000974,0,0,0,0,0,0,0,0,0,0.082500755,0.120598964,0.463080957,0.195000746,0.448657538,0.296761522,0.277404587,0.412500731
3120,0,0,0,0,0,0,0,0,0,0.100001007,0.150798619,0.551624727,0.270001035,0.589423618,0.354847199,0.313272741,0.400001106,0.322049733,0.304928308,0.650218942,0.56479,0.55705051,0.461327913,0,0,0,0,0,0,0,0,0,0.100001007,0.150798619,0.551624727,0.270001035,0.589423618,0.354847199,0.313272741,0.400001106,0,0,0,0,0,0,0,0,0,0.075000755,0.113098964,0.413718545,0.202500776,0.442067714,0.266135399,0.234954556,0.30000083
3121,0,0,0,0,0,0,0,0,0,0.090001007,0.140798619,0.483716452,0.280001062,0.55686957,0.324626567,0.273315479,0.300000974,0.291525657,0.260966863,0.645723004,0.51214,0.503611574,0.437529872,0,0,0,0,0,0,0,0,0,0.090001007,0.140798619,0.483716452,0.280001062,0.55686957,0.324626567,0.273315479,0.300000974,0,0,0,0,0,0,0,0,0,0.067500755,0.105598964,0.362787339,0.210000797,0.417652178,0.243469925,0.204986609,0.225000731
3122,0,0,0,0,0,0,0,0,0,0.090001007,0.140798619,0.406505419,0.250001085,0.519682607,0.295728854,0.240029729,0.200000974,0.280150565,0.245685622,0.669462608,0.45888,0.444993633,0.401146225,0,0,0,0,0,0,0,0,0,0.090001007,0.140798619,0.406505419,0.250001085,0.519682607,0.295728854,0.240029729,0.200000974,0,0,0,0,0,0,0,0,0,0.067500755,0.105598964,0.304879064,0.187500814,0.389761955,0.221796641,0.180022297,0.150000731
3123,0,0,0,0,0,0,0,0,0,0.090001007,0.128846238,0.304643007,0.230001004,0.463212341,0.223301414,0.173401071,0.080000974,0.271423092,0.248895095,0.697597064,0.42314,0.406852144,0.382946976,0,0,0,0,0,0,0,0,0,0.090001007,0.128846238,0.304643007,0.230001004,0.463212341,0.223301414,0.173401071,0.080000974,0,0,0,0,0,0,0,0,0,0.067500755,0.096634679,0.228482255,0.172500753,0.347409256,0.167476061,0.130050803,0.060000731
3124,0,0,0,0,0,0,0,0,0,0.120001007,0.143905762,0.29603749,0.210001054,0.466979527,0.197223763,0.143415365,0.030000994,0.267641545,0.259556096,0.729362955,0.40389,0.386707745,0.38892775,0,0,0,0,0,0,0,0,0,0.120001007,0.143905762,0.29603749,0.210001054,0.466979527,0.197223763,0.143415365,0.030000994,0,0,0,0,0,0,0,0,0,0.090000755,0.107929322,0.222028118,0.157500791,0.350234645,0.147917822,0.107561524,0.022500746
3125,0,0,0,0,0,0,0,0,0,0.130001007,0.147929571,0.318129215,0.170001023,0.500487562,0.17755596,0.13341528,0.020000994,0.279938282,0.289059284,0.776902695,0.41395,0.3971982,0.417960765,0,0,0,0,0,0,0,0,0,0.130001007,0.147929571,0.318129215,0.170001023,0.500487562,0.17755596,0.13341528,0.020000994,0,0,0,0,0,0,0,0,0,0.097500755,0.110947178,0.238596911,0.127500767,0.375365672,0.13316697,0.10006146,0.015000746
3126,0.150309186,0.130001304,0.117635439,0.191270951,0.043172712,0.157477956,0.123894054,0.147772897,0.167737315,0.140001007,0.148965286,0.333477836,0.170001023,0.513758308,0.156573753,0.123401024,0.030000994,0.276663234,0.29098612,0.818965864,0.32263,0.304909357,0.333712967,0.150309186,0.130001304,0.117635439,0.191270951,0.043172712,0.157477956,0.123894054,0.147772897,0.167737315,0.140001007,0.148965286,0.333477836,0.170001023,0.513758308,0.156573753,0.123401024,0.030000994,0.11273189,0.097500978,0.088226579,0.143453213,0.032379534,0.118108467,0.092920541,0.110829673,0.125802986,0.105000755,0.111723965,0.250108377,0.127500767,0.385318731,0.117430315,0.092550768,0.022500746
3127,0.589763005,0.611001304,0.489879268,0.469564858,0.219844879,0.453448162,0.57835715,0.616825376,0.634157386,0.170001007,0.170001,0.368826457,0.220000964,0.552158357,0.161402861,0.136715324,0.070000994,0.187811821,0.266088874,0.82014131,0.11137,0.119862506,0.205311174,0.589763005,0.611001304,0.489879268,0.469564858,0.219844879,0.453448162,0.57835715,0.616825376,0.634157386,0.170001007,0.170001,0.368826457,0.220000964,0.552158357,0.161402861,0.136715324,0.070000994,0.442322254,0.458250978,0.367409451,0.352173644,0.164883659,0.340086122,0.433767863,0.462619032,0.47561804,0.127500755,0.12750075,0.276619843,0.165000723,0.414118768,0.121052146,0.102536493,0.052500746
3128,0.810112156,0.897001449,0.845001463,0.755544418,0.47899147,0.85208895,0.913721697,0.870363649,0.862872198,0.200001007,0.185060524,0.385340248,0.310001066,0.533299204,0.150044337,0.143343848,0.130000988,0.111401231,0.190830191,0.773214038,0.02608,0.06019918,0.19249993,0.810112156,0.897001449,0.845001463,0.755544418,0.47899147,0.85208895,0.913721697,0.870363649,0.862872198,0.200001007,0.185060524,0.385340248,0.310001066,0.533299204,0.150044337,0.143343848,0.130000988,0.607584117,0.672751087,0.633751097,0.566658314,0.359243603,0.639066713,0.685291273,0.652772737,0.647154149,0.150000755,0.138795393,0.289005186,0.2325008,0.399974403,0.112533253,0.107507886,0.097500741
3129,0.868060569,0.962001449,0.99063439,0.901416274,0.665053267,0.948083823,0.98446507,0.96120332,0.945564752,0.250001007,0.205179595,0.40185404,0.410001078,0.517253191,0.127091691,0.129958222,0.190000974,0.080913315,0.17560703,0.778117187,0.01363,0.052725051,0.192167081,0.868060569,0.962001449,0.99063439,0.901416274,0.665053267,0.948083823,0.98446507,0.96120332,0.945564752,0.250001007,0.205179595,0.40185404,0.410001078,0.517253191,0.127091691,0.129958222,0.190000974,0.651045427,0.721501087,0.742975793,0.676062206,0.49878995,0.711062867,0.738348803,0.72090249,0.709173564,0.187500755,0.153884696,0.30139053,0.307500809,0.387939893,0.095318768,0.097468667,0.142500731
3130,0.890293272,0.988001449,1,0.959749214,0.497931245,0.977951402,0.997547282,0.98743176,0.975340139,0.280001007,0.217251,0.45185404,0.530001027,0.570396345,0.113180444,0.119929605,0.220000961,0.069181319,0.170167352,0.770900505,0.0085,0.049812931,0.192159918,0.890293272,0.988001449,1,0.959749214,0.497931245,0.977951402,0.997547282,0.98743176,0.975340139,0.280001007,0.217251,0.45185404,0.530001027,0.570396345,0.113180444,0.119929605,0.220000961,0.667719954,0.741001087,0.75,0.719811911,0.373448434,0.733463552,0.748160462,0.74057382,0.731505104,0.210000755,0.16293825,0.33889053,0.39750077,0.427797259,0.084885333,0.089947204,0.165000721
3131,0.889852546,0.988001449,1,0.861721305,0.525752486,0.993019447,0.999915632,0.991886406,0.979945869,0.280001007,0.21127481,0.49185404,0.590001008,0.609954637,0.108615191,0.1165725,0.250000974,0.064880538,0.168723888,0.748219708,0.00748,0.049248727,0.192165795,0.889852546,0.988001449,1,0.861721305,0.525752486,0.993019447,0.999915632,0.991886406,0.979945869,0.280001007,0.21127481,0.49185404,0.590001008,0.609954637,0.108615191,0.1165725,0.250000974,0.66738941,0.741001087,0.75,0.646290979,0.394314365,0.744764585,0.749936724,0.743914805,0.734959402,0.210000755,0.158456108,0.36889053,0.442500756,0.457465978,0.081461393,0.087429375,0.187500731
3132,0.889256271,0.988001449,1,0.939490173,0.587283151,0.9950013,1,0.991886406,0.985849668,0.260001007,0.20322719,0.538597377,0.630001038,0.673170396,0.126643449,0.139901056,0.280000974,0.061979914,0.168587222,0.734153583,0.00732,0.049161275,0.192172207,0.889256271,0.988001449,1,0.939490173,0.587283151,0.9950013,1,0.991886406,0.985849668,0.260001007,0.20322719,0.538597377,0.630001038,0.673170396,0.126643449,0.139901056,0.280000974,0.666942203,0.741001087,0.75,0.70461763,0.440462363,0.746250975,0.75,0.743914805,0.739387251,0.195000755,0.152420393,0.403948033,0.472500779,0.504877797,0.094982587,0.104925792,0.210000731
3133,0.889126646,0.988001449,1,0.880479167,0.588879601,0.994817581,1,0.991886406,0.985849668,0.230001007,0.18816769,0.573248523,0.650000989,0.702011811,0.153030601,0.163229707,0.310001106,0.06541874,0.168587111,0.722262267,0.00732,0.049159942,0.192212398,0.889126646,0.988001449,1,0.880479167,0.588879601,0.994817581,1,0.991886406,0.985849668,0.230001007,0.18816769,0.573248523,0.650000989,0.702011811,0.153030601,0.163229707,0.310001106,0.666844985,0.741001087,0.75,0.660359375,0.441659701,0.746113186,0.75,0.743914805,0.739387251,0.172500755,0.141125768,0.429936392,0.487500742,0.526508858,0.114772951,0.12242228,0.23250083
3134,0.888945171,0.988001449,1,0.789097091,0.426301894,0.994434212,1,0.985855462,0.978637066,0.200001007,0.182072405,0.587899902,0.660001042,0.71476986,0.198158178,0.206572509,0.340000974,0.068570602,0.168592432,0.684448353,0.00732,0.049159953,0.19243425,0.888945171,0.988001449,1,0.789097091,0.426301894,0.994434212,1,0.985855462,0.978637066,0.200001007,0.182072405,0.587899902,0.660001042,0.71476986,0.198158178,0.206572509,0.340000974,0.666708878,0.741001087,0.75,0.591822818,0.319726421,0.745825659,0.75,0.739391597,0.7339778,0.150000755,0.136554304,0.440924927,0.495000782,0.536077395,0.148618634,0.154929382,0.255000731
3135,0.888711845,0.962001449,1,0.731465802,0.313753902,0.977915942,0.994846749,0.963306728,0.951024807,0.200001007,0.19402481,0.621156798,0.630001038,0.726205196,0.25811351,0.249901141,0.390000974,0.077500705,0.169169574,0.685334282,0.00738,0.049195387,0.193670583,0.888711845,0.962001449,1,0.731465802,0.313753902,0.977915942,0.994846749,0.963306728,0.951024807,0.200001007,0.19402481,0.621156798,0.630001038,0.726205196,0.25811351,0.249901141,0.390000974,0.666533884,0.721501087,0.75,0.548599352,0.235315427,0.733436957,0.746135062,0.722480046,0.713268605,0.150000755,0.145518608,0.465867599,0.472500779,0.544653897,0.193585133,0.187425856,0.292500731
3136,0.831678785,0.910001449,0.98609878,0.600443789,0.075019986,0.93865197,0.964718033,0.894561646,0.88634758,0.220001007,0.217012905,0.663716452,0.600001074,0.735984822,0.310960869,0.306529808,0.500000974,0.114080074,0.173645944,0.69303887,0.00906,0.050125064,0.225606221,0.831678785,0.910001449,0.98609878,0.600443789,0.075019986,0.93865197,0.964718033,0.894561646,0.88634758,0.220001007,0.217012905,0.663716452,0.600001074,0.735984822,0.310960869,0.306529808,0.500000974,0.623759089,0.682501087,0.739574085,0.450332842,0.05626499,0.703988978,0.723538525,0.670921235,0.664760685,0.165000755,0.162759679,0.497787339,0.450000806,0.551988617,0.233220652,0.229897356,0.375000731
3137,0.669848398,0.754001449,0.84309878,0.396450079,0.14767907,0.825625184,0.810021767,0.682085997,0.66334592,0.220001007,0.220001,0.715578864,0.580001098,0.744164915,0.346983892,0.35314422,0.620000961,0.190723314,0.255568529,0.714450553,0.03222,0.064042953,0.430929447,0.669848398,0.754001449,0.84309878,0.396450079,0.14767907,0.825625184,0.810021767,0.682085997,0.66334592,0.220001007,0.220001,0.715578864,0.580001098,0.744164915,0.346983892,0.35314422,0.620000961,0.502386299,0.565501087,0.632324085,0.297337559,0.110759303,0.619218888,0.607516325,0.511564498,0.49750944,0.165000755,0.16500075,0.536684148,0.435000824,0.558123686,0.260237919,0.264858165,0.465000721
3138,0.219520547,0.247001304,0.373196341,0.079687618,0.05048617,0.3948793,0.316384126,0.197794567,0.183989442,0.230001007,0.235977214,0.754184381,0.57000107,0.762896604,0.389518006,0.403115641,0.710001106,0.329121548,0.473798836,0.723789219,0.22117,0.210596549,0.608378945,0.219520547,0.247001304,0.373196341,0.079687618,0.05048617,0.3948793,0.316384126,0.197794567,0.183989442,0.230001007,0.235977214,0.754184381,0.57000107,0.762896604,0.389518006,0.403115641,0.710001106,0.16464041,0.185250978,0.279897256,0.059765714,0.037864628,0.296159475,0.237288095,0.148345925,0.137992082,0.172500755,0.176982911,0.565638286,0.427500803,0.572172453,0.292138505,0.302336731,0.53250083
