Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9
,,,,,,,,2076,1908.462,248.5011,2076.756,1369.137,21182.798,16026.84,9313.298,1512.268,8561.146
,,,,,,,,2077,1691.915,265.7395,2003.738,1608.259,20518.409,12766.09,7453.704,1341.216,8962.995
,,,,,,,,2078,1967.308,352.8425,2413.844,1927.007,20305.976,13801.07,7921.376,1159.977,9538.751
,,,,,,,,2079,2390.985,380.2409,3019.042,1592.772,19957.859,13654.29,8565.152,1401.851,10392.236
,,,,,,,,2080,3003.684,401.7013,3371.29,2066.073,20270.608,11431.18,9032.063,1861.157,11443.374
,,,,,,,,2081,3749.371,485.5572,3962.294,2400.069,21174.374,14501.78,12314.02,2697.274,12995.375
,,,,,,,,2082,4359.376,562.5816,4718.758,2719.796,21997.299,17257.15,15734.82,3641.845,14465.106
,,,,,,,,2083,4604.176,587.9317,5169.383,3026.507,22863.846,19363.59,17203.35,4036.144,14795.243
,,,,,,,,2084,4571.146,563.7822,5043.953,2998.73,22895.237,19894.38,17325.75,4104.457,14461.868
,,,,,,,,2085,4400.487,528.8911,4828.161,2895.424,22278.368,20301.88,18596,4139.879,13879.4176
,,,,,,,,2086,4194.597,489.4999,4626.509,2745.363,21511.335,20335.3,18726.38,4099.464,13301.245
,,,,,,,,2087,3969.989,454.6088,4376.758,2554.063,20026.768,21303.03,19386.46,4244.548,12573.066
,,,,,,,,2088,3782.815,410.921,4201.516,2467.656,19235.151,21346.16,19062.78,4306.142,11988.533
,,,,,,,,2089,3691.43,382.9929,4264.191,2422.27,18562.537,19461.82,17437.33,3841.803,11751.412
,,,,,,,,2090,3633.076,358.4908,4335.525,2424.099,18354.958,17734.42,15844.15,3312.297,11593.392
,,,,,,,,2091,3606.652,349.6941,4689.864,2477.851,18552.936,16639.93,15381.19,3006.813,11549.729
,,,,,,,,2092,3634.177,349.0836,5028.938,2585.336,19462.671,16646.04,15533.41,2836.448,11764.556
,,,,,,,,2093,3728.865,371.3723,5592.062,2880.528,21121.668,17875.86,17054.6,3010.371,12338.097
,,,,,,,,2094,3854.381,409.5698,6271.685,3211.438,23158.509,20574.29,19456.83,3463.914,13114.911
,,,,,,,,2095,3599.652,415.8888,6530.842,3500.49,24754.688,24252.87,21590.69,3915.979,12660.6646
,,,,,,,,2096,2946.451,351.239,5411.776,3023.326,24707.133,23459.11,19663.81,3604.858,11249.396
,,,,,,,,2097,2382.806,295.1548,3673.58,2224.445,23598.79,19634.3,15363.32,3500.634,9987.295
,,,,,,,,2098,1947.745,253.9346,2619.7,1523.205,22509.597,14967.42,11887.85,2345.861,8993.216
,,,,,,,,2099,1719.814,231.4952,2148.692,1127.978,21820.673,11405.17,9046.963,1978.842,8348.675
,,,,,,,,2100,1685.309,243.4896,1897.164,920.1229,21225.859,9368.805,8169.487,1386.186,8023.9
,,,,,,,,2101,1727.03,252.2615,1882.272,858.5366,20360.898,8537.873,7405.061,1484.882,8222.493
,,,,,,,,2102,1967.681,297.5364,2084.095,907.407,20363.716,7656.984,8987.699,1471.616,8768.024
,,,,,,,,2103,2379.857,337.9335,2471.094,1060.427,20385.759,8077.208,9882.938,1594.487,9479.95
,,,,,,,,2104,2947.532,420.3262,3001.083,1396.58,20550.522,9149.492,10291.11,2173.945,10696.094
,,,,,,,,2105,3661.898,481.109,3807.174,1885.847,20828.819,12166.54,12344.52,2890.45,12435.2952
,,,,,,,,2106,4321.941,545.6776,4634.478,2556.729,22201.515,16092.01,15713.71,3599.896,14053.837
,,,,,,,,2107,4560.136,561.7153,5049.887,2929.472,22856.01,18913.93,16777.38,3956.623,14281.647
,,,,,,,,2108,4528.206,555.2161,5039.706,2952.335,23185.648,19700.58,17440.5,4074.59,14084.5643
,,,,,,,,2109,4389.478,517.9732,4910.765,2865.91,22708.743,20325.63,18657.47,4103.007,13629.5128
,,,,,,,,2110,4204.506,482.8515,4708.151,2714.106,21824.775,20511.42,18988.49,4090.373,13007.845
,,,,,,,,2111,4005.221,453.1277,4538.118,2471.784,20462.368,21065.28,19675.99,4256.378,12406.455
,,,,,,,,2112,3822.452,403.2256,4322.536,2354.035,19606.611,21119.38,19335.2,4337.418,11915.048
,,,,,,,,2113,3758.593,372.4548,4547.997,2111.233,19259.105,18001.27,18426.43,3917.154,11760.721
,,,,,,,,2114,3660.602,358.4637,4521.335,2060.758,19119.493,16185.31,16828.68,3428.941,11591.395
,,,,,,,,2115,3617.662,344.2961,4590.408,2065.005,19231.086,14756.81,15894.94,3110.637,11541.476
,,,,,,,,2116,3626.47,342.8422,4745.996,2143.123,19797.661,14161.64,15601.94,2931.245,11695.961
,,,,,,,,2117,3695.834,357.788,5104.471,2348.698,21033.009,14923.43,16421.07,3034.53,12111.291
,,,,,,,,2118,3777.31,392.7631,5597.659,2664.176,22635.052,17242.21,18379.19,3377.388,12613.721
,,,,,,,,2119,3428.994,390.4888,5649.653,2793.324,23885.007,19691.41,19518.41,3646.232,12271.8447
,,,,,,,,2120,2756.584,330.5994,4827.86,2359.168,23709.021,19019.57,18338.35,3449.828,11168.107
,,,,,,,,2121,2223.768,282.7015,3668.019,1805.207,22495.672,16737.14,15123.03,3059.395,9679.157
,,,,,,,,2122,1843.148,243.1979,2754.463,1358.545,21612.602,14088.11,11970.85,2510.784,8741.443
,,,,,,,,2123,1615.217,223.2166,2289.917,1037.191,20429.838,11030.3,8762.271,1904.668,8294.272
,,,,,,,,2124,1525.169,225.5663,2037.111,842.4177,19370.825,8927.861,7311.094,1460.272,8106.518
,,,,,,,,2125,1582.304,240.0956,2024.981,756.8756,18732.56,7589.045,7057.218,1230.282,8186.906
,,,,,,,,2126,1810.354,277.1841,2167.165,791.1359,18414,7099.32,7521.263,1153.192,8448.553
,,,,,,,,2127,2216.414,322.7708,2654.155,982.42,18301.155,7737.205,8494.065,1532.406,9266.72
,,,,,,,,2128,2853.945,398.2053,3258.343,1339.466,18585.966,8775.864,9119.374,1913.328,10560.6929
,,,,,,,,2129,3675.976,467.1474,3880.175,1857.285,19196.095,11824.64,12130.31,2699.198,12070.318
,,,,,,,,2130,4176.606,520.9473,4738.124,2471.076,20162.715,15596.79,15277.04,3580.466,13707.635
,,,,,,,,2131,4417.003,538.2602,5050.414,2783.951,20911.578,17860.4,16413.27,3894.578,13911.145
,,,,,,,,2132,4397.185,521.25,4922.997,2781.067,21151.374,18461.54,16416.3,4043.942,13643.8286
,,,,,,,,2133,4291.486,494.9521,4749.405,2678.897,20743.074,19046.07,17645.15,4164.586,13239.0312
,,,,,,,,2134,4153.859,466.2754,4545.829,2510.887,20483.863,19070.86,17945.34,4128.656,12777.367
,,,,,,,,2135,3972.191,437.6258,4337.38,2304.282,19561.436,19749.32,18517.92,4236.859,12285.053
,,,,,,,,2136,3802.633,399.1324,4132.379,2115.693,18821.561,19012.96,17876.04,4264.36,11904.022
,,,,,,,,2137,3749.784,370.3337,4040.029,2099.146,18690.509,18044.79,16840.98,3846.654,11718.202
,,,,,,,,2138,3656.198,357.4167,4061.403,2090.378,18441.737,16448.02,15733.46,3485.375,11545.743
,,,,,,,,2139,3616.561,342.3784,4204.822,2118.316,18623.064,15223.78,15054.81,3203.5,11479.855
,,,,,,,,2140,3612.157,338.749,4427.622,2164.416,19168.714,14353.81,14933.44,3040.288,11570.772
,,,,,,,,2141,3653.996,345.6849,4690.426,2271.441,20069.318,14308.95,15185.75,3040.634,11922.225
,,,,,,,,2142,3689.228,373.5206,5077.76,2411.091,21532.778,14951.93,16018.93,3173.696,12356.6355
,,,,,,,,2143,3308.491,372.6531,5353.454,2605.656,22703.56,16726.94,16981.56,3285.58,11822.1222
,,,,,,,,2144,2665.199,332.5147,4749.153,2319.871,22500.91,15632,15002.05,2788.616,10640.426
,,,,,,,,2145,2176.916,298.3823,3803.208,1824.958,21360.578,13479.29,11743.05,2038.396,9462.292
,,,,,,,,2146,1721.544,263.4307,2979.327,1345.528,20349.782,10655.75,8498.7,1482.552,8762.311
,,,,,,,,2147,1506.825,238.1758,2504.787,994.8364,19347.256,8195.381,6382.526,1176.979,8045.781
,,,,,,,,2148,1422.283,233.6145,2267.352,761.1182,18334.344,6464.788,5453.802,1038.62,7639.7915
,,,,,,,,2149,1483.822,255.4322,2274.3,689.6099,17877.913,5846.383,5823.202,1057.548,7638.7263
,,,,,,,,2150,1784.421,291.4985,2438.17,765.1703,17678.723,5762.085,6783.692,1158.064,7981.409
,,,,,,,,2151,2226.815,344.8127,2848.825,1035.791,17599.379,7266.168,8290.892,1466.776,8942.43
,,,,,,,,2152,2826.911,423.9309,3479.54,1330.448,18009.19,9339.813,9651.163,2100.401,10124.4953
,,,,,,,,2153,3561.096,484.5894,4237.147,1954.982,18752.272,12180.08,12469.09,3016.652,11764.9512
,,,,,,,,2154,4147.489,533.6042,4799.19,2494.533,19703.973,14769.5,15101.91,3566.62,13486.5503
,,,,,,,,2155,4411.498,534.8342,5056.186,2750.965,20528.096,16544.84,15940.57,3755.583,13751.6505
,,,,,,,,2156,4359.75,509.4071,5043.181,2761.556,20378.537,17362.5,16233.91,3871.78,13249.5162
,,,,,,,,2157,4255.153,480.7575,4848.489,2645.156,20057.796,17490.64,16725.5,3800.225,12993.6367
,,,,,,,,2158,4110.919,453.1821,4564.732,2488.351,19464.822,17588.79,16802.16,3804.677,12555.219
,,,,,,,,2159,3951.271,424.5596,4301.514,2341.468,18816.066,17428.65,16430.31,3663.495,12130.361
,,,,,,,,2160,3796.027,393.5854,4126.271,2156.518,17873.32,18786.9,17425.7,4069.008,11763.675
,,,,,,,,2161,3701.34,363.4818,3906.376,2080.942,16541.444,18393.01,16694.22,3852.381,11637.762
,,,,,,,,2162,3623.167,338.0818,3756.834,1998.977,16531.146,16501.35,15003.45,3410.291,11451.162
,,,,,,,,2163,3581.328,327.3402,3717.793,1999.585,16634.018,14841.81,13643.88,3011.293,11372.153
,,,,,,,,2164,3559.308,318.747,3694.705,1989.515,16916.461,13751.02,12749.74,2733.667,11395.923
,,,,,,,,2165,3587.934,313.4034,3799.034,2023.57,17831.123,13277.14,12318.99,2597.783,11608.315
,,,,,,,,2166,3611.056,319.672,3815.887,2059.141,18720.211,13408.02,12239.81,2596.564,11917.6539
,,,,,,,,2167,3488.45,303.7776,3899.208,2182.858,19290.808,14943.86,12434.92,2730.149,11793.6995
,,,,,,,,2168,2695.603,277.0458,3647.411,1984.384,19541.716,15235.4,11510.36,2516.844,10811.914
,,,,,,,,2169,2257.452,256.8505,3429.009,2002.712,19501.654,14878.01,10641.32,2162.677,9894.874
,,,,,,,,2170,1996.342,236.4441,3102.056,1755.204,19169.911,12862.82,9416.357,1497.644,9068.978
,,,,,,,,2171,1886.948,222.5852,2769.297,1625.023,18913.439,12149.6,8078.348,1249.317,8409.14
,,,,,,,,2172,1891.222,217.8045,2302.506,1264.941,18469.102,12587.1,7431.658,1160.373,8298.375
,,,,,,,,2173,2117.808,239.7777,2342.566,1387.184,17998.234,11673.27,6872.653,1119.576,9010.825
,,,,,,,,2174,2485.586,266.1255,2529.729,1556.694,17858.982,12339.24,7457.409,1202.3,9226.747
,,,,,,,,2175,2772.86,355.3983,3115.351,1782.65,17929.08,13175.24,8946.313,1615.102,10436.095
,,,,,,,,2176,3384.487,406.1678,3551.692,2116.233,18406.207,13686.16,10119.16,2177.742,11720.997
,,,,,,,,2177,3881.477,474.9316,4181.061,2408.537,19331.573,14486.79,12808.7,2930.792,13247.765
,,,,,,,,2178,4253.305,537.1944,4695.261,2565.396,19840.688,15335.01,15019.2,3446.849,14484.482
,,,,,,,,2179,4417.003,524.4725,4959.615,2705.239,20046.632,15981.47,15773.63,3622.57,14492.84
,,,,,,,,2180,4434.619,511.352,5039.333,2816.504,20173.176,17397.9,16310.83,3842.296,14170.892
,,,,,,,,2181,4335.527,508.0752,5011.709,2806.454,19439.652,18389.48,17532.47,3943.131,13631.6364
,,,,,,,,2182,4118.626,481.3976,4798.051,2687.196,18466.55,18659.77,17762.29,3909.611,13008.1
,,,,,,,,2183,3934.756,442.0064,4512.307,2447.23,17465.725,18628.55,17588.73,3760.646,12293.698
,,,,,,,,2184,3753.087,398.522,4225.039,2199.465,16652.714,20246.61,18447.92,4199.327,11812.174
,,,,,,,,2185,3647.389,364.7323,3997.013,2160.864,16120.176,18701.01,16909.7,3819.158,11534.818
,,,,,,,,2186,3585.732,343.4526,3889.734,2131.957,16048.645,16660.66,14936.16,3300.002,11356.058
,,,,,,,,2187,3550.5,324.3212,3856.465,2253.672,16338.127,15472.87,13503.49,2891.339,11335.745
,,,,,,,,2188,3584.631,317.8763,3960.794,2364.857,17167.682,15052.02,13066.52,2701.36,11531.255
,,,,,,,,2189,3702.44,329.136,4224.287,2563.074,18704.87,15872.25,13655.2,2766.979,12095.024
,,,,,,,,2190,3791.623,359.1472,4599.74,2856.584,20649.321,18245.31,15642.17,3123.545,12790.512
,,,,,,,,2191,3612.604,365.198,4762.491,3143.876,21865.709,21847.62,17674.51,3546.343,12446.4479
,,,,,,,,2192,3488.021,320.7668,4411.742,2892.061,22280.564,22757.11,17677.59,3427.893,12333.492
,,,,,,,,2193,2824.253,292.1808,3815.274,2499.443,21831.704,20407.04,16440.37,2934.424,10050.652
,,,,,,,,2194,2959.194,272.7274,3212.861,2420.714,21493.46,20333.48,13535.26,3228.342,9996.668
,,,,,,,,2195,2144.457,278.0847,2885.734,1884.995,20757.946,17489.98,11307.18,2772.863,8749.057
,,,,,,,,2196,2581.73,314.5051,2403.584,2217.521,20042.848,17530.02,9443.18,2197.53,8853.274
,,,,,,,,2197,2014.629,317.826,2190.888,2058.321,19902.143,16196.98,9151.497,1877.448,9256.3
,,,,,,,,2198,2101.125,369.3067,2960.788,2110.652,20098.099,15392.67,9288.77,1327.013,10047.275
,,,,,,,,2199,2586.489,408.3773,3465.032,1690.133,19755.777,13560.87,10759.81,1615.185,11308.77
,,,,,,,,2200,3195.428,453.6012,3758.541,2039.745,20095.601,12611.8,10253.94,2115.14,12691.256
,,,,,,,,2201,4577.136,526.487,3857.729,2565.272,20754.392,14996.32,12552.33,2835.377,14370.941
,,,,,,,,2202,4473.024,563.6661,4505.959,2746.111,21132.06,17053.93,15588.31,3701.733,14974.638
,,,,,,,,2203,4594.267,563.1964,4853.959,2920.531,21329.248,18900.54,16672.21,4011.282,14947.274
,,,,,,,,2204,4586.56,556.2903,5066.705,2988.888,21165.711,19981.94,17611,4202.363,14771.063
,,,,,,,,2205,4450.034,535.8541,4975.652,2952.496,20376.045,20824.04,19306.73,4293.372,14274.937
,,,,,,,,2206,4201.203,496.6392,4771.677,2749.149,19157.295,21143.31,19698.66,4246.116,13565.019
,,,,,,,,2207,3965.584,451.0066,4514.23,2454.61,17918.117,21821.14,20300.99,4326.859,12775.011
,,,,,,,,2208,3796.027,410.5413,4314.376,2238.102,17078.643,21793.54,19692.86,4463.826,12191.819
,,,,,,,,2209,3704.643,379.5941,4083.465,2182.246,16536.085,19245.8,18897.81,4144.088,11850.377
,,,,,,,,2210,3644.086,353.12,4052.056,2144.111,16450.571,17152.45,16310.65,3488.292,11610.534
,,,,,,,,2211,3608.854,338.109,4174.375,2199.293,16568,16025.13,15006.19,3094.301,11561.532
,,,,,,,,2212,3625.369,338.7762,4346.879,2293.978,17323.22,15688.84,14673.86,2937.281,11700.963
,,,,,,,,2213,3726.663,351.9807,4706.379,2494.171,18662.692,16504.92,15379.98,2960.158,12138.804
,,,,,,,,2214,3846.674,380.9177,5097.225,2826.069,20472.249,19072.03,17267.54,3343.2,12813.341
,,,,,,,,2215,3568.918,387.2279,5301.16,3055.823,21579.719,22743.03,19245.33,4132.262,12150.338
,,,,,,,,2216,2969.626,335.6846,5025.829,2875.306,21984.361,23640.62,19916.05,4523.362,10982.215
,,,,,,,,2217,2435.425,328.2979,4239.13,2538.941,21679.296,22037.2,18030.16,3845.368,9903.694
,,,,,,,,2218,1975.384,280.0253,3837.265,2069.117,21280.697,19060.75,17417.33,3172.61,9017.142
,,,,,,,,2219,1774.476,244.3204,3818.305,1752.181,20508.168,18324.09,13556.54,2446.405,8521.828
,,,,,,,,2220,1764.436,237.2151,2944.351,1786.098,20020.909,17362.56,10549.43,2334.653,8482.974
,,,,,,,,2221,1944.164,253.8463,3177.117,1865.277,19811.72,16350.89,10625.54,2001.548,8704.065
,,,,,,,,2222,2521.528,289.6851,3169.641,1702.995,19607.754,15249.39,10435.7,1476.442,9331.952
,,,,,,,,2223,3229.075,376.1552,3313.228,1755.153,19368.823,14436.24,11672.56,1621.419,10478.428
,,,,,,,,2224,3650.449,401.0778,3790.296,1768.242,19357.017,12931.78,10944.55,2115.439,11807.904
,,,,,,,,2225,4104.984,478.1686,4278.193,2306.325,20029.229,15432.01,13182.79,2988.688,13268.076
,,,,,,,,2226,4440.479,523.05,4498.128,2697.577,20598.004,17262.32,15204.06,3556.37,14559.585
,,,,,,,,2227,4606.378,540.2297,4717.083,2862.919,20917.518,18419.76,16166.47,3833.686,14748.544
,,,,,,,,2228,4618.49,534.6011,4884.679,2939.976,21069.337,19337.51,17038.72,4065.942,14591.426
,,,,,,,,2229,4505.084,525.7501,4821.925,2886.177,20469.092,20251.89,18875.1,4218.618,14038.799
,,,,,,,,2230,4316.81,487.4059,4692.858,2697.06,19201.388,20512.88,19434.72,4210.051,13417.584
,,,,,,,,2231,4077.889,449.9596,4521.863,2421.67,17981.312,21146.13,20385.46,4380.504,12663.945
,,,,,,,,2232,3880.806,407.5494,4300.908,2120.467,17225.842,20829.99,20004.39,4521.437,12098.523
,,,,,,,,2233,3731.067,374.6303,3769.803,2078.988,16717.889,18160.97,16953.03,3819.537,11824.91
,,,,,,,,2234,3661.703,351.1752,3665.41,2009.363,16718.68,15846.07,14887.14,3272.599,11625.668
,,,,,,,,2235,3606.652,339.3594,3623.083,2037.975,16816.945,14343.61,13543.36,2884.164,11575.128
,,,,,,,,2236,3656.198,334.8865,3632.703,2084.897,17542.512,13755.45,12998.5,2683.072,11741.447
,,,,,,,,2237,3748.683,345.072,3869.259,2261.927,18922.86,14577.67,13488.43,2724.236,12224.938
,,,,,,,,2238,3862.089,369.9159,4257.781,2575.956,20725.465,17143.79,15417.8,3099.871,12850.63
,,,,,,,,2239,3614.676,375.9395,4529.405,2994.73,21829.042,21738.44,17299.79,3742.347,12698.07
,,,,,,,,2240,3156.576,353.902,4630.074,2844.663,22258.163,23624.7,19003.43,4091.67,11933.987
,,,,,,,,2241,3343.88,324.8998,4184.92,2349.89,21513.649,22079.96,18703.49,4421.313,11291.892
,,,,,,,,2242,2518.617,246.8892,4012.553,2160.351,20790.891,21436.98,14436.04,4451.313,9680.953
,,,,,,,,2243,2108.123,230.938,3500.818,1769.303,20254.273,17947.4,13742.59,2847.33,9744.87
,,,,,,,,2244,2161.457,239.6212,3066.237,1467.693,19948.525,15749.66,11002.23,1548.595,9173.501
,,,,,,,,2245,1992.609,253.8446,2726.744,1502.871,19789.267,15567.92,9402.716,1178.886,10357.753
,,,,,,,,2246,2620.135,296.3319,2637.123,1592.131,19481.854,15361.96,9547.666,1127.483,11150.71
,,,,,,,,2247,2854.429,380.6705,3321.807,1794.647,18990.146,15994.74,10109.11,1540.523,11101.398
,,,,,,,,2248,3782.086,450.4254,3625.352,1898.576,19518.83,15138.82,11225.83,2260.998,11962.827
,,,,,,,,2249,4008.318,506.2722,4030.695,2216.141,20303.64,15381.99,13250.88,2862.63,13589.556
,,,,,,,,2250,4434.357,565.2583,4452.956,2637.191,20577.036,16740.45,14868.79,3480.029,14785.277
,,,,,,,,2251,4628.399,554.6303,4726.542,2843.622,20849.247,18568.08,16010.27,3794.934,14913.556
,,,,,,,,2252,4706.571,544.038,4786.521,2899.785,20799.089,19351.09,16826.7,3974.5,14631.142
,,,,,,,,2253,4622.894,528.2783,4646.536,2849.538,20131.608,20050.02,18367.45,4112.883,13952.388
,,,,,,,,2254,4381.77,491.906,4500.216,2658.758,18863.738,20271.03,18719.15,4091.962,13474.651
,,,,,,,,2255,4148.354,448.1911,4266.819,2357.26,17627.539,20949.03,19625.34,4273.265,12702.381
,,,,,,,,2256,3960.079,406.4753,4003.6,2140.606,16830.465,20907.58,19305.54,4365.873,12122.166
,,,,,,,,2257,3761.896,379.7976,3821.687,2124.794,16342.578,18663.39,17128.07,3833.282,11835.094
,,,,,,,,2258,3703.542,352.2493,3720.18,2069.779,16176.802,16608.33,14969.63,3267.042,11634.054
,,,,,,,,2259,3692.531,339.3866,3632.703,2105.81,16300.179,15263.04,13647.8,2872.125,11561.974
,,,,,,,,2260,3711.249,332.9417,3626.531,2166.734,17014.977,14728.71,12937.49,2676.042,11757.827
,,,,,,,,2261,3821.351,347.2203,3865.411,2360.791,18378.377,15534.99,13422.85,2706.093,12263.809
,,,,,,,,2262,3910.533,374.009,4348.081,2701.39,20117.059,18134.57,15541.89,3075.478,12959.191
,,,,,,,,2263,3804.798,375.7072,4498.723,3032.45,21404.774,22658.52,17259.47,3836.035,12921.19
,,,,,,,,2264,3269.496,330.4613,4231.876,2877.467,21743.862,24483.08,16900.68,4212.402,12289.623
,,,,,,,,2265,2547.375,288.6049,3559.233,2689.913,21399.476,22875.32,15596.32,4092.307,10722.579
,,,,,,,,2266,2108.739,244.824,2604.335,2371.13,21281.557,21833.48,14205.17,4838.124,9086.176
,,,,,,,,2267,2062.235,221.2977,2463.732,2130.233,21116.735,20585.31,11990.22,4142.763,8643.275
,,,,,,,,2268,1825.477,221.5639,2673.587,1931.448,20577.238,17615.51,10960.31,3155.639,8606.463
,,,,,,,,2269,2517.609,234.7404,2526.969,1881.414,19888.398,17651.73,11224.75,2142.355,8895.537
,,,,,,,,2270,2738.691,357.9107,2873.528,1668.974,19655.089,15000.94,10844.34,1826.721,9397.152
,,,,,,,,2271,3453.944,430.8965,3084.544,1376.333,19472.8,13419.6,11447.89,1945.735,10458.59
,,,,,,,,2272,3981.763,460.5515,3803.914,1833.346,20346.229,13822.52,10864.5,2944.529,11833.631
,,,,,,,,2273,4553.884,485.6504,3676.885,2303.45,20335.802,15197.75,13879.85,3061.72,13300.089
,,,,,,,,2274,4575.55,522.9296,4268.587,2694.859,21268.733,17152.65,14806.02,3457.442,14490.064
,,,,,,,,2275,4616.288,517.6724,4595.375,2790.563,21227.075,18398.21,15763.84,3775.104,14622.245
,,,,,,,,2276,4635.005,522.1182,4628.482,2824.778,21662.169,19072.26,16611.41,3924.895,14546.097
,,,,,,,,2277,4498.479,516.666,4579.197,2807.157,21011.06,19945.36,18290.84,4143.728,14125.602
,,,,,,,,2278,4260.658,481.1645,4495.342,2660.881,19745.057,20441.11,18769.69,4122.429,13627.24
,,,,,,,,2279,4045.959,443.6909,4264.832,2387.763,18563.875,20996.77,19755.84,4286.085,12871.352
,,,,,,,,2280,3883.008,402.1786,4016.043,2145.146,17550.351,20855.74,19257.08,4358.086,12325.005
,,,,,,,,2281,3737.673,375.6773,3757.297,2092.776,17434.141,18319.39,16984.98,3826.566,11963.149
,,,,,,,,2282,3647.389,352.0459,3699.979,2055.776,17513.438,16480.9,14966.63,3284.259,11755.13
,,,,,,,,2283,3616.561,339.156,3659.575,2105.282,17645.181,15173.49,13748.33,2926.932,11660.231
,,,,,,,,2284,3647.389,335.73,3745.065,2236.459,18470.695,14826.24,13143.37,2759.726,11789.487
,,,,,,,,2285,3726.663,345.0448,3976.812,2439.45,19766.137,15660.42,13747.55,2796.26,12259.384
,,,,,,,,2286,3794.31,368.8146,4447.937,2719.719,21432.029,17997.6,15734.72,3156.151,12860.288
,,,,,,,,2287,3492.332,366.1331,4637.541,2910.036,22595.51,21457.91,17319.09,3664.248,12606.963
,,,,,,,,2288,2881.414,318.7388,4032.435,2691.965,23219.222,23007.57,16867.03,3355.02,11257.638
,,,,,,,,2289,2343.425,276.623,3269.094,2270.892,23151.106,22107.82,15723.4,2841.942,10188.659
,,,,,,,,2290,2001.324,243.4649,2776.324,1734.31,22002.373,17265.43,13085.1,2374.733,9399.331
,,,,,,,,2291,2113.142,232.6538,2332.063,1432.443,21258.383,16510.05,10383.16,1970.279,8936.077
,,,,,,,,2292,2265.83,248.9968,1981.655,1142.501,21145.825,14757.48,8777.096,1524.315,8787.271
,,,,,,,,2293,2219.456,250.4219,1908.769,1110.396,20449.897,13375.88,8853.727,1235.165,9094.754
,,,,,,,,2294,2627.973,284.4635,1999.822,949.5161,19708.361,11568.48,8688.534,1133.524,9669.807
,,,,,,,,2295,3122.014,356.4311,2335.569,1525.931,19445.431,13324.66,9429.428,1435.552,10617.35
,,,,,,,,2296,3798.247,433.6203,2913.884,1996.732,19898.476,13785.5,9622.112,1892.653,12035.337
,,,,,,,,2297,4122.116,491.356,3588.736,2366.514,20582.057,15191.89,12226.67,2586.424,13408.003
,,,,,,,,2298,4367.195,548.165,4294.238,2608.234,20974.582,17258.96,14893.45,3444.99,14547.12
,,,,,,,,2299,4531.509,548.538,4596.175,2684.546,20979.28,18268.14,15849.6,3760.828,14644.975
,,,,,,,,2300,4557.934,536.8986,4609.643,2758.873,21072.976,18864.01,16543.41,3890.624,14429.329
,,,,,,,,2301,4451.134,515.5646,4543.603,2713.626,20137.719,19690.43,18043.68,4058.443,13886.4671
,,,,,,,,2302,4249.647,491.8789,4432.877,2581.12,19265.43,20008.82,18564.83,4047.708,13524.424
,,,,,,,,2303,4048.161,443.8944,4228.339,2354.082,18189.107,20717.42,19223.06,4229.924,12842.861
,,,,,,,,2304,3894.018,403.4291,3994.942,2084.75,17284.374,20088.33,18379.79,4166.908,12280.647
,,,,,,,,2305,3720.057,379.7976,3806.857,2050.395,16721.308,18287.94,16630.73,3737.38,11950.611
,,,,,,,,2306,3639.682,357.4167,3737.994,1988.569,16434.346,16658.54,15109.51,3297.691,11697.135
,,,,,,,,2307,3596.742,340.2301,3719.653,2007.572,16520.786,15173.52,13708.13,2917.761,11545.677
,,,,,,,,2308,3581.328,328.4144,3738.83,2065.024,16885.681,14461.87,13063.76,2681.43,11542.033
,,,,,,,,2309,3627.571,330.3864,3803.781,2150.1,17745.79,14480.12,12732.68,2558.744,11765.971
,,,,,,,,2310,3601.632,334.5339,3906.748,2244.785,18710.611,14715.91,12865.16,2600.986,12042.76
,,,,,,,,2311,3336.117,330.3077,4010.029,2407.115,19465.7,16583.94,13259.74,2636.656,11364.4254
,,,,,,,,2312,2803.502,305.9277,3718.293,2209.973,20264.154,16032.95,11366.54,2261.514,10414.737
,,,,,,,,2313,2523.414,281.8699,3181.903,1803.467,20906.5,14099.66,10657.27,1535.692,9693.312
,,,,,,,,2314,2284.324,252.9889,2824.446,1503.94,20961.913,12401.62,8833.612,1192.096,9244.909
,,,,,,,,2315,2296.304,247.8352,2715.738,1080.845,20178.911,10058.63,7533.676,948.2645,9107.534
,,,,,,,,2316,1970.103,264.5292,2380.631,842.0901,19730.617,9553.446,7676.881,796.7867,9277.869
,,,,,,,,2317,2001.417,276.9554,1966.594,813.843,19351.391,8595.587,6071.945,681.4098,9747.144
,,,,,,,,2318,2363.56,395.2898,2235.971,962.5852,18568.454,8526.077,6709.552,665.2158,10620.315
,,,,,,,,2319,2933.572,408.3441,2884.719,1114.222,18583.082,9696.269,9056.852,1141.294,12460.061
,,,,,,,,2320,3398.016,474.7918,3410.021,1563.872,18555.982,11193.64,10196.7,1624.621,13218.449
,,,,,,,,2321,4065.441,557.7231,4117.769,2205.026,19080.924,13060.3,12209.84,2424.415,14544.426
,,,,,,,,2322,4630.339,622.1072,4524.589,2587.572,19316.206,15862.09,14725,3396.523,15540.566
