Time_Index,Central_Solar,IID_Solar,LADWP_Solar,NCNC_Solar,North_Solar,PGE_Solar,SCE_Solar,SDGE_Solar,South_Solar,Central_Wind,LADWP_Wind,NCNC_Wind,North_Wind,PGE_Wind,SCE_Wind,SDGE_Wind,South_Wind,LADWP_Hydro,NCNC_Hydro,North_Hydro,PGE_Hydro,SCE_Hydro,South_Hydro,Central_Solar_Invest,IID_Solar_Invest,LADWP_Solar_Invest,NCNC_Solar_Invest,North_Solar_Invest,PGE_Solar_Invest,SCE_Solar_Invest,SDGE_Solar_Invest,South_Solar_Invest,Central_Wind_Invest,LADWP_Wind_Invest,NCNC_Wind_Invest,North_Wind_Invest,PGE_Wind_Invest,SCE_Wind_Invest,SDGE_Wind_Invest,South_Wind_Invest,Central_Solar_LowerQuality_Invest,IID_Solar_LowerQuality_Invest,LADWP_Solar_LowerQuality_Invest,NCNC_Solar_LowerQuality_Invest,North_Solar_LowerQuality_Invest,PGE_Solar_LowerQuality_Invest,SCE_Solar_LowerQuality_Invest,SDGE_Solar_LowerQuality_Invest,South_Solar_LowerQuality_Invest,Central_Wind_LowerQuality_Invest,LADWP_Wind_LowerQuality_Invest,NCNC_Wind_LowerQuality_Invest,North_Wind_LowerQuality_Invest,PGE_Wind_LowerQuality_Invest,SCE_Wind_LowerQuality_Invest,SDGE_Wind_LowerQuality_Invest,South_Wind_LowerQuality_Invest
2603,0.890317203,0.949001449,0.523659756,0.96432783,0.987107621,0.998862484,0.864439291,0.940054762,0.907644078,0.300001007,0.317929524,0.415129541,0.110001014,0.165777734,0.471824075,0.453201281,0.640001093,0.096545971,0.113941944,0.72576524,0.00E+00,0.070741525,0.247633999,0.890317203,0.949001449,0.523659756,0.96432783,0.987107621,0.998862484,0.864439291,0.940054762,0.907644078,0.300001007,0.317929524,0.415129541,0.110001014,0.165777734,0.471824075,0.453201281,0.640001093,0.667737902,0.711751087,0.392744817,0.723245873,0.740330716,0.749146863,0.648329468,0.705041072,0.680733059,0.225000755,0.238447143,0.311347156,0.082500761,0.124333301,0.353868056,0.339900961,0.48000082
2604,0.890317203,0.819001449,0.96009878,0.986045597,0.924491591,0.929227054,0.98171039,0.971275021,0.915884477,0.340001007,0.369881905,0.481175404,0.050001005,0.231217204,0.550860382,0.56648705,0.820001053,0.096526189,0.101782778,0.698030714,0.00E+00,0.07072306,0.2449789,0.890317203,0.819001449,0.96009878,0.986045597,0.924491591,0.929227054,0.98171039,0.971275021,0.915884477,0.340001007,0.369881905,0.481175404,0.050001005,0.231217204,0.550860382,0.56648705,0.820001053,0.667737902,0.614251087,0.720074085,0.739534198,0.693368693,0.696920291,0.736282793,0.728456266,0.686913358,0.255000755,0.277411429,0.360881553,0.037500754,0.173412903,0.413145287,0.424865288,0.61500079
2605,0.890317203,1,0.998244146,0.988600629,0.946275727,0.902210333,0.954791312,0.848282269,0.814476115,0.350001007,0.394822381,0.54861575,0.030001004,0.315663445,0.606014135,0.619829938,0.860001053,0.096495682,0.106780516,0.642121762,0.00E+00,0.070737939,0.25410685,0.890317203,1,0.998244146,0.988600629,0.946275727,0.902210333,0.954791312,0.848282269,0.814476115,0.350001007,0.394822381,0.54861575,0.030001004,0.315663445,0.606014135,0.619829938,0.860001053,0.667737902,0.75,0.74868311,0.741450472,0.709706795,0.67665775,0.716093484,0.636211702,0.610857086,0.262500755,0.296116786,0.411461813,0.022500753,0.236747584,0.454510601,0.464872454,0.64500079
2606,0.671790781,1,1,0.952830189,0.935366824,0.856511568,0.932729695,0.804784372,0.710560938,0.350001007,0.409762857,0.61675357,0.030001004,0.409061458,0.647293463,0.656515591,0.870000922,0.097567122,0.102380437,0.626574039,0.00E+00,0.07079944,0.310436321,0.671790781,1,1,0.952830189,0.935366824,0.856511568,0.932729695,0.804784372,0.710560938,0.350001007,0.409762857,0.61675357,0.030001004,0.409061458,0.647293463,0.656515591,0.870000922,0.503843086,0.75,0.75,0.714622642,0.701525118,0.642383676,0.699547271,0.603588279,0.532920704,0.262500755,0.307322143,0.462565178,0.022500753,0.306796094,0.485470097,0.492386693,0.652500692
2607,0.57940536,1,1,0.938777516,0.882122039,0.870025325,0.924223379,0.793379171,0.683395796,0.340001007,0.405739048,0.685588167,0.040001006,0.509701445,0.655338972,0.663187006,0.870000922,0.114799698,0.096873856,0.618382602,0.00E+00,0.070752829,0.475062071,0.57940536,1,1,0.938777516,0.882122039,0.870025325,0.924223379,0.793379171,0.683395796,0.340001007,0.405739048,0.685588167,0.040001006,0.509701445,0.655338972,0.663187006,0.870000922,0.43455402,0.75,0.75,0.704083137,0.661591529,0.652518994,0.693167534,0.595034378,0.512546847,0.255000755,0.304304286,0.514191125,0.030000755,0.382276084,0.491504229,0.497390255,0.652500692
2608,0.57940536,0.936001449,1,0.913139151,0.805707663,0.858681509,0.90351908,0.927685289,0.877538461,0.340001007,0.408727143,0.701634029,0.090001026,0.540914711,0.663083527,0.669858421,0.870000922,0.167566879,0.121671679,0.629450056,2.50E-04,0.072157912,0.460227572,0.57940536,0.936001449,1,0.913139151,0.805707663,0.858681509,0.90351908,0.927685289,0.877538461,0.340001007,0.408727143,0.701634029,0.090001026,0.540914711,0.663083527,0.669858421,0.870000922,0.43455402,0.702001087,0.75,0.684854363,0.604280747,0.644011132,0.67763931,0.695763967,0.658153846,0.255000755,0.306545357,0.526225522,0.06750077,0.405686033,0.497312645,0.502393816,0.652500692
2609,0.475188355,0.767001449,0.885586585,0.672536557,0.599820343,0.785944953,0.755977981,0.619243666,0.600204678,0.340001007,0.411715238,0.711634029,0.170001023,0.559022396,0.673074839,0.676529837,0.870000922,0.273433275,0.244016598,0.654919053,0.00925,0.091856016,0.729914946,0.475188355,0.767001449,0.885586585,0.672536557,0.599820343,0.785944953,0.755977981,0.619243666,0.600204678,0.340001007,0.411715238,0.711634029,0.170001023,0.559022396,0.673074839,0.676529837,0.870000922,0.356391266,0.575251087,0.664189939,0.504402418,0.449865257,0.589458715,0.566983486,0.46443275,0.450153509,0.255000755,0.308786429,0.533725522,0.127500767,0.419266797,0.504806129,0.507397378,0.652500692
2610,0.127912796,0.208001304,0.332293902,0.220255228,0.452771005,0.357390593,0.241096588,0.15250588,0.138623694,0.300001007,0.374703333,0.69093702,0.340001056,0.552738811,0.64949688,0.656515591,0.870000922,0.451845033,0.447952692,0.659164592,0.2144,0.329799917,0.949224851,0.127912796,0.208001304,0.332293902,0.220255228,0.452771005,0.357390593,0.241096588,0.15250588,0.138623694,0.300001007,0.374703333,0.69093702,0.340001056,0.552738811,0.64949688,0.656515591,0.870000922,0.095934597,0.156000978,0.249220427,0.165191421,0.339578254,0.268042945,0.180822441,0.11437941,0.103967771,0.225000755,0.2810275,0.518202765,0.255000792,0.414554108,0.48712266,0.492386693,0.652500692
2611,3.38E-04,0,0,0.058174253,0.070462938,0.032520636,2.75E-04,0,0,0.240001007,0.332631905,0.595358854,0.460001149,0.425705356,0.647198114,0.656515591,0.870000922,0.585999858,0.555484778,0.692251589,0.59102,0.684025699,1.129417346,3.38E-04,0,0,0.058174253,0.070462938,0.032520636,2.75E-04,0,0,0.240001007,0.332631905,0.595358854,0.460001149,0.425705356,0.647198114,0.656515591,0.870000922,2.54E-04,0,0,0.04363069,0.052847204,0.024390477,2.06E-04,0,0,0.180000755,0.249473929,0.446519141,0.345000862,0.319279017,0.485398586,0.492386693,0.652500692
2612,0,0,0,0,0,0,0,0,0,0.220001007,0.31562,0.527918508,0.490001009,0.345727038,0.632695949,0.636529875,0.830000922,0.598140721,0.585035627,0.728957236,0.66796,0.753059217,1.083828263,0,0,0,0,0,0,0,0,0,0.220001007,0.31562,0.527918508,0.490001009,0.345727038,0.632695949,0.636529875,0.830000922,0,0,0,0,0,0,0,0,0,0.165000755,0.236715,0.395938881,0.367500757,0.259295279,0.474521962,0.477397406,0.622500692
2613,0,0,0,0,0,0,0,0,0,0.210001007,0.302631905,0.486524024,0.500001049,0.296592796,0.614641617,0.606544074,0.78000079,0.551951323,0.546551435,0.728113121,0.69272,0.775153397,1.015948737,0,0,0,0,0,0,0,0,0,0.210001007,0.302631905,0.486524024,0.500001049,0.296592796,0.614641617,0.606544074,0.78000079,0,0,0,0,0,0,0,0,0,0.157500755,0.226973929,0.364893018,0.375000787,0.222444597,0.460981213,0.454908056,0.585000593
2614,0,0,0,0,0,0,0,0,0,0.290001007,0.352750952,0.481872645,0.490001009,0.294331326,0.596975094,0.593201243,0.78000079,0.512063834,0.461892108,0.700951334,0.66816,0.753240624,0.92327522,0,0,0,0,0,0,0,0,0,0.290001007,0.352750952,0.481872645,0.490001009,0.294331326,0.596975094,0.593201243,0.78000079,0,0,0,0,0,0,0,0,0,0.217500755,0.264563214,0.361404484,0.367500757,0.220748495,0.447731321,0.444900932,0.585000593
2615,0,0,0,0,0,0,0,0,0,0.350001007,0.38884619,0.51861575,0.470001059,0.340652485,0.583784577,0.579858412,0.78000079,0.457315628,0.34074858,0.696787884,0.63442,0.723048209,0.807164198,0,0,0,0,0,0,0,0,0,0.350001007,0.38884619,0.51861575,0.470001059,0.340652485,0.583784577,0.579858412,0.78000079,0,0,0,0,0,0,0,0,0,0.262500755,0.291634643,0.388961813,0.352500794,0.255489364,0.437838433,0.434893809,0.585000593
2616,0,0,0,0,0,0,0,0,0,0.390001007,0.407929524,0.513267129,0.450000978,0.327839419,0.55864845,0.566501316,0.800000922,0.40439586,0.248617442,0.676864267,0.57762,0.671930078,0.722238736,0,0,0,0,0,0,0,0,0,0.390001007,0.407929524,0.513267129,0.450000978,0.327839419,0.55864845,0.566501316,0.800000922,0,0,0,0,0,0,0,0,0,0.292500755,0.305947143,0.384950347,0.337500734,0.245879564,0.418986338,0.424875987,0.600000692
2617,0,0,0,0,0,0,0,0,0,0.420001007,0.420000952,0.512569887,0.450000978,0.317342782,0.535750066,0.55314422,0.820001053,0.365413939,0.25596478,0.670542874,0.43034,0.541144054,0.689321163,0,0,0,0,0,0,0,0,0,0.420001007,0.420000952,0.512569887,0.450000978,0.317342782,0.535750066,0.55314422,0.820001053,0,0,0,0,0,0,0,0,0,0.315000755,0.315000714,0.384427415,0.337500734,0.238007087,0.40181255,0.414858165,0.61500079
2618,0,0,0,0,0,0,0,0,0,0.410001007,0.401036667,0.496524024,0.440000925,0.288004422,0.500889082,0.529787038,0.830000922,0.350622959,0.241442126,0.676148335,0.36263,0.478396974,0.647766152,0,0,0,0,0,0,0,0,0,0.410001007,0.401036667,0.496524024,0.440000925,0.288004422,0.500889082,0.529787038,0.830000922,0,0,0,0,0,0,0,0,0,0.307500755,0.3007775,0.372393018,0.330000694,0.216003317,0.375666812,0.397340279,0.622500692
2619,0,0,0,0,0,0,0,0,0,0.410001007,0.392072381,0.475826783,0.430001028,0.260320903,0.475408486,0.506444216,0.820001053,0.341866998,0.244880704,0.691761204,0.3221,0.440170123,0.625286765,0,0,0,0,0,0,0,0,0,0.410001007,0.392072381,0.475826783,0.430001028,0.260320903,0.475408486,0.506444216,0.820001053,0,0,0,0,0,0,0,0,0,0.307500755,0.294054286,0.356870087,0.322500771,0.195240677,0.356556365,0.379833162,0.61500079
2620,0,0,0,0,0,0,0,0,0,0.390001007,0.372072381,0.470478162,0.380001087,0.244033107,0.45602777,0.48977281,0.810000922,0.347554779,0.256694881,0.714788914,0.30288,0.421835245,0.627757393,0,0,0,0,0,0,0,0,0,0.390001007,0.372072381,0.470478162,0.380001087,0.244033107,0.45602777,0.48977281,0.810000922,0,0,0,0,0,0,0,0,0,0.292500755,0.279054286,0.352858622,0.285000815,0.18302483,0.342020828,0.367329608,0.607500692
2621,0,0,0,0,0,0,0,0,0,0.380001007,0.368048571,0.455129541,0.350001097,0.224529681,0.461517071,0.486458406,0.78000079,0.370755312,0.29261236,0.75623881,0.32124,0.439351417,0.661469878,0,0,0,0,0,0,0,0,0,0.380001007,0.368048571,0.455129541,0.350001097,0.224529681,0.461517071,0.486458406,0.78000079,0,0,0,0,0,0,0,0,0,0.285000755,0.276036428,0.341347156,0.262500823,0.168397261,0.346137803,0.364843805,0.585000593
2622,0.092490438,0.078001304,0.113196415,0.148325983,0.049688886,0.062753828,0.126517083,0.194247896,0.132801053,0.380001007,0.377012857,0.440478162,0.310001066,0.214364649,0.48413149,0.479844147,0.700000974,0.372369076,0.326497482,0.806457277,0.27727,0.397163679,0.622777213,0.092490438,0.078001304,0.113196415,0.148325983,0.049688886,0.062753828,0.126517083,0.194247896,0.132801053,0.380001007,0.377012857,0.440478162,0.310001066,0.214364649,0.48413149,0.479844147,0.700000974,0.069367829,0.058500978,0.084897311,0.111244487,0.037266665,0.047065371,0.094887812,0.145685922,0.09960079,0.285000755,0.282759643,0.330358622,0.2325008,0.160773487,0.363098618,0.35988311,0.525000731
2623,0.520396015,0.533001304,0.473391463,0.614394261,0.297425599,0.393424708,0.522606988,0.618738635,0.629651178,0.370001007,0.378965238,0.430478162,0.290000985,0.205964432,0.507047037,0.489872763,0.670000974,0.291046946,0.274786129,0.826927286,0.07058,0.179685558,0.364155677,0.520396015,0.533001304,0.473391463,0.614394261,0.297425599,0.393424708,0.522606988,0.618738635,0.629651178,0.370001007,0.378965238,0.430478162,0.290000985,0.205964432,0.507047037,0.489872763,0.670000974,0.390297011,0.399750978,0.355043597,0.460795696,0.223069199,0.295068531,0.391955241,0.464053976,0.472238384,0.277500755,0.284223929,0.322858622,0.217500739,0.154473324,0.380285278,0.367404572,0.502500731
2624,0.844704714,0.897001449,0.839293902,0.942770833,0.745354997,0.85009168,0.924994781,0.932512937,0.935609222,0.380001007,0.388965238,0.415129541,0.260000995,0.187012676,0.514490637,0.493215603,0.660000974,0.186857516,0.173884249,0.824028063,0.00448,0.084294631,0.26322398,0.844704714,0.897001449,0.839293902,0.942770833,0.745354997,0.85009168,0.924994781,0.932512937,0.935609222,0.380001007,0.388965238,0.415129541,0.260000995,0.187012676,0.514490637,0.493215603,0.660000974,0.633528536,0.672751087,0.629470427,0.707078125,0.559016248,0.63756876,0.693746086,0.699384703,0.701706917,0.285000755,0.291723929,0.311347156,0.195000746,0.140259507,0.385867978,0.369911702,0.495000731
2625,0.890267347,1,0.994439268,0.98717728,0.87438618,0.988003018,0.998809655,0.999583596,1,0.410001007,0.410000952,0.413037816,0.180001064,0.152876294,0.521256742,0.509858383,0.710001106,0.13470649,0.133908488,0.807272824,9.20E-04,0.075059008,0.245346599,0.890267347,1,0.994439268,0.98717728,0.87438618,0.988003018,0.998809655,0.999583596,1,0.410001007,0.410000952,0.413037816,0.180001064,0.152876294,0.521256742,0.509858383,0.710001106,0.66770051,0.75,0.745829451,0.74038296,0.655789635,0.741002264,0.749107241,0.749687697,0.75,0.307500755,0.307500714,0.309778362,0.135000798,0.114657221,0.390942557,0.382393787,0.53250083
2626,0.890317203,1,1,1,0.930789764,1,0.999912358,1,1,0.430001007,0.427012857,0.411643332,0.110001014,0.128188282,0.531575014,0.539829919,0.78000079,0.10477174,0.10717188,0.778247777,4.00E-05,0.071201717,0.243444376,0.890317203,1,1,1,0.930789764,1,0.999912358,1,1,0.430001007,0.427012857,0.411643332,0.110001014,0.128188282,0.531575014,0.539829919,0.78000079,0.667737902,0.75,0.75,0.75,0.698092323,0.75,0.749934269,0.75,0.75,0.322500755,0.320259643,0.308732499,0.082500761,0.096141212,0.398681261,0.404872439,0.585000593
2627,0.890317203,0.988001449,1,1,0.940895089,1,1,0.999842748,0.996623717,0.450001007,0.441036667,0.421643332,0.060001007,0.131238863,0.53577607,0.556472795,0.830000922,0.100743765,0.097889668,0.721195357,0.00E+00,0.070746743,0.243416861,0.890317203,0.988001449,1,1,0.940895089,1,1,0.999842748,0.996623717,0.450001007,0.441036667,0.421643332,0.060001007,0.131238863,0.53577607,0.556472795,0.830000922,0.667737902,0.741001087,0.75,0.75,0.705671317,0.75,0.75,0.749882061,0.747467788,0.337500755,0.3307775,0.316232499,0.045000755,0.098429147,0.401832053,0.417354596,0.622500692
2628,0.890317203,1,1,1,0.770632813,1,1,1,1,0.430001007,0.430000952,0.430946091,0.050001005,0.131183788,0.549933941,0.573129935,0.860001053,0.097155847,0.096873856,0.630036777,0.00E+00,0.070723952,0.243601547,0.890317203,1,1,1,0.770632813,1,1,1,1,0.430001007,0.430000952,0.430946091,0.050001005,0.131183788,0.549933941,0.573129935,0.860001053,0.667737902,0.75,0.75,0.75,0.57797461,0.75,0.75,0.75,0.75,0.322500755,0.322500714,0.323209568,0.037500754,0.098387841,0.412450456,0.429847451,0.64500079
2629,0.856562222,0.988001449,1,0.998820755,0.807005922,1,0.993444098,0.998587874,0.990792412,0.400001007,0.411953333,0.436992186,0.060001007,0.150025568,0.557343042,0.573144105,0.840000922,0.096495681,0.09687706,0.583445764,0.00E+00,0.070723059,0.248842655,0.856562222,0.988001449,1,0.998820755,0.807005922,1,0.993444098,0.998587874,0.990792412,0.400001007,0.411953333,0.436992186,0.060001007,0.150025568,0.557343042,0.573144105,0.840000922,0.642421667,0.741001087,0.75,0.749115566,0.605254442,0.75,0.745083074,0.748940906,0.743094309,0.300000755,0.308965,0.32774414,0.045000755,0.112519176,0.418007282,0.429858079,0.630000692
2630,0.821917614,0.975001449,1,0.998820755,0.740762484,1,0.986707749,0.991436664,0.981149401,0.360001007,0.389881905,0.443037816,0.110001014,0.172948708,0.568613759,0.583158456,0.830000922,0.096746981,0.099010313,0.550876663,0.00E+00,0.070723267,0.262663167,0.821917614,0.975001449,1,0.998820755,0.740762484,1,0.986707749,0.991436664,0.981149401,0.360001007,0.389881905,0.443037816,0.110001014,0.172948708,0.568613759,0.583158456,0.830000922,0.616438211,0.731251087,0.75,0.749115566,0.555571863,0.75,0.740030812,0.743577498,0.735862051,0.270000755,0.292411429,0.332278362,0.082500761,0.129711531,0.426460319,0.437368842,0.622500692
2631,0.890267347,0.871001449,1,0.997543239,0.452280294,0.998031765,0.996513458,0.980279293,0.963701222,0.270001007,0.326774762,0.470478162,0.150001021,0.227322553,0.566288988,0.569844251,0.790001053,0.106511316,0.10179742,0.580409666,0.00E+00,0.070745439,0.284185228,0.890267347,0.871001449,1,0.997543239,0.452280294,0.998031765,0.996513458,0.980279293,0.963701222,0.270001007,0.326774762,0.470478162,0.150001021,0.227322553,0.566288988,0.569844251,0.790001053,0.66770051,0.653251087,0.75,0.748157429,0.339210221,0.748523824,0.747385094,0.73520947,0.722775917,0.202500755,0.245081072,0.352858622,0.112500766,0.170491915,0.424716741,0.427383188,0.59250079
2632,0.810241781,0.806001449,0.97309878,0.947723664,0.352248878,0.958495169,0.94812611,0.906710337,0.881114706,0.230001007,0.304703333,0.503267129,0.190001104,0.292192977,0.583370938,0.569872687,0.750001053,0.138225742,0.147413191,0.598721272,8.00E-05,0.071516948,0.337945214,0.810241781,0.806001449,0.97309878,0.947723664,0.352248878,0.958495169,0.94812611,0.906710337,0.881114706,0.230001007,0.304703333,0.503267129,0.190001104,0.292192977,0.583370938,0.569872687,0.750001053,0.607681336,0.604501087,0.729824085,0.710792748,0.264186659,0.718871377,0.711094583,0.680032753,0.66083603,0.172500755,0.2285275,0.377450347,0.142500828,0.219144733,0.437528204,0.427404515,0.56250079
2633,0.613689011,0.624001304,0.83009878,0.686108884,0.466607854,0.812917222,0.775613576,0.643190563,0.609941844,0.210001007,0.296655714,0.568845063,0.230001004,0.41343956,0.592412406,0.559915492,0.680001106,0.227371377,0.294350658,0.6387382,0.00545,0.08640192,0.479655766,0.613689011,0.624001304,0.83009878,0.686108884,0.466607854,0.812917222,0.775613576,0.643190563,0.609941844,0.210001007,0.296655714,0.568845063,0.230001004,0.41343956,0.592412406,0.559915492,0.680001106,0.460266758,0.468000978,0.622574085,0.514581663,0.349955891,0.609687917,0.581710182,0.482392922,0.457456383,0.157500755,0.222491786,0.426633797,0.172500753,0.31007967,0.444309305,0.419936619,0.51000083
2634,0.174079622,0.195001304,0.321196341,0.217700197,0.291206169,0.349221391,0.265857732,0.158190679,0.14668338,0.210001007,0.29964381,0.600468859,0.220000964,0.512314616,0.584429827,0.543286977,0.610001106,0.408949142,0.469020539,0.712602145,0.1892,0.309656131,0.884250457,0.174079622,0.195001304,0.321196341,0.217700197,0.291206169,0.349221391,0.265857732,0.158190679,0.14668338,0.210001007,0.29964381,0.600468859,0.220000964,0.512314616,0.584429827,0.543286977,0.610001106,0.130559717,0.146250978,0.240897256,0.163275148,0.218404627,0.261916043,0.199393299,0.118643009,0.110012535,0.157500755,0.224732858,0.450351644,0.165000723,0.384235962,0.43832237,0.407465233,0.45750083
2635,3.90E-04,0,0,0.067822052,0.048080824,0.045085862,4.58E-04,0,0,0.250001007,0.327691429,0.612560817,0.200001014,0.543158865,0.579970983,0.529972677,0.570001093,0.558708247,0.520431738,0.757128876,0.5477,0.647438831,1.060995762,3.90E-04,0,0,0.067822052,0.048080824,0.045085862,4.58E-04,0,0,0.250001007,0.327691429,0.612560817,0.200001014,0.543158865,0.579970983,0.529972677,0.570001093,2.93E-04,0,0,0.050866539,0.036060618,0.033814397,3.44E-04,0,0,0.187500755,0.245768572,0.459420613,0.150000761,0.407369149,0.434978237,0.397479508,0.42750082
2636,0,0,0,0,0,0,0,0,0,0.300001007,0.362750952,0.563257826,0.190001104,0.508839886,0.566534121,0.513329802,0.520000961,0.576443743,0.536569327,0.782398787,0.6601,0.747174663,1.030704195,0,0,0,0,0,0,0,0,0,0.300001007,0.362750952,0.563257826,0.190001104,0.508839886,0.566534121,0.513329802,0.520000961,0,0,0,0,0,0,0,0,0,0.225000755,0.272063214,0.42244337,0.142500828,0.381629915,0.424900591,0.384997352,0.390000721
2637,0,0,0,0,0,0,0,0,0,0.340001007,0.387810476,0.507909205,0.210001054,0.460864003,0.547590621,0.480029691,0.440000974,0.548548922,0.514937527,0.774775058,0.7142,0.794651101,0.981000295,0,0,0,0,0,0,0,0,0,0.340001007,0.387810476,0.507909205,0.210001054,0.460864003,0.547590621,0.480029691,0.440000974,0,0,0,0,0,0,0,0,0,0.255000755,0.290857857,0.380931904,0.157500791,0.345648002,0.410692966,0.360022268,0.330000731
2638,0,0,0,0,0,0,0,0,0,0.360001007,0.39884619,0.462560584,0.260000995,0.424652802,0.530876369,0.46670122,0.420000961,0.515604482,0.433037222,0.744388303,0.69678,0.779395495,0.885032715,0,0,0,0,0,0,0,0,0,0.360001007,0.39884619,0.462560584,0.260000995,0.424652802,0.530876369,0.46670122,0.420000961,0,0,0,0,0,0,0,0,0,0.270000755,0.299134643,0.346920438,0.195000746,0.318489602,0.398157277,0.350025915,0.315000721
2639,0,0,0,0,0,0,0,0,0,0.370001007,0.399881905,0.433257826,0.310001066,0.41276054,0.506408895,0.443372569,0.390000974,0.468373246,0.339079446,0.726634854,0.66418,0.750772934,0.79079168,0,0,0,0,0,0,0,0,0,0.370001007,0.399881905,0.433257826,0.310001066,0.41276054,0.506408895,0.443372569,0.390000974,0,0,0,0,0,0,0,0,0,0.277500755,0.299911429,0.32494337,0.2325008,0.309570405,0.379806671,0.332529427,0.292500731
2640,0,0,0,0,0,0,0,0,0,0.350001007,0.38287,0.402092655,0.300001026,0.426527708,0.474552256,0.413401128,0.320000961,0.417433766,0.234727349,0.692594219,0.57171,0.668891459,0.714492825,0,0,0,0,0,0,0,0,0,0.350001007,0.38287,0.402092655,0.300001026,0.426527708,0.474552256,0.413401128,0.320000961,0,0,0,0,0,0,0,0,0,0.262500755,0.2871525,0.301569491,0.22500077,0.319895781,0.355914192,0.310050846,0.240000721
2641,0,0,0,0,0,0,0,0,0,0.320001007,0.355858095,0.354881622,0.240001032,0.41073651,0.440753628,0.373429697,0.240000974,0.369490261,0.246311977,0.67122307,0.48297,0.584241795,0.674827136,0,0,0,0,0,0,0,0,0,0.320001007,0.355858095,0.354881622,0.240001032,0.41073651,0.440753628,0.373429697,0.240000974,0,0,0,0,0,0,0,0,0,0.240000755,0.266893571,0.266161217,0.180000774,0.308052383,0.330565221,0.280072273,0.180000731
2642,0,0,0,0,0,0,0,0,0,0.300001007,0.335858095,0.264413694,0.210001054,0.380736504,0.387362436,0.31015824,0.090001014,0.350770086,0.23053628,0.673074511,0.39124,0.499032578,0.638492398,0,0,0,0,0,0,0,0,0,0.300001007,0.335858095,0.264413694,0.210001054,0.380736504,0.387362436,0.31015824,0.090001014,0,0,0,0,0,0,0,0,0,0.225000755,0.251893571,0.198310271,0.157500791,0.285552378,0.290521827,0.23261868,0.067500761
2643,0,0,0,0,0,0,0,0,0,0.260001007,0.29287,0.167670659,0.230001004,0.279710011,0.329003585,0.256829618,0.030000994,0.338155533,0.232163184,0.676775463,0.32949,0.440627597,0.624158362,0,0,0,0,0,0,0,0,0,0.260001007,0.29287,0.167670659,0.230001004,0.279710011,0.329003585,0.256829618,0.030000994,0,0,0,0,0,0,0,0,0,0.195000755,0.2196525,0.125752994,0.172500753,0.209782508,0.246752689,0.192622214,0.022500746
2644,0,0,0,0,0,0,0,0,0,0.240001007,0.26689381,0.110230336,0.340001056,0.213426472,0.285765972,0.226815286,0.020000994,0.334340862,0.23635115,0.691689665,0.2984,0.410805019,0.615980735,0,0,0,0,0,0,0,0,0,0.240001007,0.26689381,0.110230336,0.340001056,0.213426472,0.285765972,0.226815286,0.020000994,0,0,0,0,0,0,0,0,0,0.180000755,0.200170358,0.082672752,0.255000792,0.160069854,0.214324479,0.170111465,0.015000746
2645,0,0,0,0,0,0,0,0,0,0.230001007,0.227012905,0.073487209,0.450000978,0.169255302,0.194445827,0.150101046,0.010001001,0.342969012,0.249379908,0.708502534,0.29791,0.410332708,0.632010861,0,0,0,0,0,0,0,0,0,0.230001007,0.227012905,0.073487209,0.450000978,0.169255302,0.194445827,0.150101046,0.010001001,0,0,0,0,0,0,0,0,0,0.172500755,0.170259679,0.055115407,0.337500734,0.126941477,0.14583437,0.112575785,0.007500751
2646,0.104064585,0.078001304,0.152196415,0.143696266,0.046318349,0.065179253,0.140446627,0.196909173,0.140897078,0.230001007,0.194143857,0.052092725,0.500001049,0.130302076,0.089884526,0.076715248,0.010001001,0.333885328,0.249181948,0.732539604,0.21769,0.331608251,0.562730906,0.104064585,0.078001304,0.152196415,0.143696266,0.046318349,0.065179253,0.140446627,0.196909173,0.140897078,0.230001007,0.194143857,0.052092725,0.500001049,0.130302076,0.089884526,0.076715248,0.010001001,0.078048439,0.058500978,0.114147311,0.1077722,0.034738762,0.04888444,0.10533497,0.14768188,0.105672809,0.172500755,0.145607893,0.039069544,0.375000787,0.097726557,0.067413395,0.057536436,0.007500751
2647,0.508821887,0.520001304,0.464196341,0.601394261,0.264485652,0.37590305,0.514803446,0.620481683,0.640556951,0.240001007,0.186215286,0.060001,0.56000103,0.116809932,0.056282905,0.050015254,0.030000994,0.237676443,0.19533283,0.757426641,0.03353,0.127983096,0.327638162,0.508821887,0.520001304,0.464196341,0.601394261,0.264485652,0.37590305,0.514803446,0.620481683,0.640556951,0.240001007,0.186215286,0.060001,0.56000103,0.116809932,0.056282905,0.050015254,0.030000994,0.381616415,0.390000978,0.348147256,0.451045696,0.198364239,0.281927288,0.386102585,0.465361262,0.480417713,0.180000755,0.139661465,0.04500075,0.420000773,0.087607449,0.042212179,0.037511441,0.022500746
