Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9
,,,,,,,,1253,3681.949,319.1057,3006.913,1890.556,20718.06,10821.95,11231.44,2285.794,10819.2811
,,,,,,,,1254,3874.459,342.3323,3235.094,2109.633,22508.188,11449.49,11535.56,2346.441,11797.449
,,,,,,,,1255,4010.14,373.9554,3530.767,2394.228,24453.458,13010.02,12595.22,2581.338,12573.4958
,,,,,,,,1256,3804.742,372.3598,3496.118,2472.317,25346.527,14142.71,13536.33,2821.589,12235.6856
,,,,,,,,1257,3354.522,327.1441,2982.136,2109.877,25339.546,12960.75,11695.74,2524.86,12272.832
,,,,,,,,1258,2901.033,282.8539,2564.54,1693.633,24836.763,10701.64,9996.024,1841.794,11939.858
,,,,,,,,1259,2696.886,252.9011,2232.358,1447.007,23964.857,8581.487,7865.403,1360.343,9851.784
,,,,,,,,1260,2560.051,235.6841,2002.93,1288.348,23342.058,6886.258,6445.495,900.3375,9904.6073
,,,,,,,,1261,2491.008,235.2651,1933.632,1198.162,22766.842,6245.695,6058.76,690.2836,8774.0083
,,,,,,,,1262,2584.957,242.143,1981.713,1212.709,22281.843,6243.528,6298.232,782.6439,9296.5066
,,,,,,,,1263,2785.354,255.8988,2152.011,1289.062,22001.119,6752.868,7190.289,1022.613,8982.0241
,,,,,,,,1264,3136.049,285.4952,2503.279,1492.266,22059.755,7814.814,8622.06,1470.82,8915.3079
,,,,,,,,1265,3633.963,330.6009,2994.98,1828.992,22691.306,9477.673,10007.04,2022.394,10179.4288
,,,,,,,,1266,4218.229,407.4451,3619.471,2300.657,23809.433,12423.58,12204.43,2771.958,10980.2703
,,,,,,,,1267,4337.754,422.2596,3892.836,2482.103,24307.15,14480.72,13273.39,3086.577,11152.0478
,,,,,,,,1268,4324.003,421.3074,3910.033,2543.612,23785.556,14848.21,13463.89,3145.086,11116.1179
,,,,,,,,1269,4262.654,409.5819,3864.417,2495.737,22928.857,14586.06,13469.94,3077.421,10948.1767
,,,,,,,,1270,4111.396,388.9049,3690.632,2384.606,21580.615,14437.7,13971.28,2999.807,10530.538
,,,,,,,,1271,3962.253,361.8679,3499.854,2240.972,20150.983,14025.56,13811.74,2862.657,10224.9684
,,,,,,,,1272,3807.821,337.9033,3332.294,2082.991,18991.265,13815.41,13951.29,2855.222,9996.9
,,,,,,,,1273,3673.487,318.1786,3105.922,2013.285,18408.366,13199.96,13355.67,2832.28,9883.1961
,,,,,,,,1274,3621.657,310.2375,2990.917,1933.665,18175.499,12223.25,12400.75,2609.828,9862.0035
,,,,,,,,1275,3593.097,306.0393,2934.692,1875.252,18247.685,11300.93,11578.95,2370.906,10003.9942
,,,,,,,,1276,3611.079,308.7719,2890.084,1883.64,18605.071,10715.56,10974.46,2199.931,10367.728
,,,,,,,,1277,3691.468,319.9009,2973.437,1934.343,19557.763,10577.31,10871.69,2157.643,11070.2429
,,,,,,,,1278,3872.344,348.4773,3168.402,2097.548,21308.332,11162.51,11263.79,2225.534,12116.089
,,,,,,,,1279,3996.389,378.4987,3459.328,2342.734,23374.994,12564.01,12390.92,2494.309,12964.7973
,,,,,,,,1280,3766.952,366.3921,3402.539,2425.61,24595.444,13412.25,12678.2,2486.456,11655.9103
,,,,,,,,1281,3397.025,328.353,2999.403,2307.747,24585.238,13655.83,11578.04,2057.423,10503.473
,,,,,,,,1282,2930.073,282.5919,2567.448,1872.676,24051.582,11541.42,9572.898,1571.712,9172.332
,,,,,,,,1283,2712.176,251.3305,2226.344,1721.775,23430.734,10067.67,7797.396,1166.325,7995.7439
,,,,,,,,1284,2611.497,233.8152,2012.845,1358.339,22779.183,9819.491,6385.892,872.4813,7310.4793
,,,,,,,,1285,2476.393,232.5272,1943.716,1451.179,22188.794,9489.696,6048.79,785.9926,6982.66
,,,,,,,,1286,2692.079,241.4048,1965.452,1480.237,21797.231,8997.848,6400.668,801.2914,6828.285
,,,,,,,,1287,3040.658,256.7259,2195.968,1699.012,21301.503,9865.729,7172.668,936.39,7112.678
,,,,,,,,1288,3599.443,286.4586,2579.022,1887.676,21380.182,10217.2,8866.132,1350.223,7854.2389
,,,,,,,,1289,3660.216,328.6957,2981.755,1997.097,21874.5,10943,10123.33,1893.911,9253.2822
,,,,,,,,1290,4040.526,401.8386,3523.131,2278.232,22846.649,12399.45,11743.67,2591.916,10576.1821
,,,,,,,,1291,4153.706,414.2605,3734.725,2407.384,23273.99,13802.99,12796.53,2859.187,10757.564
,,,,,,,,1292,4154.763,407.8431,3742.219,2385.318,22929.465,14119.91,12927.77,2927.571,10753.4774
,,,,,,,,1293,4112.453,391.6626,3698.586,2334.025,22280.733,13806.73,12898.83,2863.236,10704.6363
,,,,,,,,1294,3999.274,376.1942,3543.216,2258.348,21243.12,13698.91,13334.37,2811.19,10383.8971
,,,,,,,,1295,3863.882,352.9,3398.609,2128.537,20148.163,13508.78,13406.71,2737.107,10167.3877
,,,,,,,,1296,3666.082,334.9556,3257.326,1926.234,19071.537,13391.39,13668.28,2756.945,9948.9186
,,,,,,,,1297,3503.189,319.1473,3070.304,1820.538,18438.055,12869.86,13037.79,2826.823,9820.8748
,,,,,,,,1298,3410.106,311.2062,2940.153,1704.193,18287.342,12126.08,12234.46,2601.77,9812.9041
,,,,,,,,1299,3374.143,304.9874,2851.425,1631.323,18205.699,11283.96,11523.72,2396.925,9886.5169
,,,,,,,,1300,3392.125,304.9874,2799.097,1636.703,18254.526,10583.35,10845.42,2205.775,10062.2011
,,,,,,,,1301,3421.742,312.2165,2807.6,1666.878,18511.769,10255.91,10509.83,2119.096,10529.7191
,,,,,,,,1302,3527.517,327.2297,2855.198,1783.011,19522.122,10282.92,10502.96,2107.173,11224.5714
,,,,,,,,1303,3607.137,344.9964,3009.73,1931.424,21029.025,10948.91,10879.28,2251.411,11902.3163
,,,,,,,,1304,3334.62,332.5652,2924.588,2019.974,22255.135,11580.54,10603.52,2406.728,11293.3178
,,,,,,,,1305,3044.505,308.9692,2577.958,2021.838,23003.667,11535.32,9236.338,1836.543,10529.4292
,,,,,,,,1306,2608.998,286.597,2271.801,1809.031,23100.018,10813.13,7571.649,1364.504,9324.2345
,,,,,,,,1307,2367.348,270.8303,2007.517,1542.994,22316.483,8721.744,5821.545,688.4678,8252.629
,,,,,,,,1308,2237.629,244.2749,1788.044,1463.731,21588.244,7535.988,5059.493,479.8835,7417.9526
,,,,,,,,1309,2237.052,222.1534,1686.404,1263.051,20934.709,7012.482,4712.078,423.701,6847.6514
,,,,,,,,1310,2314.365,224.1473,1703.512,1271.882,20557.185,7295.579,4971.21,480.2838,6882.4358
,,,,,,,,1311,2510.82,244.6559,1899.735,1371.193,20244.358,7800.782,5812.553,670.1749,7159.3982
,,,,,,,,1312,2825.839,272.4149,2205.699,1603.411,20298.522,9104.986,7257.755,1077.509,7726.3974
,,,,,,,,1313,3311.349,316.4106,2668.71,1893.78,20900.436,10341.94,8799.598,1677.485,9033.4958
,,,,,,,,1314,3845.9,383.0784,3293.133,2145.607,22074.151,11400.91,10857.41,2359.338,10286.2758
,,,,,,,,1315,3951.675,396.8036,3563.23,2271.892,22491.828,12553.19,11759.97,2606.408,10479.5197
,,,,,,,,1316,3934.751,389.4175,3531.492,2262.814,22239.733,13089.68,12086.03,2692.634,10385.6482
,,,,,,,,1317,3897.73,376.268,3498.972,2224.976,21861.723,12971.84,12061.22,2662.113,10267.4973
,,,,,,,,1318,3791.955,359.7892,3399.827,2157.063,20963.214,12739.27,12296.1,2617.506,9951.8174
,,,,,,,,1319,3658.678,340.9915,3286.159,2044.717,19838.704,12548.67,12379.04,2555.802,9786.522
,,,,,,,,1320,3545.499,322.0369,3146.649,1853.809,18982.051,12105.29,12318.4,2501.18,9603.5329
,,,,,,,,1321,3409.049,307.7357,2973.159,1658.446,18783.433,11988.6,12333.22,2620.909,9457.973
,,,,,,,,1322,3345.584,300.3496,2851.216,1548.751,18571.3,11664.31,11937.23,2535.903,9471.6083
,,,,,,,,1323,3300.1,293.5758,2771.41,1484.169,18439.893,10827.44,11172.68,2342.546,9528.6334
,,,,,,,,1324,3269.426,294.1308,2701.239,1483.801,18333.962,10111.56,10546.95,2157.569,9685.8876
,,,,,,,,1325,3271.541,299.3393,2682.195,1522.631,18590.441,9732.131,10190.98,2068.02,10025.8714
,,,,,,,,1326,3321.255,309.301,2722.141,1613.702,19392.695,9749.699,10103.5,2039.947,10664.8442
,,,,,,,,1327,3364.912,318.5301,2835.04,1761.624,20801.754,10440.94,10398.37,2170.425,11312.9402
,,,,,,,,1328,3096.145,308.2192,2731.182,1895.166,22013.689,11427.05,9992.168,2025.039,10722.05
,,,,,,,,1329,2939.98,274.1384,2427.478,1870.863,22602.286,11767.02,8747.658,1696.339,10032.0004
,,,,,,,,1330,2951.423,246.0346,2059.164,1590.993,22620.661,10330.74,6983.533,1081.271,9099.0637
,,,,,,,,1331,2668.617,225.8602,1781.411,1605.457,22087.778,10284.72,5484.796,735.8107,8136.1164
,,,,,,,,1332,2238.879,209.9519,1617.407,1679.538,21615.664,10116.29,4480.4,534.0957,7854.2848
,,,,,,,,1333,2296.96,209.8365,1566.053,1719.34,21200.119,10144.88,4324.266,411.9566,7123.3887
,,,,,,,,1334,2311.961,219.8813,1648.047,1823.836,20862.992,10469.9,4769.241,472.0348,6655.3204
,,,,,,,,1335,2527.167,240.7092,1843.96,1830.089,20884.964,10436.24,5652.531,704.9337,7134.3941
,,,,,,,,1336,2896.42,268.9235,2180.731,1868.921,21340.236,10531.24,7119.937,1122.505,7892.9657
,,,,,,,,1337,3395.681,308.3282,2628.345,1973.499,22131.527,10603.17,8589.014,1687.23,9181.679
,,,,,,,,1338,3937.924,369.2325,3240.924,2145.138,23261.574,11092.94,10616.35,2326.109,10309.4274
,,,,,,,,1339,4018.313,386.9573,3520.674,2246.685,23738.592,12218.08,11738.36,2621.142,10564.8953
,,,,,,,,1340,3984.466,386.9157,3530.654,2276.804,23408.504,13014.88,12352.86,2804.219,10461.9557
,,,,,,,,1341,3859.651,375.7868,3502.881,2225.198,22767.985,12897.87,12348.46,2768.41,10298.7169
,,,,,,,,1342,3727.432,356.8737,3332.279,2093.973,21568.025,12523.19,12450.91,2676.702,9778.4948
,,,,,,,,1343,3571.942,335.1865,3162.041,1915.362,20368.816,12158.97,12488.26,2594.91,9527.8942
,,,,,,,,1344,3446.07,314.6665,3003.906,1739.759,19381.796,11750.23,12331.08,2517.707,9295.0851
,,,,,,,,1345,3304.331,300.308,2865.161,1621.989,18841.014,12031.4,12433.67,2667.098,9187.0999
,,,,,,,,1346,3257.79,293.3773,2770.973,1542.736,18785.959,11564.5,11918.21,2576.488,9180.0632
,,,,,,,,1347,3230.289,286.6035,2721.409,1534.081,18976.166,10778.02,11163.2,2351.481,9289.7545
,,,,,,,,1348,3232.404,290.3464,2740.244,1588.004,19563.974,10283.61,10730.2,2196.059,9604.754
,,,,,,,,1349,3321.255,302.7423,2850.933,1717.637,20754.632,10292.07,10712.57,2159.915,10286.8332
,,,,,,,,1350,3467.225,329.4552,3052.559,1925.319,22828.392,10987.91,11204.83,2262.408,11255.0609
,,,,,,,,1351,3573.289,360.4869,3335.345,2163.276,24988.148,12628.5,12277.36,2551.336,11856.5446
,,,,,,,,1352,3603.578,352.1647,3373.803,2320.416,26351.627,14320.61,12649.56,2664.252,10855.4689
,,,,,,,,1353,3503.379,336.2468,3181.851,2266.32,26195.752,15150.78,11810.27,2360.864,9670.3169
,,,,,,,,1354,2963.057,299.4161,2726.64,2186.257,25418.109,15188.1,10568.21,2261.896,8633.5786
,,,,,,,,1355,2827.087,281.1206,2533.592,2139.224,24510.202,14354.47,9271.414,2559.269,7776.8108
,,,,,,,,1356,2716.119,296.8552,2374.548,2123.43,23842.444,13945.24,8773.298,1928.286,7287.3032
,,,,,,,,1357,3049.12,306.8108,2225.591,2062.028,23500.346,14405.51,8058.231,1560.132,7401.0097
,,,,,,,,1358,3177.686,307.3811,2341.326,2035.074,23054.309,14327.39,7600.735,1645.959,7858.118
,,,,,,,,1359,3274.038,305.7686,2579.398,2029.378,23026.914,13651.3,8844.281,2236.322,7994.8315
,,,,,,,,1360,3558.19,318.567,2620.464,2048.288,23200.789,13183.36,9804.369,2204.015,8878.6666
,,,,,,,,1361,3726.758,351.8324,3093.719,2193.114,23972.781,12796.23,10698.06,2425.446,9529.2575
,,,,,,,,1362,4003.505,396.5469,3525.527,2337.633,25234.368,12872.09,12248.17,2710.342,10407.2289
,,,,,,,,1363,4064.854,411.0632,3747.674,2474.495,25594.188,13977.44,13188.87,2972.505,10592.5234
,,,,,,,,1364,4026.776,408.5457,3739.098,2483.874,25248.217,14601.87,13568.62,3125.143,10523.7425
,,,,,,,,1365,3923.116,391.9099,3646.11,2386.41,24314.197,14224.66,13428.47,3023.241,10217.9662
,,,,,,,,1366,3775.031,368.6574,3468.151,2216.399,22908.185,13800.37,13625.93,2921.446,9724.1703
,,,,,,,,1367,3595.213,340.4946,3254.001,2022.64,21508.019,13321.67,13577.25,2805.49,9394.0063
,,,,,,,,1368,3429.146,319.5194,3058.981,1901.484,20527.722,13155.08,13734.29,2804.218,9116.6015
,,,,,,,,1369,3297.985,301.4753,2889.734,1730.949,19859.296,12847.13,13186.34,2831.683,8945.8026
,,,,,,,,1370,3225,290.8016,2763.757,1634.286,19826.221,11912.99,12269.25,2621.509,8908.5827
,,,,,,,,1371,3227.115,285.0381,2712.488,1607.219,19867.728,11024.4,11482.93,2379.312,8977.0733
,,,,,,,,1372,3244.04,285.7502,2703.567,1659.081,20209.3,10493.75,10968.04,2225.749,9229.2075
,,,,,,,,1373,3344.526,298.1461,2802.57,1766.982,21156.827,10526.09,10843.71,2180.187,9841.583
,,,,,,,,1374,3497.9,321.0745,3030.542,1974.441,22720.563,11270.31,11350.68,2286.588,10672.8745
,,,,,,,,1375,3591.559,353.9855,3339.673,2195.144,24488.875,13028.22,12496.57,2582.066,11195.2044
,,,,,,,,1376,3397.315,356.0175,3409.317,2380.173,25442.386,14645.52,12682.33,2686.621,10941.7994
,,,,,,,,1377,3440.01,303.7506,3268.959,2299.185,25385.86,15346.13,10976.62,2170.26,10235.2776
,,,,,,,,1378,3200.764,268.2491,2802.518,1957.312,24951.039,14620.78,9724.921,1936.744,8835.7589
,,,,,,,,1379,3231.439,250.0953,2696.529,1649.9,24343.753,13024.55,8792.009,1190.998,7455.6376
,,,,,,,,1380,2371.963,242.4264,2406.035,1510.112,23818.278,9849.365,7554.882,851.8083,7161.9422
,,,,,,,,1381,2370.329,246.3469,2355.036,1543.794,23578.985,11269,9816.734,793.0422,6923.8235
,,,,,,,,1382,2463.508,253.5231,2161.968,1504.361,23076.457,11342.94,8479.765,848.0695,6944.4771
,,,,,,,,1383,2659.674,275.2043,2734.909,1683.113,22781.141,11417.56,8434.175,1003.416,7398.1659
,,,,,,,,1384,2955.943,303.513,2878.635,1837.729,22790.889,11900.79,10069.69,1394.749,8101.3578
,,,,,,,,1385,3390.681,338.5003,3078.85,2035.656,23300.482,12018.73,10320.67,1927.882,9157.5537
,,,,,,,,1386,3912.538,396.3112,3499.686,2308.417,24544.813,12666.15,12118.5,2590.427,10460.7664
,,,,,,,,1387,4039.469,407.7756,3714.181,2479.463,24825.082,13918.78,13297.75,2947.341,10599.0723
,,,,,,,,1388,4001.389,405.2581,3696.473,2530.991,24460.979,14617.36,13542.71,3070.299,10461.6493
,,,,,,,,1389,3911.481,393.3755,3613.971,2475.365,23485.172,14272.2,13444.77,2993.396,10190.6253
,,,,,,,,1390,3762.338,370.678,3422.344,2305.721,21937.763,13958.81,13684.77,2919.346,9680.0346
,,,,,,,,1391,3582.52,343.6409,3212.731,2085.953,20504.411,13518.43,13677.52,2806.798,9366.6904
,,,,,,,,1392,3414.338,318.6661,3015.938,1925.332,19401.203,13344.73,13824.76,2817.979,9134.8069
,,,,,,,,1393,3290.581,301.7736,2830.467,1765.034,18701.336,12955.74,13245.37,2848.68,8938.1074
,,,,,,,,1394,3211.249,290.0896,2728.071,1648.956,18504.173,11993.93,12325.02,2621.509,8886.7298
,,,,,,,,1395,3205.96,284.5829,2669.082,1622.891,18613.431,11125.06,11459.69,2373.582,8928.9252
,,,,,,,,1396,3215.48,284.7399,2669.082,1668.739,19104.25,10580.55,10965.98,2206.479,9179.0624
,,,,,,,,1397,3286.35,295.4135,2767.303,1762.872,20121.135,10607.9,10857.51,2173.196,9746.4983
,,,,,,,,1398,3440.781,317.6299,2981.674,1961.209,21999.605,11324.89,11364.05,2272.635,10554.0128
,,,,,,,,1399,3523.863,349.489,3302.282,2215.038,24018.284,13105.62,12457.31,2576.585,10899.0103
,,,,,,,,1400,3295.579,346.2184,3381.17,2360.7,25119.544,14645.52,12645.8,2590.598,9792.8903
,,,,,,,,1401,2974.597,301.709,3377.81,2281.046,24806.082,15987.46,12844.17,2545.734,9046.5006
,,,,,,,,1402,2691.791,282.1991,3412.326,1876.05,24044.348,14809.37,11926.02,2209.624,8283.4546
,,,,,,,,1403,2508.51,270.2431,3055.349,1755.237,23212.533,12701.37,10703.43,1865.925,7661.3596
,,,,,,,,1404,2507.741,270.9286,2743.224,1545.935,22726.319,10200.54,10524.2,919.5427,7411.9705
,,,,,,,,1405,2413.409,267.2592,2726.95,1533.824,22090.549,9255.146,10151.76,859.8239,7318.7344
,,,,,,,,1406,2489.663,275.1736,2542.097,1435.473,21547.829,8679.182,9880.321,952.6796,7350.1548
,,,,,,,,1407,2638.519,288.2175,2675.624,1472.111,21538.987,9076.167,10566.76,1137.541,7768.8391
,,,,,,,,1408,2969.693,318.552,2817.155,1625.197,21863.609,9433.128,10005.12,1875.683,8421.3486
,,,,,,,,1409,3400.2,350.5085,3260.452,1973.72,22513.309,10910.35,11228.94,2335.101,9467.4873
,,,,,,,,1410,3909.365,412.9102,3559.192,2328.57,23841.531,12587.84,12436.34,2703.376,10727.2324
,,,,,,,,1411,4018.313,429.7038,3746.893,2469.806,24286.451,14110.98,13361.03,2953.581,10823.311
,,,,,,,,1412,3992.927,420.9676,3724.229,2482.872,23966.908,14782.15,13613.7,3073.159,10699.957
,,,,,,,,1413,3896.672,403.7768,3596.547,2443.24,23231.642,14409.04,13393.81,3023.751,10420.9625
,,,,,,,,1414,3740.125,379.6552,3392.242,2282.831,21937.156,14020.83,13564.52,2951.83,9984.1388
,,,,,,,,1415,3579.347,348.8753,3183.621,2073.455,20524.397,13569.77,13470.92,2820.85,9523.0846
,,,,,,,,1416,3415.395,324.3142,2983.854,1920.219,19704.269,13383.15,13631.66,2817.941,9235.4569
,,,,,,,,1417,3202.787,310.6512,2750.611,1777.698,19201.869,13023.48,13101.56,2803.438,8919.878
,,,,,,,,1418,3143.553,296.6483,2629.381,1726.783,19397.256,12038.37,12146.61,2571.576,8772.823
,,,,,,,,1419,3116.052,290.1313,2579.103,1714.118,19645.056,11129.07,11304.09,2336.747,8779.396
,,,,,,,,1420,3147.784,288.2676,2595.955,1728.844,20569.321,10613.29,10866.94,2187.055,9024.96
,,,,,,,,1421,3255.675,296.2087,2717.967,1831.944,22126.189,10639,10839.95,2136.36,9555.17
,,,,,,,,1422,3406.933,318.4251,2942.182,1973.829,24157.601,11441.74,11310.65,2244.582,10277.739
,,,,,,,,1423,3487.65,345.8517,3195.803,2191.368,25693.165,13202.05,12604.84,2585.9,10657.2272
,,,,,,,,1424,3381.729,371.6714,3235.674,2269.227,26348.404,14651.4,13191.86,2895.88,10574.9329
,,,,,,,,1425,3080.542,357.0341,3079.274,2006.487,25808.074,14368.73,13271.42,3004.466,9495.062
,,,,,,,,1426,2881.702,322.2187,2878.222,1814.227,24886.111,13203.54,12194.2,3120.401,8546.2919
,,,,,,,,1427,2744.449,295.8578,2672.226,1625.07,23907.235,12863.56,9828.312,2048.876,7878.107
,,,,,,,,1428,2655.361,273.2621,2358.086,1572.181,22812.369,11737.49,9073.192,1148.832,7361.9736
,,,,,,,,1429,2738.833,277.6137,2308.357,1729.472,22075.98,12521.27,9141.7,1457.01,7441.0494
,,,,,,,,1430,2775.033,314.0575,2513.657,1810.949,21271.579,11720.5,9758.533,1257.709,8000.354
,,,,,,,,1431,2921.149,306.0767,2821.076,1793.756,20992.106,11653.52,10494.02,1656.55,8153.315
,,,,,,,,1432,3264.081,350.0524,2893.695,1924.839,21166.73,12341.09,12160.7,1992.745,8865.6645
,,,,,,,,1433,3544.204,380.5879,3164.945,2059.201,22055.386,12599.79,12665.49,2414.336,9699.3156
,,,,,,,,1434,3747.529,399.5613,3357.932,2289.507,23255.916,12934.49,12749.44,2658.106,10606.1552
,,,,,,,,1435,3885.037,413.3656,3543.564,2384.226,24142.363,13716.2,13080.8,2828.744,10914.4433
,,,,,,,,1436,3862.824,420.239,3509.215,2393.972,24130.128,14458.82,13450.77,2950.152,10854.2016
,,,,,,,,1437,3781.377,409.3668,3425.721,2347.736,23071.306,14246.76,13383.17,2967.519,10534.7936
,,,,,,,,1438,3626.946,381.3195,3283.238,2194.5,21762.153,14106.03,13619.17,2912.007,10118.9722
,,,,,,,,1439,3457.705,355.2927,3073.331,1995.361,20478.403,13634.7,13479.68,2761.509,9637.267
,,,,,,,,1440,3305.389,332.5951,2867.893,1871.465,19694.647,13445.17,13598.22,2746.32,9284.55
,,,,,,,,1441,3231.347,316.7868,2871.655,1769.734,19601.455,12981.73,13759.53,2838.458,9100.297
,,,,,,,,1442,3171.055,303.3805,2749.644,1716.814,19634.557,11960.79,12678.97,2602.438,8959.34
,,,,,,,,1443,3136.149,295.8531,2708.078,1703.091,19883.473,11068,11818.46,2375.794,8951.005
,,,,,,,,1444,3163.65,292.681,2744.546,1720.824,20573.126,10622.04,11389.09,2241.876,9132.643
,,,,,,,,1445,3264.137,300.3237,2870.313,1805.612,21831.245,10664.92,11393.41,2234.787,9565.951
,,,,,,,,1446,3414.338,319.8075,3074.913,1958.424,23708.741,11386.79,11818.09,2331.328,10242.484
,,,,,,,,1447,3533.864,348.7994,3314.361,2125.416,25264.479,12901.71,13059.13,2655.573,10552.7605
,,,,,,,,1448,3639.967,370.3211,3445.796,2144.546,25814.252,14225.85,14087.07,3058.656,9950.9279
,,,,,,,,1449,3677.808,339.8447,3422.668,2150.097,25420.223,15328.92,14264.1,3027.689,9736.694
,,,,,,,,1450,3507.364,295.8726,3416.433,2071.842,24812.666,14737.65,13593.11,3231.952,9260.0566
,,,,,,,,1451,2458.636,260.1086,3305.226,2000.974,23716.947,12838.28,12228.31,3099.4,9927.347
,,,,,,,,1452,2452.126,257.9622,3276.245,2023.079,22800.208,13419.13,12227.23,2981.934,9738.6145
,,,,,,,,1453,3377.917,256.2278,3299.228,2002.248,21926.856,13203.06,12128.04,3076.971,7763.8481
,,,,,,,,1454,2957.77,264.5294,3285.953,2050.699,21231.51,11454.1,12591.94,2917.826,8400.6997
,,,,,,,,1455,2952.317,277.205,3309.831,1914.015,20983.299,10461.59,12369.45,2457.975,7735.383
,,,,,,,,1456,3243.746,304.3473,3289.709,2018.378,21208.204,10451.97,12171.88,2763.435,8932.4546
,,,,,,,,1457,3507.109,338.7392,3176.914,2047.669,21890.572,11348.95,11959.91,2294.418,9287.5224
,,,,,,,,1458,3848.016,382.1737,3434.794,2234.968,22995.732,12399.26,12355.42,2578.97,10231.9734
,,,,,,,,1459,3964.368,404.8122,3583.056,2360.055,23719.601,13519.5,12897.96,2804.564,10456.5984
,,,,,,,,1460,3914.654,411.6857,3531.645,2349.229,23558.864,14063.29,13356.33,2907.953,10391.1316
,,,,,,,,1461,3838.496,398.7928,3458.274,2291.285,22725.701,13802.1,13234.34,2929.983,10121.7427
,,,,,,,,1462,3707.335,377.9745,3324.293,2170.819,21584.828,13713.67,13587.86,2923.806,9849.7082
,,,,,,,,1463,3557.134,354.6804,3181.754,2003.281,20470.045,13488.53,13668.83,2813.107,9453.24
,,,,,,,,1464,3416.453,331.1295,3018.313,1819.97,19765.891,13397.27,13859.97,2815.977,9157.587
,,,,,,,,1465,3337.122,314.0958,2898.647,1723.987,19453.884,12857.29,13293.42,2796.117,8999.605
,,,,,,,,1466,3266.252,301.1032,2785.415,1665.096,19414.909,12039.71,12589.97,2627.08,8859.711
,,,,,,,,1467,3223.942,291.0002,2717.294,1638.029,19590.636,11211.85,11846.62,2425.161,8805.664
,,,,,,,,1468,3227.115,286.5038,2700.443,1632.014,20174.549,10656.3,11297.1,2277.24,8857.321
,,,,,,,,1469,3271.541,288.6814,2765.448,1662.512,21020.563,10439.15,11093.43,2215.937,9119.17
,,,,,,,,1470,3327.602,300.067,2816.23,1705.463,22170.152,10549.17,11049.47,2201.751,9538.0839
,,,,,,,,1471,3323.699,306.534,2934.657,1786.808,23193.709,11551.14,11530.83,2417.079,9593.9423
,,,,,,,,1472,2997.454,289.005,2888.692,1850.305,24063.163,12593.19,10993.6,2659.375,9020.359
,,,,,,,,1473,2713.356,273.6397,2903.611,1784.119,24049.9,12571.19,10614.68,2347.767,8294.35
,,,,,,,,1474,2474.813,279.693,2896.284,1732.761,23467.38,12743.87,9269.619,2040.899,7580.084
,,,,,,,,1475,2297.858,241.1566,2888.627,1606.238,22525.602,10730.94,9299.657,1855.264,7077.8994
,,,,,,,,1476,2180.21,233.5451,2827.006,1590.86,21793.914,11790.65,8631.666,1138.497,6842.4932
,,,,,,,,1477,2141.968,227.3558,2519.364,1672.972,20796.281,10288.93,7986.765,1465.259,6809.8976
,,,,,,,,1478,2256.844,233.4798,2372.815,1724.057,20250.766,10948.04,8542.687,976.4517,7017.9023
,,,,,,,,1479,2468.54,244.5364,2442.657,1624.263,20039.621,10413.23,8169.82,947.2911,7457.9276
,,,,,,,,1480,2801.058,281.0817,2726.184,1440.556,20318.409,9922.724,9038.859,1688.826,8089.5384
,,,,,,,,1481,3285.072,328.3769,2995.964,1608.483,21018.583,10602.07,10244.7,2224.07,9031.5629
,,,,,,,,1482,3760.222,359.1104,3245.436,2069.615,22156.087,11685.36,11387.2,2367.188,10049.5279
,,,,,,,,1483,3885.037,381.1938,3435.855,2251.118,23207.019,12305.03,11925.37,2554.645,10281.077
,,,,,,,,1484,3840.611,390.4278,3389.752,2243.41,23059.264,12885.78,12214.77,2658.88,10144.1835
,,,,,,,,1485,3770.8,377.2783,3303.999,2186.524,22503.242,12861.6,12218.52,2697.147,9967.03
,,,,,,,,1486,3655.505,356.7583,3195.009,2060.411,21576.545,12703.75,12466.05,2681.383,9697.7179
,,,,,,,,1487,3520.113,339.9812,3073.706,1924.005,20534.953,12538.3,12491.21,2600.448,9372.52
,,,,,,,,1488,3386.836,315.4201,2916.926,1754.15,19925.512,12206.75,12426.93,2518.398,9046.25
,,,,,,,,1489,3314.909,300.4069,2758.083,1678.996,19852.163,12341.79,12510.2,2613.792,8837.063
,,,,,,,,1490,3251.444,288.4247,2616.943,1618.791,19979.111,11976.82,12024.96,2530.23,8693.34
,,,,,,,,1491,3198.556,280.1853,2552.997,1607.073,20161.172,10764.36,10820.2,2208.732,8632.049
,,,,,,,,1492,3190.094,276.8561,2546.335,1599.053,20599.239,10266.86,10432.04,2096.966,8671.596
,,,,,,,,1493,3229.231,278.7354,2573.395,1627.914,21231.761,10122.29,10332.97,2050.24,8844.517
,,,,,,,,1494,3271.541,287.2472,2649.616,1652.92,22209.079,10332.93,10325.05,2060.375,9241.6269
,,,,,,,,1495,3219.31,298.8515,2786.527,1757.2,22934.678,11433.18,10775.68,2262.46,9514.6035
,,,,,,,,1496,2945.46,285.374,2625.56,1757.561,23911.161,12080.17,10201.33,2351.047,9171.2461
